nohup: ignoring input
Device   : cuda
H5AD     : /project/cfRNA_NormativeModeling/OpenAccess_nfcore/Merged_Processed_AnnData_with_Batch_Biases_QC_Status.h5ad
Save dir : /project/cfRNA_NormativeModeling/NB_GP/saved_models
HC samples       : 996 / 3159
Protein-coding   : 20097
Candidate genes  : 15185 (det_rate>=0.1, mean_count>=2.0)
[ 611/15185] ENSG00000050748.19     det=0.99 mean=  255.5  theta: glm=3.94 bglm=1.90 lap=2.05  |  t: 0.0+2.9+4.7s
[ 612/15185] ENSG00000050820.18     det=0.74 mean=   68.2  theta: glm=0.51 bglm=0.51 lap=0.65  |  t: 0.0+1.2+4.5s
[ 613/15185] ENSG00000051009.12     det=0.84 mean=   68.1  theta: glm=0.77 bglm=0.75 lap=0.88  |  t: 0.0+2.4+4.7s
[ 614/15185] ENSG00000051108.16     det=0.96 mean=  128.2  theta: glm=1.55 bglm=1.34 lap=1.52  |  t: 0.0+2.3+4.8s
[ 615/15185] ENSG00000051128.20     det=0.92 mean=  108.5  theta: glm=1.08 bglm=0.96 lap=1.07  |  t: 0.0+2.6+4.6s
[ 616/15185] ENSG00000051180.18     det=0.58 mean=   14.9  theta: glm=0.31 bglm=0.30 lap=0.33  |  t: 0.0+2.7+4.4s
[ 617/15185] ENSG00000051341.16     det=0.88 mean=   52.4  theta: glm=1.00 bglm=0.97 lap=1.13  |  t: 0.0+3.3+4.7s
[ 618/15185] ENSG00000051382.11     det=0.99 mean=  687.0  theta: glm=5.26 bglm=1.87 lap=2.05  |  t: 0.0+3.1+4.7s
[ 619/15185] ENSG00000051523.13     det=1.00 mean=  666.0  theta: glm=3.17 bglm=1.48 lap=1.66  |  t: 0.0+2.3+4.8s
[ 620/15185] ENSG00000051596.11     det=0.94 mean=  117.6  theta: glm=1.22 bglm=1.00 lap=1.09  |  t: 0.0+2.3+4.6s
[ 621/15185] ENSG00000051620.12     det=0.99 mean=  208.2  theta: glm=2.67 bglm=1.12 lap=1.21  |  t: 0.0+2.2+4.8s
[ 622/15185] ENSG00000051825.16     det=0.98 mean=  238.3  theta: glm=3.75 bglm=2.04 lap=2.20  |  t: 0.0+2.4+5.4s
[ 623/15185] ENSG00000052126.18     det=0.97 mean=  175.5  theta: glm=1.97 bglm=1.58 lap=1.77  |  t: 0.0+2.4+4.7s
[ 624/15185] ENSG00000052723.13     det=0.99 mean=  172.4  theta: glm=2.38 bglm=1.15 lap=1.24  |  t: 0.0+2.3+4.6s
[ 625/15185] ENSG00000052749.15     det=0.97 mean=  169.0  theta: glm=1.85 bglm=1.33 lap=1.47  |  t: 0.0+2.2+4.7s
[ 626/15185] ENSG00000052795.14     det=0.94 mean=  125.8  theta: glm=1.57 bglm=1.23 lap=1.35  |  t: 0.0+2.2+4.8s
[ 627/15185] ENSG00000052802.14     det=0.75 mean=   25.1  theta: glm=0.54 bglm=0.53 lap=0.59  |  t: 0.0+1.8+4.5s
[ 628/15185] ENSG00000052841.17     det=0.97 mean=  138.1  theta: glm=1.94 bglm=0.97 lap=1.05  |  t: 0.0+3.1+4.8s
[ 629/15185] ENSG00000052850.8      det=0.22 mean=    2.1  theta: glm=10000.00 bglm=0.11 lap=0.17  |  t: 0.0+2.7+4.0s
[ 630/15185] ENSG00000053108.19     det=0.64 mean=   16.3  theta: glm=0.44 bglm=0.45 lap=0.61  |  t: 0.0+0.8+4.4s
[ 631/15185] ENSG00000053254.17     det=1.00 mean=  831.2  theta: glm=7.11 bglm=1.71 lap=1.89  |  t: 0.0+2.5+4.7s
[ 632/15185] ENSG00000053371.14     det=0.97 mean=  150.4  theta: glm=2.06 bglm=1.47 lap=1.57  |  t: 0.0+2.6+4.7s
[ 633/15185] ENSG00000053372.6      det=0.89 mean=   43.1  theta: glm=1.06 bglm=0.85 lap=0.92  |  t: 0.0+2.6+4.6s
[ 634/15185] ENSG00000053501.15     det=0.96 mean=   96.9  theta: glm=1.80 bglm=0.96 lap=1.02  |  t: 0.0+2.6+4.7s
[ 635/15185] ENSG00000053524.13     det=0.93 mean=  100.6  theta: glm=1.27 bglm=1.22 lap=1.47  |  t: 0.0+2.6+4.7s
[ 636/15185] ENSG00000053747.17     det=0.44 mean=    5.7  theta: glm=10000.00 bglm=0.22 lap=0.30  |  t: 0.0+2.0+4.1s
[ 637/15185] ENSG00000053770.13     det=0.99 mean=  163.2  theta: glm=3.65 bglm=1.56 lap=1.67  |  t: 0.0+2.2+4.7s
[ 638/15185] ENSG00000053900.12     det=0.94 mean=   75.8  theta: glm=1.45 bglm=1.17 lap=1.28  |  t: 0.0+2.3+4.7s
[ 639/15185] ENSG00000053918.21     det=0.88 mean=   65.6  theta: glm=0.91 bglm=0.86 lap=0.98  |  t: 0.0+2.2+4.6s
[ 640/15185] ENSG00000054116.13     det=0.97 mean=  125.5  theta: glm=2.14 bglm=1.44 lap=1.56  |  t: 0.0+2.3+4.7s
[ 641/15185] ENSG00000054118.16     det=1.00 mean= 1202.8  theta: glm=8.11 bglm=1.66 lap=1.86  |  t: 0.0+2.3+4.7s
[ 642/15185] ENSG00000054148.19     det=0.96 mean=  131.6  theta: glm=1.69 bglm=1.09 lap=1.17  |  t: 0.0+2.3+4.7s
[ 643/15185] ENSG00000054219.12     det=0.77 mean=   45.2  theta: glm=0.48 bglm=0.48 lap=0.56  |  t: 0.0+0.5+4.4s
[ 644/15185] ENSG00000054267.23     det=1.00 mean=  756.0  theta: glm=5.22 bglm=1.53 lap=1.70  |  t: 0.0+2.1+4.7s
[ 645/15185] ENSG00000054277.14     det=0.84 mean=   37.3  theta: glm=0.77 bglm=0.70 lap=0.77  |  t: 0.0+2.2+4.7s
[ 646/15185] ENSG00000054282.17     det=0.99 mean=  304.4  theta: glm=4.23 bglm=1.63 lap=1.77  |  t: 0.0+2.5+4.8s
[ 647/15185] ENSG00000054356.15     det=0.75 mean=   29.2  theta: glm=0.52 bglm=0.52 lap=0.57  |  t: 0.0+2.7+4.7s
[ 648/15185] ENSG00000054392.14     det=0.41 mean=    5.4  theta: glm=0.22 bglm=0.22 lap=0.26  |  t: 0.0+1.7+3.8s
[ 649/15185] ENSG00000054523.21     det=0.98 mean=  308.2  theta: glm=3.39 bglm=1.64 lap=1.80  |  t: 0.0+2.1+4.5s
[ 650/15185] ENSG00000054598.9      det=0.74 mean=   23.3  theta: glm=0.51 bglm=0.50 lap=0.59  |  t: 0.0+3.0+4.5s
[ 651/15185] ENSG00000054611.15     det=0.99 mean=  317.3  theta: glm=4.23 bglm=1.88 lap=2.03  |  t: 0.0+3.3+4.7s
[ 652/15185] ENSG00000054654.20     det=1.00 mean= 1271.5  theta: glm=3.75 bglm=1.38 lap=1.57  |  t: 0.0+3.0+4.6s
[ 653/15185] ENSG00000054793.15     det=0.95 mean=  276.5  theta: glm=1.64 bglm=1.25 lap=1.41  |  t: 0.0+2.7+4.6s
[ 654/15185] ENSG00000054965.12     det=0.98 mean=  163.8  theta: glm=2.39 bglm=1.18 lap=1.28  |  t: 0.0+2.8+4.8s
[ 655/15185] ENSG00000054967.14     det=0.92 mean=  146.1  theta: glm=0.78 bglm=0.51 lap=0.56  |  t: 0.0+2.8+4.7s
[ 656/15185] ENSG00000054983.18     det=0.89 mean=   41.8  theta: glm=0.99 bglm=0.91 lap=1.03  |  t: 0.0+2.7+4.7s
[ 657/15185] ENSG00000055044.12     det=0.99 mean=  245.5  theta: glm=4.13 bglm=1.39 lap=1.51  |  t: 0.0+2.3+4.6s
[ 658/15185] ENSG00000055070.18     det=0.97 mean=  626.1  theta: glm=1.60 bglm=1.46 lap=1.87  |  t: 0.0+2.1+4.8s
[ 659/15185] ENSG00000055118.19     det=0.81 mean=   93.8  theta: glm=0.54 bglm=0.53 lap=0.64  |  t: 0.0+2.9+4.7s
[ 660/15185] ENSG00000055130.19     det=0.99 mean=  282.2  theta: glm=3.99 bglm=1.65 lap=1.78  |  t: 0.0+2.1+4.7s
[ 661/15185] ENSG00000055147.20     det=0.99 mean=  182.3  theta: glm=2.78 bglm=1.72 lap=1.87  |  t: 0.0+2.2+4.7s
[ 662/15185] ENSG00000055163.22     det=1.00 mean= 1687.3  theta: glm=6.33 bglm=1.65 lap=1.86  |  t: 0.0+2.4+4.7s
[ 663/15185] ENSG00000055208.21     det=0.99 mean= 1375.7  theta: glm=6.17 bglm=2.14 lap=2.39  |  t: 0.0+2.0+4.8s
[ 664/15185] ENSG00000055211.15     det=0.94 mean=   76.4  theta: glm=1.63 bglm=1.42 lap=1.56  |  t: 0.0+2.3+5.0s
[ 665/15185] ENSG00000055332.20     det=1.00 mean=  463.3  theta: glm=3.31 bglm=1.47 lap=1.63  |  t: 0.0+2.2+4.7s
[ 666/15185] ENSG00000055483.21     det=0.98 mean=  179.2  theta: glm=2.24 bglm=1.44 lap=1.56  |  t: 0.0+2.2+4.7s
[ 667/15185] ENSG00000055609.21     det=1.00 mean= 2892.2  theta: glm=8.87 bglm=2.24 lap=2.55  |  t: 0.0+1.9+4.6s
[ 668/15185] ENSG00000055813.7      det=0.70 mean=   25.6  theta: glm=0.39 bglm=0.39 lap=0.44  |  t: 0.0+2.6+4.6s
[ 669/15185] ENSG00000055917.18     det=1.00 mean=  897.2  theta: glm=7.13 bglm=1.88 lap=2.09  |  t: 0.0+2.6+4.7s
[ 670/15185] ENSG00000055950.18     det=0.96 mean=  152.7  theta: glm=1.95 bglm=1.22 lap=1.31  |  t: 0.0+2.1+4.8s
[ 671/15185] ENSG00000055955.18     det=0.40 mean=   12.6  theta: glm=0.00 bglm=0.16 lap=0.19  |  t: 0.0+1.5+4.1s
[ 672/15185] ENSG00000055957.12     det=0.32 mean=    4.9  theta: glm=0.14 bglm=0.15 lap=0.18  |  t: 0.0+2.3+3.9s
[ 673/15185] ENSG00000056050.8      det=0.91 mean=   41.8  theta: glm=1.07 bglm=0.81 lap=0.87  |  t: 0.0+2.4+4.6s
[ 674/15185] ENSG00000056097.17     det=1.00 mean=  681.5  theta: glm=10.34 bglm=1.98 lap=2.17  |  t: 0.0+2.2+4.6s
[ 675/15185] ENSG00000056277.17     det=0.78 mean=   28.6  theta: glm=0.62 bglm=0.61 lap=0.66  |  t: 0.0+2.3+4.6s
[ 676/15185] ENSG00000056558.12     det=0.91 mean=   96.8  theta: glm=1.03 bglm=0.79 lap=0.87  |  t: 0.0+2.3+4.6s
[ 677/15185] ENSG00000056586.17     det=1.00 mean=  972.0  theta: glm=7.82 bglm=2.04 lap=2.26  |  t: 0.0+2.2+4.7s
[ 678/15185] ENSG00000056736.11     det=0.18 mean=    2.6  theta: glm=0.12 bglm=0.13 lap=0.24  |  t: 0.0+2.4+4.0s
[ 679/15185] ENSG00000056972.22     det=0.89 mean=   57.0  theta: glm=0.93 bglm=0.84 lap=0.92  |  t: 0.0+2.3+4.5s
[ 680/15185] ENSG00000057019.17     det=0.75 mean=   24.7  theta: glm=0.55 bglm=0.55 lap=0.65  |  t: 0.0+2.0+4.5s
[ 681/15185] ENSG00000057252.14     det=0.95 mean=  112.0  theta: glm=1.64 bglm=1.28 lap=1.42  |  t: 0.0+2.2+4.6s
[ 682/15185] ENSG00000057294.19     det=0.82 mean=   34.6  theta: glm=0.69 bglm=0.69 lap=0.79  |  t: 0.0+1.1+4.6s
[ 683/15185] ENSG00000057468.7      det=0.29 mean=    2.3  theta: glm=0.16 bglm=0.16 lap=0.26  |  t: 0.0+2.2+4.0s
[ 684/15185] ENSG00000057608.19     det=1.00 mean= 2073.0  theta: glm=6.38 bglm=1.66 lap=1.90  |  t: 0.0+2.4+4.8s
[ 685/15185] ENSG00000057657.18     det=0.98 mean=  217.6  theta: glm=1.79 bglm=1.21 lap=1.33  |  t: 0.0+2.2+4.9s
[ 686/15185] ENSG00000057663.17     det=0.97 mean=  114.4  theta: glm=2.01 bglm=1.48 lap=1.62  |  t: 0.0+2.3+4.7s
[ 687/15185] ENSG00000057704.14     det=0.94 mean=  102.3  theta: glm=1.36 bglm=1.13 lap=1.25  |  t: 0.0+2.4+4.7s
[ 688/15185] ENSG00000057757.11     det=1.00 mean=  496.5  theta: glm=2.62 bglm=1.05 lap=1.15  |  t: 0.0+2.4+4.7s
[ 689/15185] ENSG00000057935.15     det=0.92 mean=   60.7  theta: glm=1.35 bglm=1.18 lap=1.25  |  t: 0.0+2.4+4.5s
[ 690/15185] ENSG00000058056.11     det=0.89 mean=   55.4  theta: glm=1.04 bglm=1.00 lap=1.12  |  t: 0.0+2.2+4.7s
[ 691/15185] ENSG00000058063.18     det=0.99 mean=  283.5  theta: glm=4.37 bglm=1.87 lap=2.02  |  t: 0.0+2.3+4.8s
[ 692/15185] ENSG00000058091.18     det=0.99 mean=  278.9  theta: glm=3.09 bglm=0.95 lap=1.02  |  t: 0.0+2.3+4.6s
[ 693/15185] ENSG00000058262.12     det=0.96 mean=  147.3  theta: glm=2.26 bglm=1.53 lap=1.67  |  t: 0.0+2.2+4.6s
[ 694/15185] ENSG00000058272.20     det=1.00 mean= 1102.2  theta: glm=8.72 bglm=1.69 lap=1.88  |  t: 0.0+2.1+4.6s
[ 695/15185] ENSG00000058335.16     det=0.42 mean=   10.2  theta: glm=0.00 bglm=0.13 lap=0.13  |  t: 0.0+2.5+4.4s
[ 696/15185] ENSG00000058453.18     det=0.90 mean=   72.6  theta: glm=0.86 bglm=0.81 lap=0.92  |  t: 0.0+2.2+5.6s
[ 697/15185] ENSG00000058600.17     det=0.97 mean=  121.0  theta: glm=2.07 bglm=1.32 lap=1.42  |  t: 0.0+2.6+5.8s
[ 698/15185] ENSG00000058668.17     det=0.98 mean=  242.5  theta: glm=2.33 bglm=1.37 lap=1.51  |  t: 0.0+3.1+5.3s
[ 699/15185] ENSG00000058673.17     det=0.99 mean=  584.1  theta: glm=4.48 bglm=2.02 lap=2.23  |  t: 0.0+2.2+4.9s
[ 700/15185] ENSG00000058729.12     det=0.93 mean=   67.0  theta: glm=1.28 bglm=1.10 lap=1.22  |  t: 0.0+2.4+5.0s
[ 701/15185] ENSG00000058799.16     det=0.91 mean=   54.8  theta: glm=1.10 bglm=1.00 lap=1.11  |  t: 0.0+2.2+5.2s
[ 702/15185] ENSG00000058804.13     det=0.88 mean=   54.4  theta: glm=1.09 bglm=1.09 lap=1.31  |  t: 0.0+2.3+5.3s
[ 703/15185] ENSG00000058866.16     det=0.96 mean=  281.0  theta: glm=2.88 bglm=1.51 lap=1.65  |  t: 0.0+2.3+5.2s
[ 704/15185] ENSG00000059122.18     det=0.89 mean=   65.4  theta: glm=0.93 bglm=0.90 lap=1.03  |  t: 0.0+2.3+5.1s
[ 705/15185] ENSG00000059145.20     det=0.90 mean=   70.0  theta: glm=1.04 bglm=0.96 lap=1.09  |  t: 0.0+2.7+4.8s
[ 706/15185] ENSG00000059377.20     det=0.99 mean=  419.8  theta: glm=3.06 bglm=1.86 lap=2.07  |  t: 0.0+2.3+5.1s
[ 707/15185] ENSG00000059378.14     det=0.96 mean=  120.2  theta: glm=1.66 bglm=1.31 lap=1.43  |  t: 0.0+2.2+5.0s
[ 708/15185] ENSG00000059573.10     det=0.84 mean=   47.0  theta: glm=0.79 bglm=0.77 lap=0.85  |  t: 0.0+2.7+5.3s
[ 709/15185] ENSG00000059588.11     det=0.88 mean=   53.6  theta: glm=0.92 bglm=0.89 lap=1.08  |  t: 0.0+2.2+4.8s
[ 710/15185] ENSG00000059691.13     det=0.85 mean=   30.2  theta: glm=0.77 bglm=0.75 lap=0.85  |  t: 0.0+2.3+4.8s
[ 711/15185] ENSG00000059728.12     det=0.99 mean= 1031.3  theta: glm=3.91 bglm=1.50 lap=1.69  |  t: 0.0+2.3+4.8s
[ 712/15185] ENSG00000059758.9      det=0.99 mean=  461.6  theta: glm=4.35 bglm=1.71 lap=1.87  |  t: 0.0+2.3+4.7s
[ 713/15185] ENSG00000059769.21     det=0.57 mean=   11.3  theta: glm=10000.00 bglm=0.29 lap=0.33  |  t: 0.0+1.1+4.5s
[ 714/15185] ENSG00000059804.19     det=0.99 mean= 1061.4  theta: glm=5.36 bglm=1.74 lap=1.93  |  t: 0.0+2.3+5.3s
[ 715/15185] ENSG00000059915.18     det=0.54 mean=   10.9  theta: glm=0.34 bglm=0.34 lap=0.55  |  t: 0.0+0.8+5.1s
[ 716/15185] ENSG00000060069.19     det=0.98 mean=  235.3  theta: glm=3.17 bglm=1.33 lap=1.44  |  t: 0.0+2.7+5.5s
[ 717/15185] ENSG00000060138.14     det=1.00 mean= 3162.1  theta: glm=5.55 bglm=1.66 lap=1.91  |  t: 0.0+2.4+4.9s
[ 718/15185] ENSG00000060140.10     det=0.35 mean=    4.9  theta: glm=0.16 bglm=0.16 lap=0.22  |  t: 0.0+1.5+4.1s
[ 719/15185] ENSG00000060237.20     det=1.00 mean= 4318.2  theta: glm=4.48 bglm=1.64 lap=1.90  |  t: 0.0+2.3+4.8s
[ 720/15185] ENSG00000060339.15     det=1.00 mean=  812.8  theta: glm=7.87 bglm=1.84 lap=2.04  |  t: 0.0+2.2+5.3s
[ 721/15185] ENSG00000060491.18     det=0.99 mean=  369.3  theta: glm=2.92 bglm=1.70 lap=1.89  |  t: 0.0+2.6+5.1s
[ 722/15185] ENSG00000060558.4      det=0.96 mean=  149.3  theta: glm=1.88 bglm=1.52 lap=1.69  |  t: 0.0+2.3+4.9s
[ 723/15185] ENSG00000060566.15     det=0.29 mean=    2.7  theta: glm=0.12 bglm=0.12 lap=0.19  |  t: 0.0+2.5+4.6s
[ 724/15185] ENSG00000060642.13     det=0.85 mean=   49.4  theta: glm=0.51 bglm=0.48 lap=0.57  |  t: 0.0+2.5+5.0s
[ 725/15185] ENSG00000060656.21     det=0.19 mean=    2.8  theta: glm=0.09 bglm=0.11 lap=0.13  |  t: 0.0+2.2+4.4s
[ 726/15185] ENSG00000060688.14     det=0.97 mean=  133.7  theta: glm=2.48 bglm=1.23 lap=1.31  |  t: 0.0+2.3+5.1s
[ 727/15185] ENSG00000060709.18     det=0.30 mean=    4.8  theta: glm=10000.00 bglm=0.12 lap=0.21  |  t: 0.0+2.1+4.0s
[ 728/15185] ENSG00000060749.17     det=0.98 mean=  253.1  theta: glm=3.14 bglm=1.45 lap=1.59  |  t: 0.0+2.2+5.1s
[ 729/15185] ENSG00000060762.21     det=0.97 mean=  140.6  theta: glm=2.41 bglm=1.70 lap=1.85  |  t: 0.0+2.7+5.3s
[ 730/15185] ENSG00000060971.20     det=0.99 mean=  177.6  theta: glm=2.32 bglm=1.40 lap=1.54  |  t: 0.0+2.2+4.8s
[ 731/15185] ENSG00000060982.16     det=0.94 mean=  122.2  theta: glm=1.25 bglm=1.14 lap=1.30  |  t: 0.0+2.3+4.7s
[ 732/15185] ENSG00000061273.19     det=0.98 mean=  325.5  theta: glm=2.80 bglm=1.52 lap=1.67  |  t: 0.0+2.2+4.7s
[ 733/15185] ENSG00000061337.16     det=0.28 mean=    2.6  theta: glm=0.14 bglm=0.14 lap=0.16  |  t: 0.0+2.1+4.1s
[ 734/15185] ENSG00000061676.17     det=0.99 mean=  544.2  theta: glm=3.50 bglm=1.79 lap=1.98  |  t: 0.0+2.2+4.7s
[ 735/15185] ENSG00000061794.14     det=0.99 mean=  213.1  theta: glm=3.43 bglm=1.61 lap=1.75  |  t: 0.0+2.3+5.2s
[ 736/15185] ENSG00000061918.15     det=0.99 mean= 1131.9  theta: glm=4.95 bglm=1.61 lap=1.78  |  t: 0.0+2.1+4.8s
[ 737/15185] ENSG00000061936.11     det=0.98 mean=  201.0  theta: glm=2.64 bglm=1.37 lap=1.49  |  t: 0.0+2.2+4.8s
[ 738/15185] ENSG00000061938.22     det=0.99 mean=  364.8  theta: glm=3.97 bglm=1.54 lap=1.67  |  t: 0.0+2.2+4.8s
[ 739/15185] ENSG00000061987.17     det=0.97 mean=  173.3  theta: glm=2.50 bglm=1.34 lap=1.45  |  t: 0.0+2.3+4.8s
[ 740/15185] ENSG00000062194.17     det=1.00 mean=  774.7  theta: glm=7.41 bglm=1.94 lap=2.14  |  t: 0.0+2.2+4.7s
[ 741/15185] ENSG00000062282.16     det=0.76 mean=   55.3  theta: glm=10000.00 bglm=0.46 lap=0.57  |  t: 0.0+2.2+4.7s
[ 742/15185] ENSG00000062370.18     det=0.48 mean=    8.0  theta: glm=0.23 bglm=0.23 lap=0.27  |  t: 0.0+1.4+4.3s
[ 743/15185] ENSG00000062485.20     det=0.99 mean=  294.1  theta: glm=4.30 bglm=1.60 lap=1.74  |  t: 0.0+2.3+4.9s
[ 744/15185] ENSG00000062524.17     det=0.36 mean=    6.4  theta: glm=0.17 bglm=0.17 lap=0.21  |  t: 0.0+1.1+4.4s
[ 745/15185] ENSG00000062582.15     det=0.87 mean=   90.7  theta: glm=0.87 bglm=0.86 lap=1.02  |  t: 0.0+2.2+5.0s
[ 746/15185] ENSG00000062598.19     det=0.98 mean=  224.0  theta: glm=3.61 bglm=1.83 lap=1.97  |  t: 0.0+2.3+4.8s
[ 747/15185] ENSG00000062650.21     det=1.00 mean=  742.1  theta: glm=7.64 bglm=1.92 lap=2.11  |  t: 0.0+2.2+5.1s
[ 748/15185] ENSG00000062716.14     det=1.00 mean=  432.7  theta: glm=2.37 bglm=1.40 lap=1.58  |  t: 0.0+2.6+4.9s
[ 749/15185] ENSG00000062725.11     det=0.95 mean=  113.1  theta: glm=1.95 bglm=1.36 lap=1.48  |  t: 0.0+2.8+4.6s
[ 750/15185] ENSG00000062822.17     det=0.95 mean=   97.0  theta: glm=1.47 bglm=1.33 lap=1.49  |  t: 0.0+2.1+4.8s
[ 751/15185] ENSG00000063046.19     det=1.00 mean= 3750.6  theta: glm=4.63 bglm=1.63 lap=1.90  |  t: 0.0+2.0+4.8s
[ 752/15185] ENSG00000063127.16     det=0.43 mean=    5.6  theta: glm=0.23 bglm=0.23 lap=0.27  |  t: 0.0+1.6+4.1s
[ 753/15185] ENSG00000063169.13     det=0.89 mean=  102.3  theta: glm=1.05 bglm=0.79 lap=0.87  |  t: 0.0+2.1+4.7s
[ 754/15185] ENSG00000063176.17     det=0.86 mean=   53.9  theta: glm=0.81 bglm=0.79 lap=0.89  |  t: 0.0+2.2+4.8s
[ 755/15185] ENSG00000063177.14     det=1.00 mean= 4112.0  theta: glm=5.38 bglm=1.39 lap=1.61  |  t: 0.0+2.1+4.7s
[ 756/15185] ENSG00000063180.10     det=0.93 mean=   79.1  theta: glm=1.07 bglm=0.98 lap=1.11  |  t: 0.0+2.2+4.6s
[ 757/15185] ENSG00000063241.9      det=0.92 mean=   71.4  theta: glm=1.12 bglm=1.01 lap=1.10  |  t: 0.0+2.2+4.7s
[ 758/15185] ENSG00000063244.15     det=0.99 mean=  615.2  theta: glm=8.24 bglm=2.05 lap=2.23  |  t: 0.0+2.1+4.6s
[ 759/15185] ENSG00000063245.16     det=0.99 mean=  517.1  theta: glm=4.82 bglm=2.01 lap=2.21  |  t: 0.0+2.1+4.7s
[ 760/15185] ENSG00000063322.16     det=0.99 mean=  243.2  theta: glm=3.08 bglm=1.27 lap=1.38  |  t: 0.0+2.1+4.7s
[ 761/15185] ENSG00000063438.21     det=0.37 mean=    4.8  theta: glm=0.18 bglm=0.18 lap=0.20  |  t: 0.0+2.0+3.9s
[ 762/15185] ENSG00000063587.15     det=0.88 mean=   62.4  theta: glm=1.02 bglm=0.73 lap=0.77  |  t: 0.0+2.1+4.6s
[ 763/15185] ENSG00000063601.18     det=0.97 mean=  180.8  theta: glm=2.87 bglm=1.14 lap=1.23  |  t: 0.0+2.3+4.6s
[ 764/15185] ENSG00000063761.17     det=0.62 mean=   15.5  theta: glm=0.36 bglm=0.37 lap=0.46  |  t: 0.0+0.7+4.4s
[ 765/15185] ENSG00000063854.14     det=0.99 mean=  386.7  theta: glm=2.27 bglm=1.16 lap=1.28  |  t: 0.0+2.0+4.7s
[ 766/15185] ENSG00000063978.18     det=1.00 mean=  419.7  theta: glm=5.63 bglm=1.45 lap=1.58  |  t: 0.0+2.4+4.7s
[ 767/15185] ENSG00000064012.25     det=0.99 mean=  247.1  theta: glm=3.07 bglm=1.40 lap=1.53  |  t: 0.0+2.1+4.7s
[ 768/15185] ENSG00000064042.19     det=0.96 mean=  246.7  theta: glm=1.11 bglm=1.04 lap=1.26  |  t: 0.0+2.2+4.8s
[ 769/15185] ENSG00000064102.16     det=0.97 mean=  109.9  theta: glm=2.42 bglm=1.55 lap=1.67  |  t: 0.0+2.1+4.7s
[ 770/15185] ENSG00000064115.12     det=0.96 mean=  142.5  theta: glm=2.26 bglm=1.81 lap=1.97  |  t: 0.0+2.4+4.7s
[ 771/15185] ENSG00000064199.8      det=0.67 mean=   14.5  theta: glm=0.40 bglm=0.40 lap=0.46  |  t: 0.0+1.3+4.4s
[ 772/15185] ENSG00000064201.17     det=0.86 mean=   69.4  theta: glm=10000.00 bglm=0.78 lap=1.00  |  t: 0.0+2.1+5.0s
[ 773/15185] ENSG00000064205.12     det=0.19 mean=    2.6  theta: glm=10000.00 bglm=0.11 lap=0.12  |  t: 0.0+2.3+4.3s
[ 774/15185] ENSG00000064225.14     det=0.92 mean=   83.0  theta: glm=1.32 bglm=1.27 lap=1.49  |  t: 0.0+2.4+4.9s
[ 775/15185] ENSG00000064270.15     det=0.23 mean=    3.1  theta: glm=0.09 bglm=0.11 lap=0.11  |  t: 0.0+2.3+4.1s
[ 776/15185] ENSG00000064309.17     det=0.48 mean=    6.5  theta: glm=0.23 bglm=0.23 lap=0.29  |  t: 0.0+1.7+4.4s
[ 777/15185] ENSG00000064313.13     det=0.99 mean=  224.6  theta: glm=4.11 bglm=1.64 lap=1.76  |  t: 0.0+2.1+4.9s
[ 778/15185] ENSG00000064393.17     det=1.00 mean= 2929.7  theta: glm=6.55 bglm=2.12 lap=2.42  |  t: 0.0+2.2+4.8s
[ 779/15185] ENSG00000064419.15     det=0.99 mean=  307.9  theta: glm=4.60 bglm=1.94 lap=2.11  |  t: 0.0+2.1+4.7s
[ 780/15185] ENSG00000064489.23     det=0.62 mean=   21.7  theta: glm=0.33 bglm=0.34 lap=0.41  |  t: 0.0+0.9+4.4s
[ 781/15185] ENSG00000064490.15     det=0.97 mean=  103.2  theta: glm=1.94 bglm=1.27 lap=1.37  |  t: 0.0+2.1+4.7s
[ 782/15185] ENSG00000064545.16     det=0.41 mean=    6.5  theta: glm=0.19 bglm=0.19 lap=0.23  |  t: 0.0+1.3+4.2s
[ 783/15185] ENSG00000064547.15     det=0.79 mean=   55.2  theta: glm=0.54 bglm=0.47 lap=0.53  |  t: 0.0+2.2+4.6s
[ 784/15185] ENSG00000064601.22     det=1.00 mean= 4338.1  theta: glm=5.83 bglm=1.65 lap=1.88  |  t: 0.0+2.1+5.0s
[ 785/15185] ENSG00000064607.18     det=0.96 mean=  127.6  theta: glm=1.77 bglm=1.15 lap=1.25  |  t: 0.0+2.3+4.7s
[ 786/15185] ENSG00000064651.15     det=0.92 mean=   94.3  theta: glm=1.31 bglm=1.26 lap=1.49  |  t: 0.0+2.3+5.1s
[ 787/15185] ENSG00000064652.12     det=0.87 mean=   46.2  theta: glm=0.84 bglm=0.83 lap=0.95  |  t: 0.0+2.3+4.8s
[ 788/15185] ENSG00000064666.16     det=1.00 mean= 1441.7  theta: glm=6.09 bglm=1.80 lap=2.03  |  t: 0.0+2.1+4.7s
[ 789/15185] ENSG00000064687.13     det=0.94 mean=  199.8  theta: glm=0.93 bglm=0.61 lap=0.67  |  t: 0.0+2.4+4.7s
[ 790/15185] ENSG00000064692.21     det=0.66 mean=   17.2  theta: glm=0.37 bglm=0.38 lap=0.59  |  t: 0.0+0.5+4.7s
[ 791/15185] ENSG00000064703.14     det=0.94 mean=   99.1  theta: glm=1.55 bglm=0.99 lap=1.06  |  t: 0.0+2.1+4.6s
