,ENSG00000000003.17,ENSG00000000005.6,ENSG00000000419.15,ENSG00000000457.15,ENSG00000000460.18,ENSG00000000938.14,ENSG00000000971.18,ENSG00000001036.15,ENSG00000001084.14,ENSG00000001167.16,ENSG00000001460.19,ENSG00000001461.20,ENSG00000001497.19,ENSG00000001561.8,ENSG00000001617.13,ENSG00000001626.19,ENSG00000001629.11,ENSG00000001630.19,ENSG00000001631.18,ENSG00000002016.19,ENSG00000002330.15,ENSG00000002549.14,ENSG00000002586.21,ENSG00000002587.11,ENSG00000002726.22,ENSG00000002745.13,ENSG00000002746.16,ENSG00000002822.17,ENSG00000002834.20,ENSG00000002919.16,ENSG00000002933.10,ENSG00000003056.9,ENSG00000003096.16,ENSG00000003137.9,ENSG00000003147.20,ENSG00000003249.16,ENSG00000003393.17,ENSG00000003400.17,ENSG00000003402.22,ENSG00000003436.17,ENSG00000003509.17,ENSG00000003756.18,ENSG00000003987.15,ENSG00000003989.19,ENSG00000004059.12,ENSG00000004139.15,ENSG00000004142.13,ENSG00000004399.14,ENSG00000004455.19,ENSG00000004468.14
SRR28476029,-0.09764723,-0.25989905,0.63716847,-0.34456426,-0.32079148,-0.15231027,0.5998897,0.21338108,-0.36248755,0.02700371,-0.6209415,-0.18451719,0.030916248,-0.16737767,0.9668613,-0.2649764,-0.062632464,0.28689364,-0.18372561,0.32378295,-0.09192023,0.27730548,-0.42266473,-0.5067034,0.4114053,0.029581467,-0.3814279,-0.0207451,-0.37004057,0.0331414,-0.44798413,-0.21689974,0.2065707,0.78422296,-0.032686573,-0.5918876,0.010383154,0.019880153,-0.38607395,-0.3776322,1.7437056,-0.2581922,-0.23581284,-0.42071483,-0.14342307,0.98419005,-0.16237642,-0.36550108,-0.020366842,0.48395213
SRR28476030,-0.09923253,-0.26350042,0.02522753,-0.34710738,-0.23646224,-0.064780556,0.0037283627,-0.3630348,-0.17587627,0.105202414,-0.10432935,0.0328539,0.26035348,0.40226406,-0.306735,2.528233,0.0047079995,1.3355938,-0.0727343,-0.23197843,-0.4498684,0.5503211,-0.049628638,-0.5251926,-0.2549126,-0.4513094,0.7043118,0.02204739,-0.160175,-0.21442224,0.8725057,-0.33494353,-0.5962878,-0.46293518,-0.08651709,-0.21754137,0.32807818,0.3540539,-0.34222916,-0.30315027,0.33544347,-0.1696607,-0.23134643,-0.37942177,-0.123098336,-0.011873191,-0.07297169,0.0066339956,0.18310377,0.38558894
SRR28476031,-0.54694223,-0.2880636,-0.40481898,0.19460458,-0.18817526,-0.38130534,-0.25744963,-0.58091104,-0.21026997,0.20266132,0.088440485,-0.2868766,-0.2924133,-0.78048486,-0.5616333,-0.29687342,-0.34434834,0.46467665,-0.19219975,-0.19354461,0.32068828,-0.32915246,-0.42866927,-0.28050804,-0.26064128,-0.45007452,-0.42651576,-0.4766998,-0.4377031,-0.32953626,-0.15446132,-0.25456378,0.20068814,-0.3217462,0.036065258,-0.23439145,-0.39669788,-0.11807061,-0.3872547,-0.14123088,0.33421487,-0.3112751,-0.27924314,0.5545179,-0.35283569,0.24549419,0.14719182,-0.3243479,0.01992305,-0.23026176
SRR28476032,3.1995692,-0.2749899,0.29335558,-0.73215675,-0.13368163,-0.38492164,14.9431715,-0.3100766,-0.286233,0.099141814,0.28380513,-0.20525874,-0.33317056,-0.37382677,-0.3200879,-0.29303572,-0.42142493,0.1532686,-0.16959843,1.4244565,0.09920493,0.17857702,-0.16025244,0.6290413,-0.25676632,-0.14919095,0.8420645,-0.3741564,-0.4453001,-0.4475269,-0.5508058,-0.21805526,-0.57415634,-0.47027856,0.62334025,-0.11597138,0.032278035,-0.11171434,-0.421242,-0.36587182,-0.5649163,-0.40716404,-0.22646038,2.457339,-0.11369189,-0.1292943,-0.09976477,-0.4289272,0.08148124,0.19512884
SRR28476033,2.8909867,-0.25025427,0.17635363,0.23483734,-0.47338548,-0.0068382034,0.093399085,-0.7815542,-0.454952,-0.025772091,-0.7422828,-0.21892758,-0.00450055,-0.7381432,0.15053758,-0.2851129,-0.13537267,-0.28208,-0.22249109,-0.52115583,-0.040962353,0.37166482,0.17424725,-0.48011854,-0.2604262,-0.40455738,-0.39239866,-0.15750419,-0.006413291,0.054449506,1.3499165,-0.28621206,-0.49125656,-0.47247395,0.1317667,-0.5792491,-0.27725956,0.90806353,-0.2260126,0.20577261,-0.6851516,-0.20027006,0.78279924,0.51973337,-0.049414143,-0.6013285,-0.017901227,-0.3158644,0.31689256,0.60161483
SRR28476034,-0.5018846,-0.24089657,0.37222415,0.008006036,-0.6881897,0.8182069,0.30321,-0.76089495,-0.08675383,0.9038773,-0.65460503,0.043982863,-0.16180268,-0.66081476,-0.54284054,-0.27703443,0.12951426,0.3190658,-0.2543006,-0.6639393,0.50503796,-0.031310126,-0.41294518,1.201672,-0.26111734,-0.35925123,-0.35435846,0.0701288,0.29833072,-0.75800806,-0.09530785,0.33509645,-0.49914882,-0.4687589,0.1342512,-0.5593663,-0.16272192,-0.58081037,0.22669499,-0.43232235,-0.7704851,0.4400921,-0.29507676,1.4558045,-0.39776027,-0.5566718,0.21362533,-0.06954201,0.21014045,-0.730998
SRR28476035,-0.5123687,-0.2474374,0.2662353,-0.26663965,-0.66901994,0.31941202,-0.60541004,-0.75888026,-0.36132404,0.16904244,-0.6770244,-0.6815593,0.04430785,-0.6642977,-0.54455787,-0.2651301,0.050482366,-0.690226,0.8878463,-0.67772144,-0.4655454,-0.30398518,-0.0011222415,-0.45907915,-0.25393584,-0.37217665,-0.3487505,-0.07098731,0.2387863,0.8375183,-0.5795788,0.18621106,-0.43071613,-0.4623232,-0.68139553,-0.56074303,1.842583,-0.6377478,0.005430832,-0.4969527,0.36752132,-0.05840847,-0.26268384,-0.4285583,-0.3690546,-0.35601512,0.008098021,-0.25060353,-0.18117352,-0.73196113
SRR28476036,1.3719409,-0.25520998,0.7727391,-0.53375083,-0.081129834,1.1708776,0.22918008,0.022066515,-0.40108544,-0.25783598,0.35034564,0.40909886,0.30135295,-0.74107826,-0.5487169,-0.273164,0.13062462,1.3037301,0.33915615,-0.33742076,0.21869037,0.23181914,0.95467836,-0.4955956,1.023075,-0.42900053,-0.36349753,0.23888063,0.27170134,-0.3125716,14.385363,1.6709666,-0.4827537,-0.16135252,-0.6035567,-0.41816202,-0.272379,1.2032133,0.13481951,-0.276616,-0.3240378,0.1001379,-0.2394643,-0.4349072,0.21937768,-0.2073305,-0.091791816,0.060764648,1.0057659,-0.36988938
SRR28476037,1.7784779,-0.2589452,1.1416515,-0.61073685,-0.7402779,1.0052943,-0.48235685,-0.15274517,0.03927026,0.5558032,0.14994057,0.18205921,-0.10797946,-0.7718729,1.2688922,0.9848483,-0.13386533,-0.11099411,0.18225583,-0.52888083,-0.6971738,0.91029364,0.5729175,-0.06588698,-0.14402944,0.09249562,3.0578132,0.1353567,0.37192118,-0.40417704,0.50620604,0.48352256,-0.2972447,-0.16968149,0.10259028,-0.22457515,-0.59143806,0.087776974,0.085867755,-0.37084442,1.4410592,-0.24980347,-0.3043847,1.2867463,0.43286723,-0.3389731,-0.34829468,-0.07572912,0.41558182,0.455092
SRR28476038,-0.49480674,-0.24099596,-0.14466365,0.13597068,0.9608827,-0.2794245,1.6505592,0.41817236,-0.44547704,0.4466422,-0.6816593,-0.35055768,-0.38016504,-0.66873896,-0.40166953,-0.26993683,0.20386751,0.4541189,-0.24501784,2.3613875,-0.12773016,0.08292296,-0.124932915,-0.43547136,-0.25544763,-0.4083419,-0.3902657,0.27215058,0.07760984,0.44995874,-0.33511958,-0.24327609,-0.46011674,-0.46410272,-0.17649557,0.3696734,-0.72536665,-0.35894832,0.43495128,-0.3112934,-0.17773178,0.26292953,-0.27157524,-0.4191979,0.11881228,0.0829681,-0.39711538,0.7634553,0.285521,0.5724953
SRR28476040,-0.544767,-0.28794512,0.023705428,-0.27572006,1.6211442,-0.2614122,0.1654398,-0.7855558,-0.51112664,0.2146992,-0.51616776,-0.50352836,-0.3803813,-0.77928567,-0.3132399,-0.2921549,-0.18169874,-0.74619055,-0.18879211,0.9120119,-0.2011986,-0.07047299,-0.06643796,-0.5125013,-0.2593989,-0.45107338,-0.42668337,-0.1527861,-0.4153519,-0.3902515,1.784967,0.087969266,-0.27398866,-0.47436675,0.23229368,-0.54680073,0.4862524,-0.18066478,-0.38508633,-0.4246331,-0.33651212,-0.2909859,-0.2743172,-0.13446762,-0.29044315,-0.55967325,-0.021117372,-0.51671314,0.5524792,-0.49020997
SRR28476041,-0.13054529,-0.25732264,-0.3204732,-0.038356025,-0.55372256,-0.14476322,0.40050882,0.18278557,-0.4366858,-0.16744594,0.48360416,-0.10049674,-0.33157396,-0.73979825,-0.5512173,-0.29743475,-0.054241113,-0.72941506,-0.30370304,1.2234462,-0.31067175,-0.021445105,-0.12703773,1.7715306,-0.2565415,-0.38624626,-0.062331207,-0.40645882,-0.19017632,-0.5816418,-0.19937168,-0.3124552,-0.5096172,-0.0060576103,0.08452516,-0.58117455,0.008655064,-0.44349745,-0.25521627,-0.17024821,-0.77604157,-0.20412926,-0.26865718,-0.43087026,-0.3118208,-0.42705414,0.015939461,-0.1759901,-0.1386303,-0.39449552
SRR28476042,-0.028657185,-0.2786793,-0.32983497,0.11790236,-0.6874058,-0.3839096,0.5271494,-0.5578212,-0.36082435,-0.07156295,-0.5058672,-0.5484409,-0.1700462,-0.38897485,0.71216017,-0.28908902,-0.29575422,-0.4742297,-0.19257262,-0.2400153,0.23160425,-0.06545469,-0.09929964,-0.26942822,-0.25829592,-0.4496874,-0.40327677,-0.34365124,-0.43328676,-0.1920389,-0.3678574,0.052422795,-0.566196,0.12938395,-0.33544588,-0.41952193,0.013335357,-0.00014961064,-0.43816245,-0.26372132,-0.1006328,-0.39658016,-0.22495693,-0.44188228,-0.3429374,-0.17833248,-0.050898597,-0.56500024,-0.025748895,0.36791748
SRR28476044,-0.5136533,2.3759072,-0.061434627,0.022347726,0.23376948,-0.14856566,-0.1443332,-0.77312493,0.036566388,-0.2820737,0.66326404,0.10491185,-0.21966453,-0.7266291,0.4633223,-0.3057941,0.045340978,0.7626697,-0.39846545,-0.6566347,-0.10327996,-0.44017223,0.24894652,-0.5001043,-0.2626033,-0.37385568,-0.40985414,0.61253524,-0.1685277,0.10742793,-0.5838482,-0.44340488,-0.56339383,-0.47532418,0.06992342,-0.57165617,-0.32176575,0.050168253,-0.2752858,-0.03857601,0.6191043,-0.10259785,-0.3024719,-0.4301651,-0.06412026,-0.2837483,-0.32050937,-0.21987607,0.256013,-0.54102534
SRR28476045,-0.5627083,-0.29481444,-0.23321813,-0.5074825,0.5738559,-0.23568583,-0.5269817,-0.035019364,-0.31284097,-0.119279265,-0.100297004,0.23382361,-0.30593097,-0.3464501,-0.32489973,-0.34735048,-0.3574724,0.48883548,-0.3865445,-0.3467876,-0.06443669,-0.06920373,-0.40851864,0.5423979,-0.14825584,-0.47573438,-0.06110585,-0.29841918,-0.37056077,0.015202548,0.6011027,-0.3345064,-0.5041616,-0.37564695,0.47073925,-0.60072607,-0.29968557,0.24434207,-0.39931524,-0.41071188,-0.4502131,-0.3696251,-0.2779886,-0.16944258,-0.18149921,-0.20853734,-0.078191005,-0.52958554,0.14893675,-0.17269273
SRR28476046,0.04137226,-0.28252313,-0.12752101,-0.16276127,-0.632459,-0.16317682,0.39930257,-0.4710517,-0.17997178,0.02841172,-0.35990545,0.6950672,-0.24705146,-0.5430733,-0.5634995,-0.32111698,-0.04115827,-0.7375599,-0.06781437,-0.7041867,-0.1638064,0.9347685,0.014340004,-0.498309,-0.26071376,-0.4370223,-0.42436138,0.033333354,-0.38648227,0.5404087,-0.5987148,-0.124994755,-0.26769873,-0.47470626,0.019963548,-0.59156036,0.10038946,-0.06647443,-0.37047285,-0.36508375,-0.6535686,-0.2473558,-0.25899243,-0.07328921,-0.17206438,-0.039566655,0.4122914,-0.22573555,0.37741575,-0.25642836
SRR28476047,-0.5586024,0.29890192,-0.19304977,0.40325457,-0.7527581,-0.33481297,0.5940899,-0.5567438,-0.19688809,-0.14157097,-0.61515725,-0.06772593,-0.051258016,-0.5861305,-0.38400662,-0.3066189,-0.16676322,-0.31514928,0.035993088,2.8555305,0.009398043,0.25399962,-0.26241314,0.50301296,-0.2627731,-0.46576527,-0.39227983,-0.30431807,-0.40556064,-0.5583152,-0.022812959,0.1635791,-0.5780772,-0.34182402,-0.45974165,-0.56810784,0.062610686,0.041983146,-0.3597339,-0.3811622,-0.27360106,-0.3229008,-0.24555601,0.8906939,-0.11420008,-0.5937052,-0.082937725,-0.42140004,-0.24222592,0.25023577
SRR28476048,-0.4390182,-0.28475863,-0.13555837,-0.16046791,-0.7459559,-0.43505323,1.3670888,0.8403265,-0.34417543,0.076700866,-0.42257494,-0.10014744,-0.18871135,-0.78358865,-0.06502009,-0.29528174,-0.20491095,0.9485666,0.1362295,0.74709123,0.4780768,-0.22237074,-0.08219722,-0.51998776,-0.26046914,-0.44080058,-0.3856717,-0.23985246,-0.44428194,-0.4059199,0.5466883,-0.20356561,-0.5690872,-0.47211513,0.082811624,-0.5484891,0.5397428,-0.10605831,-0.3352292,-0.055468373,-0.81868726,-0.36001936,-0.24965183,0.8841744,-0.30423295,-0.23279698,-0.3760189,-0.34136927,0.02408285,-0.028486298
SRR28476049,-0.2728525,-0.2641868,-0.20799498,-0.41737804,-0.7032601,0.061140127,-0.75197476,0.3616613,-0.20023574,0.021647472,-0.50278014,-0.6216081,-0.28365305,-0.7303988,-0.017839001,-0.28960857,-0.15929414,1.7682076,-0.31976372,-0.6566487,-0.3714475,0.49169016,-0.1605737,-0.49295703,-0.2579144,-0.39733377,0.17071004,0.36099285,-0.06034792,-0.5151252,0.6767567,-0.20474058,-0.470243,0.54305685,-0.07634232,-0.57874227,-0.5914772,1.0626718,-0.23056124,0.14901534,0.02344087,-0.27991933,-0.27471435,0.098248325,-0.14703286,-0.124175526,-0.22966218,-0.33099073,-0.22258224,0.08047847
SRR28476050,-0.23891442,-0.25984168,-0.3762543,-0.1293079,-0.74379903,-0.36434758,-0.42514706,-0.17637199,-0.25597435,-0.27653646,-0.008453543,-0.43101117,-0.53105503,-0.4756897,-0.43053722,-0.31504995,-0.32059947,-0.07282448,-0.34032825,-0.41837755,-0.017163059,-0.30113623,-0.3480359,-0.4212373,-0.26081136,-0.4430527,0.3932128,-0.5193669,-0.38186356,-0.39442426,-0.6025282,-0.24170819,0.7582298,-0.47384673,-0.48128247,-0.5927989,-0.4887276,-0.107943684,-0.45169216,-0.3676986,-0.46777388,-0.37743217,-0.29037118,0.35519814,-0.26745602,-0.27901873,-0.32934335,-0.48856986,-0.054489564,0.27880672
SRR28476051,2.2288947,0.92801374,-0.04041477,-0.11359707,-0.62105083,-0.14245123,-0.41213796,-0.23445332,-0.33002764,0.099237904,-0.7644048,0.05092584,-0.3360414,-0.1292395,-0.20453711,-0.30339912,-0.08573946,0.031041743,-0.18331632,-0.6913143,-0.24926025,0.5373748,-0.11259338,-0.4675331,-0.2577647,-0.45043185,-0.2338089,-0.007903129,-0.3182995,-0.20849343,1.113884,-0.07771521,-0.50487834,-0.46978763,-0.034227673,-0.5906232,-0.007869643,0.7674918,-0.3571411,-0.37945825,0.16835268,-0.316044,-0.27167627,-0.43738657,-0.10664046,-0.44094083,-0.31136087,-0.31752145,0.06398713,0.33463308
SRR28476052,-0.5124767,-0.2387204,-0.024599897,-0.1323884,0.69865155,0.12064214,-0.6310975,-0.76103354,-0.50370353,0.53316545,-0.6424742,0.21682224,-0.30338693,1.1215204,-0.5255313,-0.28381735,0.051624447,0.38190952,-0.08365218,-0.65536493,0.44209185,-0.21642108,-0.24180745,-0.5177566,-0.26339862,-0.36314335,-0.37542772,-0.6323912,0.11409631,-0.5497667,0.7578317,-0.4229371,-0.5423395,-0.4712892,-0.3430986,0.6028868,-0.11961357,0.33906847,-0.16619994,-0.21945637,-0.31752166,-0.035717793,-0.29499745,-0.4234169,0.08641129,-0.7374991,0.08173055,-0.35884735,-0.02693712,-0.5748598
SRR28476053,-0.52976644,-0.27409878,-0.27380532,0.21637635,-0.70244545,0.10703557,-0.17097928,0.44555643,-0.0076688337,0.12021759,-0.6310021,-0.016453402,-0.36014542,-0.2875442,-0.15674084,-0.32679328,0.1377214,-0.40337902,-0.17727894,0.045014683,-0.26289785,-0.005563013,0.030215004,-0.39639372,-0.251425,-0.4474456,-0.41976058,-0.033914223,-0.31659237,0.06970555,0.30750698,0.4208167,-0.539207,0.28080624,-0.4866001,-0.086322494,-0.2792077,0.27136773,-0.15677854,-0.4777218,0.3025689,-0.21869479,-0.23604383,-0.4324162,-0.110817716,-0.05962297,-0.23283055,-0.26176268,0.076265104,-0.032260653
SRR28476054,-0.56243384,-0.295006,-0.22484238,-0.17432593,0.010899533,-0.3916153,-0.16794473,0.2760172,-0.43220899,-0.25147155,-0.52912223,-0.51844805,-0.40335953,-0.52797705,-0.5109046,-0.32955575,-0.38502553,0.14075975,-0.36377448,-0.1651109,-0.34887892,0.3061693,-0.30483636,-0.526837,-0.26535273,-0.47759,-0.32385466,-0.25282052,-0.45187914,-0.08062485,-0.2099506,-0.22731432,-0.52976143,-0.22332221,-0.29866382,-0.60128015,-0.0029777982,0.03306097,-0.42177233,-0.42620823,-0.30004194,-0.42134172,-0.29830718,-0.44908774,-0.3144474,-0.43418613,-0.0951274,-0.46240342,-0.041714504,0.0694949
SRR28476055,0.9149197,0.37080488,0.020299176,-0.37465963,-0.7177029,0.16814521,-0.082069784,-0.63255733,-0.12977391,-0.11991952,-0.11728743,-0.34587455,0.14061375,0.760171,-0.5507652,-0.2639538,0.06263688,-0.727242,-0.07589251,-0.31313598,-0.2897719,-0.24831006,-0.2830851,-0.50662965,-0.25543824,-0.38936028,-0.36402765,0.106590174,0.036697906,0.3568573,1.7417027,0.888588,0.18885571,-0.30759972,0.46731704,0.34955,-0.33371952,-0.051354922,-0.016440243,0.17704493,1.1174399,-0.15495954,-0.2526134,-0.43923458,-0.091888614,-0.38029274,-0.39387682,-0.37366882,-0.14817517,-0.32820344
SRR28476056,-0.3720892,-0.26748326,0.001135099,-0.32432562,0.029010296,-0.3154447,0.2307622,-0.26650727,0.009537417,-0.098192394,-0.2762245,-0.22875468,-0.30121008,-0.44651628,-0.08356747,2.9758823,-0.31063902,-0.30743858,-0.4120619,-0.30693755,-0.4444811,-0.29406157,-0.22274438,0.40157297,0.72477007,-0.293189,-0.3643218,-0.16446601,-0.3798035,0.026730241,-0.35515258,-0.3798172,-0.32726258,1.5356665,0.091927536,-0.59880716,-0.01370899,-0.072822444,-0.41613692,-0.39479375,-0.5143478,-0.403113,-0.22037676,0.4367519,-0.25172803,-0.23940237,-0.022274785,-0.30515325,0.15651569,-0.014014921
SRR28476057,0.13987882,-0.25818306,0.16670077,-0.22256446,0.26848888,-0.30671364,-0.28333288,0.20725097,-0.26272145,0.35074404,0.07786131,-0.16570963,-0.043361004,0.8151431,-0.2696012,-0.33579624,0.011031761,-0.39589235,-0.13954277,-0.71938086,-0.106161125,1.0142207,-0.11643178,-0.50571513,-0.25004992,0.52610254,-0.38795564,-0.03401589,-0.23618512,0.06773604,1.0165515,-0.10951717,0.8512505,-0.46574497,0.24222165,-0.3995637,0.09682121,0.1687951,-0.34532586,-0.32383135,0.7992192,-0.09775479,-0.23249912,0.32854527,-0.012936612,-0.5250885,-0.122380614,-0.39671567,-0.050119616,-0.13318384
SRR28476058,0.44486326,-0.26119193,0.027611231,0.09364151,-0.3697649,-0.39196515,-0.2509216,-0.3632964,-0.2421643,-0.08085685,-0.074410416,-0.06424834,-0.11311282,-0.32015377,-0.55028003,-0.28801477,-0.25082234,-0.5307025,-0.44134402,-0.26125902,-0.23095669,0.5735921,-0.35522404,0.16168429,-0.25000033,-0.1184997,0.11110843,-0.29639438,-0.40271452,-0.0624682,-0.57337475,-0.3317525,-0.06344444,-0.46848541,-0.0037707775,-0.05649707,0.021249507,-0.037840966,-0.418001,-0.4334437,0.25206244,-0.37058225,-0.22983721,-0.24374068,-0.15907031,0.43958333,-0.042863358,-0.42786962,-0.20607829,0.097706065
SRR28476059,0.21514352,-0.21446277,0.12510656,-0.5705438,-0.24191329,-0.32369706,0.089193344,0.7531735,2.1849818,-0.22829206,-0.7264064,-0.09576038,-0.07746233,-0.3733231,1.1508898,-0.30455056,-0.18134403,-0.71926105,-0.24242583,1.3060161,0.767262,0.7234374,-0.3750076,-0.18048304,2.0490437,0.33062524,-0.38903394,-0.32819277,-0.3300656,-0.4442882,0.0503839,-0.14495121,-0.38165626,-0.46637073,0.056475814,-0.58259344,-0.016611015,-0.31218925,-0.4076519,-0.43718392,0.13641231,-0.28784868,-0.24289209,0.87013376,0.14207684,-0.5076978,0.33579263,-0.38769832,-0.118588656,0.7845382
SRR28476060,0.20733161,-0.23193386,-0.42841083,0.0012713972,-0.6766862,-0.22376643,-0.20752548,0.28359583,-0.037764285,0.021418124,-0.64275086,-0.44406018,-0.12657335,-0.28325087,0.6258283,-0.2859253,-0.23240148,1.544972,-0.22597614,-0.7154941,0.4146871,1.09502,-0.22347099,-0.5037556,-0.24791235,-0.44042856,-0.37489784,0.12070719,-0.33870816,0.20179513,0.26524213,-0.19723627,-0.38968316,-0.4665707,0.2078547,-0.59227186,-0.23558806,0.21126999,-0.41166475,-0.45537555,-0.6369849,-0.31152633,1.9451966,-0.42269343,-0.12816812,0.3737151,0.17317685,-0.21051513,0.13475692,0.06852857
SRR28476061,-0.5273429,-0.24959406,0.17736797,-0.78860956,-0.74047697,-0.12617257,0.42433077,-0.5512555,-0.18312497,-0.20703201,-0.7518928,-0.47805652,-0.57486445,-0.75232613,-0.54778165,-0.2882675,0.14195003,-0.7398766,-0.36158165,-0.091983534,-0.06626647,0.83789825,0.017507732,-0.48337907,-0.25376424,-0.432233,-0.41401196,0.76373935,-0.3012009,-0.5882249,0.194698,-0.045513213,-0.5435837,0.08602885,-0.10190365,-0.58814615,0.21853587,0.20408347,-0.27291703,-0.23742597,-0.80033207,-0.17263256,-0.27124912,-0.43123966,0.041265152,-0.45870158,-0.58612216,-0.1832314,0.14597802,0.44495177
SRR28476062,0.1644517,-0.25423732,0.302112,-0.0071478314,0.09301824,0.025192417,-0.531711,-0.70603544,0.39277625,-0.13645917,0.26976487,0.12550054,-0.3983486,-0.7480927,-0.5171083,0.08063097,-0.12307406,-0.31392628,-0.4453346,-0.69998634,-0.2940117,0.572845,-0.29761705,-0.5057657,-0.23631704,-0.41363585,0.17031476,0.47559562,-0.27412957,0.2973367,0.28913733,-0.25087732,-0.5763292,-0.25013086,0.09494611,-0.58550084,-0.11150138,0.4411822,-0.32214555,-0.4614541,-0.79454887,-0.12798302,-0.2396612,-0.40892652,0.05773658,-0.75419664,0.14307389,0.42191616,0.09277849,0.9116859
SRR28476064,-0.53013605,1.179606,-0.50820756,0.342316,-0.27330098,-0.028176798,-0.32138228,-0.3225057,0.06312858,0.03562311,0.6917612,-0.37753418,-0.26247808,-0.36570698,-0.07765599,-0.2533728,-0.09048235,0.6880994,-0.2890831,-0.69802713,0.038220912,1.0514479,-0.2858594,-0.52369493,-0.23363698,-0.4113217,-0.39565834,0.25424632,-0.30968544,0.25909352,0.8727375,-0.30624786,-0.24729832,-0.27850434,-0.08297737,-0.45813936,0.028512977,1.1025901,-0.34804672,-0.49318343,-0.060560446,-0.21979725,-0.25399092,0.64098454,-0.15062195,-0.27883705,0.13034317,0.08395813,0.06484125,0.09204676
SRR28476065,-0.5513638,-0.22303371,-0.35046297,0.07069836,-0.2039324,-0.18132214,0.24402025,-0.32456383,0.11430835,-0.13114853,-0.33558506,-0.23391968,-0.08815695,-0.38684666,0.65891856,-0.2843695,0.08259224,0.26803854,-0.2822178,0.6006809,0.57041126,0.11904499,0.6196708,-0.5188004,-0.24811614,-0.4506772,4.5701976,0.1417707,-0.20042805,-0.17374606,0.45087266,-0.31147283,0.03969882,-0.023374649,-0.17710906,-0.3278637,0.069284685,0.0035095701,-0.3608826,-0.39957854,-0.2398586,-0.19219065,-0.24591912,-0.079228,-0.1013968,-0.28134394,-0.097481884,-0.39946887,0.32383803,-0.2477742
SRR28476066,-0.010138265,-0.28595278,-0.10778995,0.21040416,-0.36979967,-0.37398726,-0.24076514,-0.6907726,-0.13444436,-0.14856128,0.21202163,-0.2516645,-0.17163993,-0.44451037,0.36197057,-0.23356162,-0.31664678,-0.17489764,-0.30391034,0.38318536,0.21392897,-0.2687888,-0.4062034,-0.5169124,-0.24512824,0.6763675,-0.39986327,-0.12629989,-0.40671176,-0.3141428,-0.26493233,-0.35454136,-0.4213498,1.4223037,-0.30570415,0.72683173,0.0070701614,-0.1094927,-0.4070415,-0.45135227,0.4585406,-0.3437697,-0.26272866,0.83200186,-0.31438422,-0.015495306,-0.24837248,-0.40415868,-0.19186777,0.061735813
SRR28476067,-0.15886778,0.2344662,-0.049628254,-0.07441443,-0.4210611,-0.2845958,-0.32971713,-0.29640856,-0.29523507,-0.31191185,-0.42564315,-0.21993949,0.18088698,-0.17122984,-0.14167868,-0.23131958,-0.1774976,0.1622666,-0.31290832,-0.4819077,-0.21552509,0.115595736,-0.38954285,-0.52637285,-0.24269679,-0.4395585,-0.40195563,-0.27431485,-0.3875001,-0.13237652,1.2048513,-0.4592707,0.14027022,0.27659398,-0.2944349,0.14768784,-0.040841565,0.1618526,-0.39750406,-0.4826872,-0.015247993,-0.33755824,-0.25876194,-0.42383757,-0.4051313,-0.0672407,-0.28753534,-0.33496,0.019036073,0.2924066
SRR28476068,-0.53379494,-0.28533104,-0.3143376,0.50945157,-0.08257824,-0.22748284,-0.74829364,-0.62005156,-0.08529175,-0.1214353,-0.61112505,-0.2567505,-0.27041858,-0.5093685,0.26952484,-0.27107593,-0.21690974,-0.73000723,-0.30059394,-0.5725903,-0.45914483,-0.15039153,-0.36433318,-0.49725124,-0.24803314,0.3124634,-0.029770305,-0.09403358,-0.4141734,0.10641757,-0.49618503,0.11301325,0.9334448,-0.2742287,-0.023059163,-0.26547354,-0.2507652,-0.27022165,-0.34043926,-0.24461812,2.2568827,-0.24913098,-0.26097828,0.9083145,-0.33888373,-0.545858,-0.04744964,-0.3278228,-0.20970719,-0.13203716
SRR28476069,0.09765222,1.1624783,-0.08289697,-0.101440854,-0.21374607,-0.17351191,-0.18510737,-0.13132754,0.08465398,0.01578972,-0.35026604,-0.013201214,-0.047273725,-0.21668504,-0.15638472,0.50003165,-0.21962118,0.29774836,-0.32326594,1.0896538,-0.08820312,-0.28880924,-0.2978171,0.07861643,-0.2546548,0.48995784,-0.3629189,-0.030961752,-0.26593834,0.20195326,-0.3061866,-0.1608983,0.85081095,-0.24393834,-0.30688012,0.69865555,-0.00088728894,0.13634007,-0.37309074,-0.25227132,-0.07535142,-0.21484756,-0.23563369,-0.38728657,-0.14760074,0.2698283,-0.035736028,-0.084925465,-0.1063648,-0.5281772
SRR28476070,0.59576225,1.8859844,-0.21244533,0.5432869,-0.18216558,-0.35279974,-0.004894445,0.054718956,-0.2136418,-0.2688231,-0.57347023,0.02630319,-0.076042704,-0.7612865,1.5869071,-0.34042096,-0.20138027,-0.29543638,-0.27126563,0.016665263,-0.19490364,-0.25887433,-0.3995395,-0.11095535,-0.24323419,-0.13959494,-0.4030557,-0.48815474,-0.3465477,0.34273353,-0.11778541,-0.03431217,-0.5817043,0.37801957,-0.44481263,-0.43870854,-0.017691294,-0.118526734,-0.40700078,-0.43008894,0.9778515,-0.3672193,-0.22857374,0.34372196,-0.07205458,-0.015222101,-0.23790178,-0.07265028,-0.06793565,1.0251244
