,ENSG00000000003.17,ENSG00000000005.6,ENSG00000000419.15,ENSG00000000457.15,ENSG00000000460.18,ENSG00000000938.14,ENSG00000000971.18,ENSG00000001036.15,ENSG00000001084.14,ENSG00000001167.16,ENSG00000001460.19,ENSG00000001461.20,ENSG00000001497.19,ENSG00000001561.8,ENSG00000001617.13,ENSG00000001626.19,ENSG00000001629.11,ENSG00000001630.19,ENSG00000001631.18,ENSG00000002016.19,ENSG00000002330.15,ENSG00000002549.14,ENSG00000002586.21,ENSG00000002587.11,ENSG00000002726.22,ENSG00000002745.13,ENSG00000002746.16,ENSG00000002822.17,ENSG00000002834.20,ENSG00000002919.16,ENSG00000002933.10,ENSG00000003056.9,ENSG00000003096.16,ENSG00000003137.9,ENSG00000003147.20,ENSG00000003249.16,ENSG00000003393.17,ENSG00000003400.17,ENSG00000003402.22,ENSG00000003436.17,ENSG00000003509.17,ENSG00000003756.18,ENSG00000003987.15,ENSG00000003989.19,ENSG00000004059.12,ENSG00000004139.15,ENSG00000004142.13,ENSG00000004399.14,ENSG00000004455.19,ENSG00000004468.14
ERR15158539,0.12283379,-0.59512967,7.6086445,0.17397271,0.26376536,-1.1898849,2.266112,0.3556826,1.1897177,-0.98186916,-0.39727178,1.8264899,-1.4579332,0.31175628,-0.22036052,0.4768752,4.2086515,-0.87255543,24.241863,-0.3503097,2.7337089,65.9092,2.5923078,-0.7115631,-0.5611053,-0.16369626,0.08630793,11.833679,104.26497,1.0364609,0.073582284,16.202442,0.18395515,-0.7070223,-0.06194292,-0.5028758,1.5961468,-1.0396894,30.308397,0.92467767,0.1404541,16.012365,0.39021358,-0.69071895,0.41524717,0.2199569,-0.6372643,11.874328,14.796734,-0.18542625
ERR15158540,-0.67816055,-0.45961088,7.726302,0.6916045,1.7291574,-1.2007675,-0.117183894,-0.1277324,1.3023598,-1.1827492,0.9945808,4.8917327,-1.7550735,0.04052084,0.17805958,-0.5757737,5.7302365,-0.019092355,57.675003,0.8395352,5.3510923,90.46697,1.0896928,-0.7452048,-0.49901098,-0.6253543,-0.57941365,26.531988,221.36511,0.7647977,-0.72034925,18.599346,-0.020261522,-0.68110013,0.013122148,-0.7613629,1.0433731,-0.43295202,58.7563,1.1330659,0.23254377,27.306452,-0.4989282,-0.6311251,0.7772586,-0.84604794,-0.735577,7.6184764,22.63049,0.8579409
ERR15158541,-0.46180007,-0.08323696,23.220304,0.29836497,-0.47460327,-1.5956464,-0.2255986,0.08927316,3.451886,-1.1626852,-0.79267114,4.6583433,-1.7446485,-0.26052123,-0.7894657,-0.5942268,10.775334,0.0070830425,86.23839,0.109486744,1.7104596,243.90758,2.5115256,-0.715801,-0.5642023,-0.22368462,-0.5736433,76.87786,349.5068,1.2910703,-0.07559674,25.945667,-0.83501804,-0.10039204,0.6648229,-0.8377878,2.855547,-1.1796367,84.64614,2.7483044,-0.5747685,73.05656,-0.4822232,-0.6745507,-0.12037713,-0.27272725,-1.1590279,31.037666,105.25502,-0.88335484
ERR15158542,-0.68533075,-0.5504826,13.28618,0.46987972,-0.08596645,-1.2106915,0.16638666,-0.33776495,3.4566243,-1.4560763,0.5953493,3.7797458,-1.6141956,-0.20770447,-0.7926957,0.0855912,14.717613,0.20927127,87.544975,-0.492284,5.754612,132.98235,3.4484549,-0.0014331494,-0.5424843,-0.6378383,0.25892827,32.767147,280.36423,2.420447,-0.76185167,18.008997,-0.35545844,-0.7279596,1.1832474,-0.0033498101,2.0868397,-1.3302548,94.04222,0.030684622,-0.2073343,45.689064,-0.56248254,-0.66933656,2.411144,-0.37149438,0.6492911,15.2058735,70.58121,-0.709169
ERR15158543,-0.3340354,-0.4342266,7.6610456,0.85801876,0.2375111,-1.2969829,0.08737353,1.2676625,1.8587347,-0.77892625,-0.25923038,4.755592,-1.4145137,0.34694174,-0.75268424,-0.56131005,7.5549283,-0.2996267,48.305813,-0.7810406,4.515733,88.00349,1.3490299,-0.17193136,-0.49307415,0.21687637,-0.51212156,28.888672,194.14131,1.9151188,-0.7695062,23.51191,-0.29093212,-0.7035441,0.42716318,-0.8010301,2.3190284,-0.2799541,46.059555,2.0379643,0.60411847,24.229494,-0.44598648,-0.55050343,0.59614986,-0.08122817,0.3795547,16.776705,46.325245,-0.74532
ERR15158544,0.32568017,-0.54205173,26.131306,0.34295833,-0.38106307,-1.4709898,-0.20328787,1.0163312,3.7663035,-1.2479652,0.24660236,7.641505,-1.732517,-0.9053935,-0.84797764,-0.44443786,19.549126,0.26335984,131.83011,1.0939174,13.083791,321.62637,5.4279275,-0.78476626,-0.80689484,-0.06351956,-0.25018907,75.89804,455.15045,0.39097062,-0.25315487,38.735676,-0.16403323,-0.68194157,0.1333748,-0.5763276,3.8422835,-1.1302305,116.03683,3.5260773,2.1751256,95.533264,-0.38641393,-0.6228074,1.5764885,0.10595636,-0.83294046,21.809383,153.1951,0.092531756
ERR15158545,-0.44326916,-0.61836034,29.776142,1.715346,1.4567786,-1.6166145,-0.8364901,1.085299,4.4830923,-1.2501403,-0.05429033,8.645363,-1.776091,-0.39490634,-0.6549053,0.27253225,22.18267,-0.14361905,146.6853,-0.9098975,10.856544,167.7143,4.2053237,-0.13122363,-0.50152326,0.26561528,-0.6881888,30.21945,379.10693,3.3333962,-0.855358,59.694946,-0.22398941,-0.24044901,2.330347,-0.92567694,0.62015986,-1.2429141,111.47914,2.9870677,-0.511133,102.099724,-0.41842443,-0.6303855,2.419953,0.053878814,0.450727,18.620623,137.70255,1.0304544
ERR15158546,-0.14067915,-0.44809303,8.1966505,0.8878935,-0.11905935,-1.2455758,0.26992318,0.36829105,1.6424711,-1.441872,0.9519506,4.3193083,-1.5664155,1.2351913,-0.030464677,-0.6429678,10.540681,0.74657005,87.80358,-0.0066955127,3.6945794,70.59305,2.6192124,0.14755778,-0.48450536,-0.6890926,-0.44427124,34.284138,250.12843,1.3603671,0.19258712,37.119827,0.0633969,-0.33573002,0.34167525,0.41852796,3.3202894,-1.1395055,84.27903,1.482721,0.49501726,49.967182,-0.4706348,-0.69481415,0.5761719,-0.17975399,-0.77883375,20.561583,88.810165,-0.50440776
ERR15158547,-0.28084636,-0.2501932,8.122736,2.0048752,1.94321,-1.6443936,0.17355177,0.89758426,1.890496,-1.4996934,-0.54075724,5.8330674,-1.6597433,1.3191648,0.1298472,-0.48914203,21.101961,1.0395848,130.83678,-0.29885843,10.673994,269.0018,3.7631276,-0.70702666,-0.65488255,-0.31418264,-0.08084578,78.77574,522.5763,5.4429426,0.6404344,28.31984,-0.39824125,-0.72367406,0.53358424,-0.90872806,-0.3785888,-1.3829526,118.45365,2.5593388,0.69797283,73.292274,-0.40113887,-0.66975534,2.6463063,0.10508601,-0.24719276,36.65381,113.89429,0.12775658
ERR15158548,-0.38839307,-0.5090361,3.5177274,0.6917633,-0.29191008,-1.3208966,-0.48397642,-0.03420915,1.6418232,-0.2662954,0.11713865,1.6534469,-1.5368483,-0.4489722,-0.6852623,-0.5523215,5.7846293,0.14824267,33.17942,-0.22236313,5.557156,28.030964,2.2206275,-0.162991,-0.5062895,-0.25346178,-0.5615782,16.445202,111.40057,0.49952522,-0.79836845,14.160649,0.25048342,-0.7113967,1.0727962,0.21819621,1.19039,-0.5767317,30.011915,1.5730261,0.42110625,21.803051,-0.5462059,-0.6017823,1.4435023,-0.28139597,0.42257205,6.8444066,15.4980135,-0.22446251
ERR15158549,-0.1951937,0.18111002,6.749823,0.9334796,0.24326704,-1.2504692,-0.48647407,-0.3794818,-0.022473607,-1.0357606,-0.45479557,3.5517128,-1.5253104,-0.001528723,-0.7558364,-0.6077509,7.8709044,0.37775373,45.295086,-0.5546131,4.317724,64.48872,0.8641767,-0.71149206,-0.65698606,-0.23224208,-0.55082947,16.333132,127.148834,0.9981507,-0.3898952,11.399256,-0.31262162,-0.7395183,0.6844802,-0.018853636,-0.6763216,-0.83623135,55.74776,1.8114076,-0.69894445,30.981377,-0.5766176,-0.75782704,0.95846546,0.9251361,-0.107997894,19.7359,36.035805,1.1715752
ERR15158550,-0.79174995,-0.5964723,5.7627153,-0.027086357,0.26267675,-0.934676,-0.80996126,0.09593801,0.8660869,-1.2285725,-0.8214414,3.9161644,-1.3255324,-0.33230066,0.281928,-0.51775765,7.1581306,-0.85122126,34.234585,0.060856402,6.0916786,36.80706,1.2857113,-0.7038442,-0.5678391,-0.7290081,-0.51363266,11.20259,81.09278,1.4095213,0.32906118,12.904049,-0.42004982,-0.7135481,0.5270406,-0.31742308,0.7077498,-0.50474954,42.008297,1.6944455,-0.48419008,19.096037,-0.52666456,-0.66124976,0.96978176,-0.62735796,0.24357472,7.764379,21.05675,0.104830846
ERR15158551,-0.049377434,-0.26364154,2.5026445,0.6287035,-0.13553584,-0.11826497,-0.21340552,0.5679682,0.5583595,-0.03089741,0.13246256,0.27060953,-0.84947187,0.048109468,-0.24232717,-0.18488483,2.973697,0.06349677,5.2903066,0.073475555,1.3090674,7.3061957,0.7733936,0.14382368,-0.10129747,0.07078152,0.22181658,2.5939643,7.2791677,0.49098754,0.50194925,2.0387466,-0.3462542,-0.27037197,0.07070446,0.37292948,0.1949541,-0.30904853,5.258073,-0.11190283,0.3186113,4.457962,-0.12782761,-0.35536104,0.57320344,0.4790177,0.43844748,2.403223,5.6406255,0.87538815
SRR28475970,-0.6855773,-0.65644556,1.5401881,0.24828126,-0.6476883,0.1504666,0.17131975,-0.6537713,1.4723625,-0.701247,-0.3749789,-0.005846189,-1.5271188,-0.012256146,-0.4084122,-0.32572484,2.723217,-0.24995558,6.831996,-0.75750667,2.0851111,9.510053,1.132746,-0.7597441,0.120795876,-0.63410014,-0.10158048,0.47488546,8.340535,0.4814164,-0.68980134,0.7296719,-0.73230743,-0.06797234,2.005411,-0.7010204,1.0656908,-0.3551586,5.9874187,1.6762289,-0.050467137,7.41718,-0.32713574,0.14648058,0.40049154,0.34197062,-0.5621115,1.0530176,4.309025,0.015748015
SRR28475971,-0.70329535,-0.6524967,6.9992642,3.1517835,-0.7101558,-0.87903374,-0.8252757,-1.0061067,2.6933455,-0.34934655,0.7515642,0.062857464,-0.031874694,-0.74984246,0.6690193,-0.5163166,2.5631428,-0.3273285,9.271543,-0.8516529,6.1205597,12.8553505,0.7999361,-0.62146354,-0.66072106,-0.6356567,-0.5315332,5.652725,21.380524,0.616209,-0.71761084,10.562641,-0.598302,-0.7022699,0.069715224,0.5418815,-1.4536917,-0.0948743,12.890072,-0.19538067,-0.8493432,13.679824,-0.12929742,-0.7200115,0.20524344,-0.42289507,0.44716534,1.1298462,13.460144,-0.5734335
SRR28475974,-0.57698405,-0.49273407,2.696456,3.0889683,1.6886923,-0.93636686,1.1876104,-0.9225166,1.1170185,-1.0767556,0.6366576,2.8355296,-0.82299125,-0.40983546,-0.46799317,-0.50357807,20.155931,0.46034566,31.658821,-0.81818503,4.0452065,57.383198,3.2860837,-0.6410321,-0.6796287,-0.25686333,-0.6298223,-0.14101118,110.66297,1.0211657,-0.7097094,0.29250917,-0.43480942,0.29316345,3.6181026,-0.77467924,-0.66814435,-1.1123518,22.952572,-0.7953055,3.5161655,29.918919,-0.61302954,-0.66792667,-1.0323733,-0.12746368,1.0397824,3.400138,39.238224,-0.032790862
SRR28475975,-0.3829331,-0.6316644,6.238713,-0.6981933,-0.37676108,-1.1719103,-0.08784695,0.2888503,3.091522,-1.0698776,-0.5970117,3.2293909,-1.399389,0.651872,-0.7848626,-0.6717884,12.267676,0.3732023,26.592134,-0.8328991,1.3488768,55.359554,1.421428,0.18526699,-0.6058545,-0.60113794,-0.5529236,21.669853,60.10463,0.46854755,-0.78170115,4.4843025,-0.6713757,0.4455003,-0.5715451,0.0838032,1.6047443,-0.26835236,14.685351,1.6313857,0.060630325,37.30361,-0.5522436,-0.6891792,-0.1295268,-0.22662441,1.3536372,6.7060003,18.905064,0.011395913
SRR28475977,-0.9530251,-0.63688326,8.764545,-0.9568028,0.04204142,0.12608507,-0.79955596,-0.72358924,0.28970233,-1.6796162,-0.35283926,2.4362934,-1.7148128,-0.79172945,-0.50077343,-0.8609399,8.469387,0.12492182,-0.08335863,7.4581923,10.239698,64.465706,0.76345485,-0.6992416,-0.89973396,-0.75581294,2.075593,6.889709,17.329897,0.8354851,23.8079,7.044006,-0.79514784,-0.9970062,0.76360565,-0.886916,0.2974852,6.694756,4.2785425,2.6921403,-0.8960665,6.450584,-0.75884604,-0.9368956,2.5536163,-0.38204268,0.5333754,4.1743875,25.498106,2.4506478
SRR28475978,0.75669676,-0.80499667,1.3212001,-0.86767113,0.12549926,-1.1677798,-0.9297258,0.4940389,2.924903,-1.5451396,0.2716338,-0.1636677,-1.4204476,0.11261572,-0.9533147,0.90896916,11.590975,2.0585985,9.950481,-0.7546899,1.2619677,30.615461,0.18467875,-0.8117694,-0.90522116,0.7819995,0.14440043,3.8111222,34.09243,0.29354537,-0.6625268,3.8467581,-0.8407562,-0.9364798,-0.7224479,1.4535228,1.6756316,-0.8044762,9.097814,-0.6678838,-0.93010557,12.17704,-0.7404311,-0.64782816,2.7754812,-0.20540021,-0.25436145,4.4856358,30.96521,0.113117106
SRR28475979,-0.9125857,-0.61330533,13.045606,-0.45143104,-0.1528397,-0.60822994,0.11772999,3.117792,0.50560164,-1.2302178,-0.8968232,3.3407955,-1.7121698,-0.46843737,0.7290124,-0.65675527,25.028912,-0.17072828,46.24195,0.29657573,4.3458652,155.313,3.0058813,-0.80823195,-0.7750783,-0.8232987,-0.63870233,8.131535,276.70856,3.1643515,1.6820385,15.147481,1.2188213,-0.07214619,1.6005999,-0.9153719,5.3328,0.23387112,75.1899,-0.2363643,0.2319619,72.37028,2.8839798,4.8132334,5.6298194,-0.3259604,0.019013148,10.654534,111.57305,-0.33802792
SRR28475980,0.26247728,-0.7457351,3.8971837,0.7383883,-0.23212108,-1.1997133,1.1249601,2.3340516,0.83715063,-1.1865957,0.055558953,1.33073,-1.6929865,-0.83155525,-0.73665154,-0.6989443,12.310014,0.7247974,5.7114863,1.4685395,3.9535623,180.54785,1.6321449,-0.6538608,-0.6665342,-0.7299599,-0.30696666,11.232745,50.516697,0.8350935,1.0511323,12.66011,-0.69768924,-0.3703035,1.5351174,-0.73018986,1.0006526,0.38795444,14.998233,0.010029844,0.14185235,23.618143,-0.6830683,0.50581473,3.933914,1.5085202,1.454613,14.635372,39.020924,2.5720603
SRR28475982,-0.8492142,-0.53339696,24.032799,0.51491755,-0.61952883,-1.2362918,2.410795,-0.42097858,0.35646996,-0.9863609,-0.17418516,2.682644,-1.7305108,0.92638654,-0.21201625,-0.35051975,25.083118,0.51468956,115.442406,0.32334203,3.444341,264.18808,2.2599354,-0.85164493,-0.80990607,-0.87982064,-0.6580371,15.397334,561.9112,1.3435994,-0.5768257,42.243023,-0.6558633,-1.0360256,6.6325192,-0.9667201,0.16371454,0.21337119,111.688,2.5085185,0.038268603,115.00215,-0.61876243,-0.96493787,3.5786333,-0.51192063,0.31414625,19.226696,240.01927,1.354085
SRR28475984,-0.84712857,0.2788976,5.154109,0.20536843,-0.14462987,-1.7585306,-0.80007267,-0.8878223,0.56896526,-1.252256,-0.18268795,3.3037674,-1.6490614,-0.47077134,-0.6613604,-0.34067124,14.966164,1.0209013,30.271582,0.48684058,3.5772388,162.61456,1.7945681,-0.58132946,-0.5340042,-0.5830852,-0.66023415,6.1832385,200.97661,0.7339427,-0.43411577,13.367698,0.35007772,-0.76016587,1.87344,-0.13368961,1.5597373,-0.19274822,72.11235,2.24996,0.32830563,50.62473,-0.4244674,-0.6085978,2.376602,0.08478071,-0.998076,8.143557,48.058273,0.29371879
SRR28475985,-0.17273396,-0.6575764,35.807713,1.286112,-0.24557507,-1.3265959,-0.7064435,0.81054634,1.658252,-1.5805877,1.2975849,3.7179925,-1.8012283,-0.64764625,-0.14959416,-0.38795242,33.716457,0.28175312,97.00471,0.09028757,7.0186243,679.1131,2.2004874,-0.18152376,-0.4831395,-0.60094047,-0.5030112,65.635345,681.724,1.3109365,5.4383574,28.812603,-0.70659417,-0.9934396,0.94239646,-0.89343685,0.14510185,-0.9092747,167.7074,1.7805905,1.0544853,115.76373,2.2782125,-0.6654805,3.111157,1.1802554,-0.462541,48.840443,143.63629,0.19908261
SRR28475986,-1.0043874,0.36714226,22.151428,1.307519,0.5571253,-1.4389712,-0.6131213,-0.0046937717,2.8629873,-1.4812958,-0.6596231,7.2278786,-1.8041457,0.5961747,9.604929,-0.27986723,41.765224,0.7260666,203.28142,0.7530301,14.188353,1037.6567,8.795045,-0.9783492,-0.40755826,-0.23761176,1.1966717,107.77765,1488.2227,5.9517303,-0.4147692,23.950071,-0.9407995,-0.9650076,4.91055,-0.94012666,3.0262914,-0.40378588,339.98685,1.047252,-0.4125994,220.07974,-0.39082298,-0.9472914,3.2745888,-0.21236517,-0.30577704,46.36895,363.5117,0.03935654
SRR28475988,-0.6867595,-0.58664894,5.268675,2.3590546,0.1584086,-0.7299372,-0.06873738,0.54952955,0.9701397,-0.3374053,-0.472041,1.1001832,-1.0437125,0.678995,-0.63322824,-0.636878,3.8687208,0.27373642,11.5216675,-0.65590423,1.973693,54.991703,1.3224856,-0.041775692,-0.57729614,-0.6497439,0.33093458,5.092939,37.780933,0.015308894,-0.26877612,5.205546,0.28921208,-0.78893244,-0.41931146,0.89696544,1.6346352,0.031398196,14.686853,-0.12775968,0.021542948,12.757476,-0.46007982,-0.74108577,0.25285605,1.0556289,0.045804318,6.688914,17.127457,-0.09019904
SRR28475989,-0.4907006,-0.8029865,15.033805,1.7505242,-0.032153063,-1.4460565,-0.7022293,0.13492222,-0.07238841,-1.1090997,-0.20159626,4.0453267,-1.4447707,0.11606466,-0.8545176,-0.6508614,12.96648,0.49147084,81.23309,0.2046277,7.552763,306.4378,1.2275555,0.14497194,-0.9199442,-0.06629642,-0.71606517,35.598892,551.7066,4.854817,3.2818081,20.734385,-0.18349057,-0.98132724,0.58313525,1.7288849,1.5911585,-0.6226823,99.37162,0.46274036,1.3447925,53.59385,-0.7661208,-0.9282649,0.9116279,0.25937745,0.14369836,56.848454,132.76506,0.9634363
SRR28475992,-0.2926504,-0.43362752,2.918783,-1.0859239,0.4273309,-1.0120409,-0.12992425,0.62301695,2.9417872,-1.2874142,-0.3630343,2.2760758,-1.7936847,-0.24708447,-0.64610463,0.37736717,8.801521,-0.81081194,16.963448,-0.781739,5.4040694,19.07739,1.7938608,-0.78219634,-0.5563272,-0.6760273,-0.6714948,6.426035,90.70202,3.0481122,-0.8253463,5.3543997,0.4416264,-0.219181,-0.65866053,-0.8270555,0.60798246,-0.5008975,49.52395,0.2991512,-0.7844091,30.581512,-0.628615,-0.2660786,1.1318413,0.05736168,-0.8881059,8.03549,32.977863,0.5200054
SRR28475993,-0.1833486,-0.52967143,12.143905,1.837958,3.6840758,-1.3198951,-0.6354003,0.061720096,4.3167152,-1.0214095,-0.39685193,3.2290447,-1.8052852,-0.41040966,-0.92794865,-0.22449602,14.547781,-0.5054844,49.64761,-0.78340906,9.880916,171.47163,8.463078,-0.93243325,0.41516346,-0.8566254,-0.68292993,14.640352,218.08105,-0.16631627,0.5623794,4.6779284,-0.8614844,-0.7780485,1.5214256,-0.7088226,0.37321892,-0.99006116,87.8416,0.19530083,-0.25682274,34.032967,-0.7004281,-0.9808169,3.5739088,0.1327749,-0.925122,1.4776024,26.853886,-0.33614218
SRR28475994,0.0915714,-0.4268661,14.021732,1.9493818,-0.43756914,-1.2101105,0.34752426,-0.79535943,1.3144597,-1.0098127,-0.2559931,1.556401,-1.8300108,0.42890447,-0.6740782,0.72665966,12.138066,-0.21790165,55.081783,-0.79034305,6.089623,96.997086,2.6007984,-0.107586056,-0.42979732,-0.5536168,0.2783953,24.220295,232.17596,1.3304557,-0.5338423,22.23179,-0.411349,-0.43736088,0.8942984,0.29216245,0.41990507,-0.50026417,86.59389,2.0627222,-0.87474453,42.06837,0.72142094,-0.7122274,2.8262858,0.46676794,-0.29959258,3.2583296,83.34365,-0.41197473
SRR28475995,-0.99090993,-0.51296383,10.337015,1.353428,0.5417139,-1.3956666,1.208173,0.132907,1.0739336,-1.1843684,-0.7414763,7.4448752,-1.6752044,1.8617135,-0.017716354,-0.568588,16.91742,-0.13862969,69.423,0.21993499,3.9665108,234.77852,3.1439936,-0.9591435,-0.47245526,-0.8701141,-0.6324709,42.278233,438.41806,5.1461935,-0.91187143,30.36461,-0.24015813,-0.5503549,1.8317266,-0.9378035,2.601647,-1.1168138,107.85384,0.15241565,0.05008523,75.36012,-0.43569484,-0.9654993,1.3053485,0.6468061,-0.1350296,60.915836,94.4274,-0.17059433
SRR28475996,-0.16794252,-0.61576855,20.116198,0.16539386,0.78922683,-1.5599318,-0.531931,-0.035760872,6.5400653,-1.1329161,0.5512191,3.7082326,-1.5962816,1.0632654,-0.18130662,0.46055895,17.863396,0.529823,91.03202,-0.40069163,10.129869,71.79567,1.717212,-0.13679887,-0.5236662,-0.7440112,0.80133355,17.098223,359.28015,0.49392015,-0.67150694,14.75991,-0.59070843,-0.73277235,0.43298575,0.43937638,1.0279189,-1.4288188,129.1104,1.3258599,0.08926036,59.70546,-0.44251475,-0.7274463,1.8962618,-0.132511,0.031014305,23.859133,64.17463,-0.31123233
SRR28475997,-0.94070876,-0.5699198,25.817747,1.2149514,-0.56703585,-1.586056,1.4232157,0.13004106,14.720476,-1.2982619,1.6137656,10.684108,-1.7771131,1.3400497,-0.5698869,-0.27566063,26.376493,-0.19593155,107.07678,-0.8245509,9.603182,406.33646,4.645613,-0.21298371,-0.64709604,-0.64788514,2.0601635,66.52795,825.05365,2.3725312,-0.8681666,29.793802,-0.015702728,-0.43680674,1.7259556,-0.5464415,2.427759,-0.79776055,256.39178,0.98409307,-0.18770313,123.71126,-0.40135863,-0.61005026,4.235419,-0.47060013,-0.33064163,43.341873,153.20168,-0.47030368
SRR28475998,-0.075889565,0.0040107872,34.947456,1.771093,1.2679102,-1.6250982,-0.5652191,0.22229867,5.035054,-1.4127508,1.5841047,6.7931786,-1.7576333,0.38418868,-0.6620211,-0.34139112,34.799717,-0.12948528,219.89568,0.14600933,16.430323,454.3338,6.422197,-0.47342056,-0.49418998,-0.65518016,0.025515791,117.70656,991.65515,1.618791,-0.8990275,19.775812,-0.016147118,0.06801477,5.713303,-0.58720094,2.2898643,-1.0897171,399.7974,2.5400014,-0.0660215,221.49716,-0.5440822,-0.7029362,4.4702954,0.25363442,-0.38942838,61.836872,211.56242,0.84472185
SRR28475999,-0.9194807,2.256812,30.406612,2.2417374,1.6944193,-1.6904289,-0.108162485,0.69255245,2.087887,-1.376515,-0.24655837,6.1091304,-1.7234629,-0.5306911,2.9860969,-0.35597837,33.364227,-0.0075789043,240.11961,-0.4911815,15.877844,1091.5319,6.310969,-0.96200234,-0.41988367,-0.46644244,-0.48960504,120.17457,1209.6445,2.828009,-0.3619064,53.80815,-0.42379507,0.4091274,4.1782684,0.45564574,2.2553551,-1.2283545,352.72156,2.7801213,0.5313017,190.67706,-0.41702846,3.2381675,2.6996248,0.294911,0.020098085,29.504187,186.47635,0.32823095
SRR28476000,-0.34658164,-0.6370731,3.43318,0.36155346,-0.5389977,-0.96713597,-0.5183913,0.851868,0.37237024,-0.88264334,-0.6798389,-0.4117002,-1.6141146,-0.57339317,-0.6745,-0.14448299,4.1336765,-0.9027602,19.447336,0.36261275,4.4241834,168.91783,3.153698,-0.9439036,-0.8689964,-0.76369464,-0.409129,5.227421,83.387375,1.5563421,13.1745615,9.260234,5.3399496,-0.331409,-0.5884566,-0.7672728,0.4932622,-0.11068522,13.699213,-1.5220944,-0.044959944,26.953306,-0.66887903,2.3489368,3.3680515,0.42174265,-1.332229,2.8500075,35.179058,0.8361518
SRR28476001,-0.7757915,-0.5625912,7.2363524,0.29799238,0.9005646,-0.7291641,-0.106610514,0.9610124,-0.74120414,-1.2760868,-0.8245474,-1.0603496,-1.3892857,-0.8480118,-0.7192179,-0.60873896,3.0880225,-0.4558988,10.599064,-0.8180975,3.9808545,59.127007,1.36599,-0.7210563,-0.70055336,-0.14056946,-0.692182,9.211601,74.74073,1.5181135,-0.71986264,4.7670364,-0.49004865,-0.40865394,0.23518668,-0.19727422,1.0134239,-1.3653798,21.803427,-0.421563,-0.8976409,29.213615,-0.6343633,-0.77408445,4.394735,0.32815486,0.020496512,7.888955,22.517595,-0.08748018
SRR28476002,0.36624968,-0.68212116,1.3999566,0.9502954,-0.8992087,-1.043556,0.25591043,1.8812435,1.6221033,-0.9257347,-0.7662037,2.1807022,-0.8650007,-0.80653644,-0.79111624,-0.4709338,10.237749,1.2093122,7.1912065,1.6422051,-1.3036375,22.701466,1.2129563,-0.7338606,-0.68792546,-0.58154553,-0.513844,-0.34587422,38.324688,1.0539285,-0.83139646,1.4237592,-0.51323324,-0.2727037,1.2193244,-0.6868291,2.2867959,-1.2772559,13.30557,0.24470273,-0.8469655,23.887465,-0.5234587,-0.7378286,0.06291749,0.9037043,-1.6315293,8.105318,25.87616,-0.86254454
SRR28476003,0.17899172,-0.66947305,20.861822,1.1473303,-0.67161685,-1.2309095,-0.15393913,0.7439186,1.0911553,-0.9464437,1.2765211,-0.99057394,-1.6928406,-0.62020266,0.34955063,-0.35953963,10.780243,-0.5557414,55.25603,-0.32629025,2.8546257,61.098835,1.3827251,-0.3614478,-0.5891796,0.31163776,-0.49383926,22.090157,113.37188,0.14386001,0.75578165,12.190809,-0.71390474,-0.711587,4.539988,0.5314454,0.89030766,-1.183317,38.898876,-0.18668137,-0.66190696,62.679226,-0.39587846,-0.744059,1.6915975,0.92258656,-0.50928766,13.286444,42.90537,-0.095748544
SRR28476004,-0.80144495,0.93972826,22.041677,-0.81034464,-0.9896585,-1.3187529,-0.83129025,0.13589789,0.60873437,-1.4414213,-0.6892805,0.77140015,-1.7160455,0.17773926,-0.83369017,4.9915867,15.771354,-0.5110466,15.859225,-0.77196014,1.5739853,77.52384,0.46711847,-0.5357469,-0.90472627,-0.72345364,0.26882914,6.2302136,69.060974,1.4836649,3.199884,14.739658,1.6152892,-0.7239994,-0.7948398,-0.37061495,1.5374289,0.086376354,21.937557,-0.925463,-0.8829382,28.754017,-0.61112773,2.719869,1.1944064,-0.081912965,-1.2759978,14.041912,31.677935,-0.012754107
SRR28476005,-0.90739334,0.98472685,6.02758,0.7531811,4.680114,-0.9014792,1.727165,1.6472344,1.044637,-0.62111515,-0.852234,0.67946976,-1.2698314,1.4383221,-0.88337934,-0.444018,7.5150056,-0.8547323,19.665344,-0.45824218,4.17815,80.913605,3.1264522,1.096089,-0.56797403,-0.6204229,-0.41225728,4.349781,41.461082,2.166791,-0.8395321,10.049377,-0.5459944,-0.77972573,0.42543674,-0.6129865,0.15911655,-0.26174077,23.866982,0.32571375,1.9669908,44.091114,-0.53459114,0.5225715,2.311596,0.081220105,-0.66416216,10.255637,34.12052,-0.5476013
SRR28476008,-0.9011408,-0.6175647,8.426742,-1.2205805,-0.85226315,-0.81448466,0.009492466,-0.89931375,0.29666695,-0.5894932,-0.59100556,5.708587,-0.70184666,-0.58276373,-1.0157045,-0.7050254,0.6427944,-0.7865281,14.345343,5.7123837,-1.1852483,10.003648,0.28305957,-0.8294046,-0.79909015,-0.6789455,-0.64009464,7.7380533,18.417011,-1.0845687,-0.8581179,-1.4234139,-0.5934651,-0.9592042,-0.7884027,0.12622206,1.467883,3.2641647,5.165787,-1.5136322,-0.80656195,10.850835,-0.63574797,-0.96881413,-0.621011,-0.83084464,-1.6543508,-0.38819999,1.7878466,0.69185936
