,ENSG00000000003.17,ENSG00000000005.6,ENSG00000000419.15,ENSG00000000457.15,ENSG00000000460.18,ENSG00000000938.14,ENSG00000000971.18,ENSG00000001036.15,ENSG00000001084.14,ENSG00000001167.16,ENSG00000001460.19,ENSG00000001461.20,ENSG00000001497.19,ENSG00000001561.8,ENSG00000001617.13,ENSG00000001626.19,ENSG00000001629.11,ENSG00000001630.19,ENSG00000001631.18,ENSG00000002016.19,ENSG00000002330.15,ENSG00000002549.14,ENSG00000002586.21,ENSG00000002587.11,ENSG00000002726.22,ENSG00000002745.13,ENSG00000002746.16,ENSG00000002822.17,ENSG00000002834.20,ENSG00000002919.16,ENSG00000002933.10,ENSG00000003056.9,ENSG00000003096.16,ENSG00000003137.9,ENSG00000003147.20,ENSG00000003249.16,ENSG00000003393.17,ENSG00000003400.17,ENSG00000003402.22,ENSG00000003436.17,ENSG00000003509.17,ENSG00000003756.18,ENSG00000003987.15,ENSG00000003989.19,ENSG00000004059.12,ENSG00000004139.15,ENSG00000004142.13,ENSG00000004399.14,ENSG00000004455.19,ENSG00000004468.14
SRR20204988,-0.3131696,-0.28609982,-0.26238802,-0.20163286,-0.07710431,-0.27070796,0.11462354,-0.15035917,-0.27980265,-0.2421963,-0.27511406,-0.16249835,-0.2415372,-0.027885249,-0.31152928,-0.29513845,-0.18739204,-0.1641227,-0.07374405,-0.23975323,-0.078250796,-0.18938373,0.042159665,-0.30655274,-0.29228166,-0.05759162,-0.3019799,-0.2598725,-0.18075544,-0.31567645,-0.31464812,0.0448852,-0.31339765,-0.31235173,-0.15518259,0.027016664,-0.19381472,-0.2994258,-0.15260316,0.021896137,-0.31487808,-0.1465872,-0.29687175,-0.31089002,-0.126017,-0.31471625,-0.23067027,-0.29946193,-0.13278759,-0.31500968
SRR20204989,-0.257171,-0.28858796,-0.2469666,-0.22847454,-0.10533786,-0.2796684,-0.14240724,-0.16056487,-0.29427168,-0.1969705,-0.2427948,-0.15346625,-0.22767098,0.078820094,-0.31180602,-0.2966831,-0.17515422,-0.25781995,-0.03744334,-0.26729643,-0.05453838,-0.20199835,-0.014158055,-0.307963,-0.29293144,-0.100232795,-0.30294442,-0.17652936,-0.15866327,-0.31569368,-0.31478247,-0.01871123,-0.3137989,-0.31254,-0.112501964,-0.27626377,-0.25802717,-0.2752975,-0.16855109,0.01642222,-0.31498742,-0.18904683,-0.29814827,-0.31091055,-0.08594665,-0.28788677,-0.20713201,-0.30807734,-0.16974728,-0.3151053
SRR20204990,-0.3127504,-0.27811107,-0.26933658,0.20094523,-0.17732319,-0.2134512,-0.10225504,-0.31586665,-0.019295033,-0.060183223,-0.030098412,0.3521311,-0.023649158,-0.15856084,-0.12575176,1.6210678,-0.12348669,-0.13800444,0.01885172,-0.25759524,0.025952533,-0.11242178,0.1343659,-0.30905628,-0.30638605,0.75841933,0.51752806,0.3998089,0.02631464,-0.30626148,-0.31518206,-0.104593374,-0.3139877,0.012698156,0.052741528,-0.31485102,-0.06933976,-0.31585625,-0.22503681,0.00325686,-0.31504348,-0.19288118,-0.30160934,0.34327784,-0.12483109,-0.23383902,-0.2732607,-0.26024905,-0.2449115,-0.29932266
SRR20204991,-0.31267098,-0.27788857,-0.292436,0.11548859,-0.13698955,-0.22618067,0.16429807,-0.3158602,-0.11673979,-0.04402123,-0.12097478,0.21478602,0.18071423,0.0407195,-0.12480373,1.6620125,-0.14312762,-0.31473112,0.06385264,-0.27669486,0.055411518,-0.14265846,0.08090345,-0.3088517,-0.10663691,-0.08463281,-0.024124214,0.44024763,0.009827972,-0.31574866,-0.31516564,-0.09837829,-0.3139194,-0.24751593,0.064348094,-0.3148198,-0.17893066,-0.31585062,-0.22330958,0.013663298,-0.31501406,-0.18707085,-0.30136684,-0.20150305,-0.13068722,-0.27339324,-0.26188707,-0.27349728,-0.2547811,-0.29895934
SRR20204992,-0.31267205,-0.27975345,-0.285871,0.27596864,-0.16551362,-0.2267829,0.115721665,-0.31584808,-0.018186249,-0.04292498,-0.218194,0.21878244,0.07938189,0.045356873,-0.25232497,0.19766375,-0.1126425,-0.1313666,-0.002542426,-0.27575204,0.11484234,-0.110990964,0.10538382,-0.3092484,-0.10805408,0.111954235,0.52966297,0.4668551,0.024583763,-0.3157467,-0.3151699,-0.07886187,-0.3139183,-0.1846079,0.040032648,-0.31486937,-0.14659765,-0.31583917,-0.22890279,0.017379835,-0.31501967,-0.18469657,-0.3018399,0.24537519,-0.15692799,-0.25378188,-0.28843823,-0.23855108,-0.23723468,-0.28269354
SRR20204993,-0.31272382,-0.28012317,-0.26781243,0.20591529,-0.15201496,-0.21298265,-0.07751365,-0.31585017,-0.016378725,-0.036882456,-0.18804817,0.36390844,0.008534336,0.0063748425,-0.3132384,3.5729089,-0.13343586,-0.07288065,0.054230057,-0.23701574,0.050627578,-0.114842795,0.118830286,-0.3094261,-0.11152211,0.09793331,-0.029561576,0.3758532,0.0049271523,-0.31574824,-0.3151871,-0.09396199,-0.3139783,-0.24932595,0.0406579,-0.31490034,-0.16358195,-0.31583998,-0.23578976,0.025566142,-0.31503767,-0.19280517,-0.30202773,0.795975,-0.13063414,-0.23472297,-0.26087102,-0.25978172,-0.24113111,-0.31542546
SRR20204994,-0.3132221,-0.2810581,-0.06373364,-0.22973713,-0.13230944,-0.16338496,-0.08107339,-0.21138524,-0.24257983,-0.12518235,-0.24511434,0.09724529,-0.028052999,-0.14718626,0.02732722,-0.3011723,-0.0995777,-0.22533146,0.15665269,-0.13319226,0.058065157,-0.15938932,-0.10587224,0.24916539,-0.29989594,-0.30473095,-0.30622742,0.091026925,-0.07509079,-0.1963097,-0.13730136,0.14393128,-0.31325164,-0.18290909,-0.15207048,-0.2422474,-0.22640203,-0.24487484,-0.16245428,0.050411183,-0.31509238,-0.045217365,-0.30172503,-0.31065267,-0.15101144,-0.1951218,-0.1467089,-0.12087304,-0.24660526,-0.31519243
SRR20204995,-0.31339383,-0.28290775,-0.05049652,-0.19010206,-0.1410583,-0.13984911,-0.12569436,-0.25298807,-0.2843165,-0.10392414,-0.14939436,0.06487739,-0.06871324,-0.19011663,0.09950811,-0.30204514,-0.053387042,-0.17088574,0.15065028,-0.05560311,0.025903517,-0.17768171,-0.003898539,-0.056325875,-0.3000056,-0.3060544,-0.306734,0.11286225,-0.044793714,-0.18657485,-0.07986285,0.08710263,-0.31350043,-0.24955647,-0.103457995,-0.112970024,-0.220444,-0.25269043,-0.16947761,0.083828375,-0.31515214,-0.0371058,-0.3022987,-0.31067595,-0.10509252,-0.2021407,-0.15162265,-0.17020366,-0.2741204,-0.31523988
SRR20204996,-0.3135352,-0.28484178,-0.03535263,-0.24244289,-0.11501599,-0.17039673,-0.10993745,-0.2316241,-0.28855467,-0.09615052,-0.15750524,0.03841014,-0.089848876,-0.25644743,-0.23241115,-0.30274212,-0.11140165,-0.31481025,0.12451365,0.096367665,0.065882675,-0.16433288,-0.13465072,0.033377867,-0.30010927,-0.30714154,-0.3072229,0.10789969,-0.061543494,-0.15377162,-0.1320575,0.0678376,-0.26392445,-0.06826678,-0.13045792,-0.15707839,-0.22907782,-0.2750908,-0.1772195,0.06348314,-0.3151896,0.016175805,-0.30292422,-0.31064168,-0.13174963,-0.1902867,-0.1828653,-0.15358095,-0.25062537,-0.3152726
SRR20204997,-0.31353834,-0.28467,0.051793166,-0.24295925,-0.11362061,-0.14573376,-0.12951794,-0.25379288,-0.24153303,-0.12607522,-0.25159314,0.01034889,-0.04783074,-0.22672054,0.0071302606,-0.30292764,-0.11197645,-0.31481838,0.15616202,-0.19637127,0.022311008,-0.15914617,-0.09368264,0.37567872,-0.30017823,-0.30723375,-0.30729404,0.15839002,-0.0446987,-0.06731181,-0.1712504,0.074565694,-0.21304777,-0.19006461,-0.2015762,-0.2522193,-0.2449467,-0.27525145,-0.16427967,0.04233879,-0.31519935,-0.020704329,-0.30294707,-0.3106352,-0.08371575,-0.10185302,-0.15909453,-0.13591765,-0.27277675,-0.31527784
SRR22507567,46.51786,-0.3086594,0.055677965,0.1985294,0.023220941,-0.30238605,193.07893,4.425452,-0.037162703,-0.11178757,-0.036943175,0.070350826,-0.18691662,2.766402,0.86984783,0.45510855,-0.091767214,28.326097,-0.18469617,1.8852592,0.3640835,0.3209312,0.47782433,-0.16102292,0.48292696,-0.3081,0.62631184,-0.25143412,-0.07124544,-0.17839389,25.2025,0.52279115,3.094311,2.1884866,-0.21524645,0.14057186,0.32114443,-0.03195908,-0.17752255,3.0517707,0.2542564,-0.10584114,3.933188,80.66834,0.22490753,-0.24161802,0.4260598,0.47516763,0.2756907,1.0781643
SRR22548962,-0.3114883,-0.28101808,0.1862142,-0.31532758,1.4620448,-0.23654135,2.2969863,1.8438978,-0.3158346,0.68175435,-0.2715651,-0.0074419547,-0.31569895,-0.31277317,-0.31345725,-0.2904831,0.57348216,0.34199786,1.3641034,-0.31506854,-0.11109004,0.20962523,0.385396,-0.14484188,-0.3095197,-0.30458242,-0.3032676,0.16056526,0.057570383,-0.3154998,-0.31502333,-0.025964389,-0.31238377,-0.31299523,0.46736282,-0.31484017,0.20872803,-0.17486463,-0.22333555,-0.057073,-0.31450072,0.024051962,17.287048,9.593739,0.5953131,0.34551635,-0.23885652,-0.23048827,0.9321432,-0.3151925
SRR22561270,0.34231097,-0.28704324,-0.27188602,1.2241229,-0.31593502,-0.15393226,-0.2691042,0.024450574,0.068556026,0.3646539,1.0740274,-0.2290412,0.18006249,-0.2847762,-0.31397855,-0.29117748,0.4623515,0.49289402,0.14397432,-0.3152202,0.42905208,0.32076553,-0.046101004,-0.30995047,-0.30798018,-0.30523655,-0.2986019,-0.3161077,0.075055405,0.45822003,0.8540286,0.0131802345,-0.31270382,-0.31319532,0.14548995,-0.31477037,-0.3159637,0.535646,0.19823496,-0.18025774,4.4665303,-0.064639464,-0.2992888,2.0242522,-0.21317504,-0.31544572,-0.07227176,0.30153933,-0.122262694,-0.18688749
SRR22561273,-0.31444207,-0.21789953,0.23275298,-0.23326844,-0.11054216,-0.26629364,0.13763088,0.18825786,-0.016759835,-0.24537596,0.08001122,-0.09588287,-0.21501936,-0.038753197,8.391607,0.6491087,-0.02683864,0.026697868,-0.22801231,0.7523471,1.1290737,-0.21765643,0.063466534,0.45394167,5.93019,-0.31331402,3.078571,-0.10197574,0.06934373,-0.1793157,0.9431343,-0.14188537,0.045396708,2.1380022,-0.053065192,0.12479226,-0.1007811,-0.15648466,-0.25761926,0.17597604,-0.21562624,-0.28445268,-0.3130546,7.453249,0.7575516,0.532832,-0.023687333,0.40401193,-0.16430362,-0.095561825
SRR22561277,-0.31199852,-0.27002084,-0.1684183,-0.26683927,0.040666763,-0.07826197,-0.23682366,1.0170537,-0.09154497,0.55742353,-0.24101448,-0.31533548,-0.28642625,-0.3095447,0.41583544,-0.30837455,0.4652959,-0.3144224,-0.16367398,-0.31369427,1.1116303,0.1810076,-0.23249036,-0.30689985,-0.3045686,-0.30287823,-0.3097924,0.14623863,0.022065237,-0.18435246,-0.31343117,-0.108495936,-0.29933757,-0.31197545,0.53918,-0.31433854,0.6256321,0.25485933,-0.16993693,-0.03816595,-0.31507593,0.32661468,-0.30369708,0.1969195,0.22952427,2.1852617,0.076759234,0.23487455,-0.051751588,-0.156955
SRR29803831,6.0540495,1.1527675,0.35600862,0.12639904,0.4520697,0.06228404,0.51334673,0.10558713,0.014782774,-0.06355717,-0.29696453,0.23862833,-0.1920547,0.3483269,1.9559599,-0.29396755,-0.050926223,-0.3158717,-0.030356225,0.41616532,0.058410943,0.082018964,0.07801352,-0.3144069,-0.30895695,-0.3130899,-0.29662558,0.2603928,0.02840183,0.26738858,-0.31577975,-0.12394024,-0.3147071,-0.31323278,0.072851196,-0.31563145,0.03807283,0.08891192,0.11851511,0.0736494,-0.3159463,-0.15759118,-0.30420533,-0.31341943,0.24634115,-0.14990962,0.4346865,0.047385424,0.160723,-0.3159709
SRR29803832,-0.31240612,-0.22634892,-0.31608754,0.44892567,-0.31546956,-0.29939038,2.124185,3.362059,0.34155515,0.101982474,-0.31416824,0.28091267,0.59058553,20.936724,-0.3105881,51.245632,0.18821841,-0.3151795,0.07700168,-0.31466836,-0.31603,0.2887882,-0.31457183,-0.3072912,-0.30353287,-0.29873788,-0.30721888,-0.31615984,-0.2014563,0.82275075,-0.3148962,-0.21445271,-0.30762002,-0.31126145,-0.1233001,-0.3145877,2.2853155,-0.31609914,0.020951264,-0.1173371,-0.31560048,-0.18020372,-0.30419695,-0.30990815,-0.31615728,-0.31569296,0.15149826,0.2015939,0.6499781,-0.31552315
SRR29803833,-0.3142138,-0.31024086,0.14136188,-0.316147,1.320222,-0.04260785,1.1754684,-0.31582972,-0.23554718,-0.15609364,-0.31501338,1.634897,-0.014275148,0.5187389,-0.14466707,-0.2904418,0.103437535,1.2361076,-0.1181676,-0.31573862,-0.31615055,0.44004858,0.023669071,-0.31462905,-0.30854717,-0.31371835,-0.28866616,0.07133447,0.012765519,-0.31612742,-0.31562847,0.7172147,-0.31343478,-0.31251884,0.22828265,-0.31573415,0.24511679,-0.029549684,0.14498718,-0.027006716,1.1613926,0.17728938,-0.30218795,1.3919563,-0.15673934,-0.31606388,0.20782754,-0.12922475,-0.08485144,2.7140722
SRR29803834,0.087271,-0.30967462,-0.02568598,-0.07967877,0.43995598,0.03530068,-0.052209955,-0.061727546,-0.0984827,0.11174523,2.3708363,-0.044557188,0.14868224,0.6516166,-0.31522563,-0.29549062,0.043909114,0.12713866,0.07024946,-0.14916329,-0.05545849,0.019676618,0.24963786,-0.31476736,-0.30869412,-0.3138008,-0.29737598,-0.143639,0.08778929,-0.18998067,1.3260453,-0.07354758,0.78893286,-0.31349316,0.12145498,-0.3157343,0.5237237,-0.0012356516,0.07723023,0.043066923,0.82062775,0.16206484,-0.30689088,-0.31339845,-0.12515593,-0.05056627,0.41431382,0.023759082,0.10356256,0.5161745
SRR29803835,-0.31533962,2.6484532,-0.05671192,0.48858365,0.76303184,-0.015538154,0.04037093,0.090574816,-0.08451328,0.035838295,-0.31565502,-0.2431996,0.16525225,-0.14493883,-0.31554547,-0.3040931,0.009845595,-0.2947464,-0.07056184,-0.10363901,-0.16324438,0.06516843,-0.015376349,1.8742187,-0.310834,-0.31510624,-0.30279595,-0.13556795,-0.00061121973,-0.04022603,-0.3038462,-0.06044976,-0.3152565,-0.3136674,0.040810347,0.4490728,0.10585481,0.15456013,0.043715443,-0.13678461,-0.08694794,-0.045315955,-0.30964732,-0.31392437,-0.10957343,0.54302794,0.0451021,-0.15428226,-0.03741756,-0.14444147
SRR29803836,0.09493667,-0.31210014,0.028762253,0.06797507,-0.2952078,0.20449093,0.02716734,-0.21985964,-0.12011191,0.32203525,0.7110526,0.05617643,0.011861909,0.52192605,-0.22124666,-0.30234754,-0.073868304,-0.2066883,-0.03653931,0.17490603,4.5514545e-05,0.1553902,0.020848697,0.09099673,-0.31037843,0.40276954,-0.30037946,0.20981601,0.046637595,0.50113136,-0.3158581,0.13573602,0.08348896,-0.31350273,0.18574364,0.31907108,-0.093346596,0.18297707,0.042368393,-0.019014923,-0.07660524,0.006641791,-0.30900806,1.9571116,0.18507043,0.39514178,0.2216026,0.09644567,0.028643852,-0.28100324
SRR29803837,-0.28666806,-0.3105193,-0.21556847,-0.15465155,-0.30344582,-0.17111214,0.66165555,0.08170538,0.2227425,-0.030778565,-0.315402,0.11707267,-0.007247762,-0.31560954,-0.3152699,-0.29802114,-0.04776828,0.9239208,-0.15145248,-0.31587502,-0.22818783,0.21282715,-0.037773434,4.5689483,-0.3084021,-0.31404546,-0.29749793,0.023340253,-0.06091679,-0.14888585,-0.024574963,-0.071272574,-0.3146752,-0.31323016,0.11695463,0.2932034,-0.19976152,-0.16183497,0.026086682,-0.26706272,0.21244507,0.009264255,-0.307145,-0.31277674,0.2828484,-0.31606385,0.4437016,-0.087629415,0.02659748,0.33892676
SRR29803838,-0.31479535,-0.31074095,0.21636336,0.0807294,-0.17585264,0.12911054,0.30868432,-0.31597948,-0.08598887,0.018131403,-0.31536824,-0.18699706,0.104546405,-0.3156007,0.2129397,-0.2974622,-0.08754898,0.24161574,0.19952579,-0.3158526,-0.15069106,0.21505213,-0.015097984,-0.31484443,-0.30853215,-0.3140165,-0.29733264,0.07474403,-0.00038115986,-0.028722608,-0.31578523,0.06575964,0.88831276,-0.3133249,0.0033944703,1.1322236,0.5162384,-0.04495334,0.012917267,0.03251228,0.92832553,-0.0001075116,-0.30694407,-0.31306654,0.15614021,1.2976515,-0.015190825,-0.10521559,-0.1293513,0.26089463
SRR29803839,0.79480696,-0.31147394,-0.081956215,-0.029045839,0.427684,-0.033219665,-0.28145504,0.07000339,0.55579346,-0.039414026,-0.09750577,0.0731584,-0.023629181,0.02455871,0.8651578,-0.29675066,-0.12467539,0.29523137,-0.02925189,-0.31575578,-0.13912855,0.020065114,-0.013541397,1.3851817,-0.30597514,0.12889762,-0.2967299,0.016380472,-0.080941044,0.25946417,-0.22390835,-0.009176206,-0.31495976,3.5923417,-0.0060628746,-0.17713316,0.04333092,-0.03301247,-0.012835389,-0.068584755,-0.27505958,-0.022131221,-0.30835474,0.7181113,-0.02450458,1.060141,0.18830636,-0.058506522,0.122393645,-0.21079937
SRR29803840,-0.3146791,-0.30482602,-0.30421057,0.2900074,-0.10418875,0.06707213,0.9685538,1.2808406,0.13808863,0.16864748,-0.061096564,-0.23690732,0.059867654,-0.3156462,-0.31507975,-0.30080745,0.08400168,-0.22766693,-0.067622334,0.9365904,0.33748114,0.3867117,0.05485811,-0.3143899,-0.30994067,-0.31295353,4.777052,0.34913555,-0.021581894,0.30338985,-0.30658627,0.36932233,2.215849,-0.3134895,0.26586217,-0.31567416,0.63919026,-0.03350336,0.15361892,-0.026082387,0.08296745,0.10922657,-0.30685797,-0.31329048,0.110994786,0.033175733,0.044073645,-0.11405474,0.04739174,1.1948216
SRR29803841,-0.31322312,-0.28801945,-0.3161502,-0.31608146,-0.31583348,-0.075271204,1.2712773,-0.31581154,-0.31620055,-0.08185161,-0.3145023,-0.31612825,-0.16467136,-0.31455722,-0.31349182,-0.297544,0.22859183,0.3298625,0.11964891,-0.31532693,-0.31612262,0.07811316,-0.13144383,-0.31118593,-0.3032121,-0.30828995,-0.29687548,0.16726844,-0.13773046,-0.31603426,-0.3150893,-0.31617934,-0.3111619,-0.31110376,-0.31614694,-0.3152961,-0.31609595,-0.25552905,-0.048835542,-0.03913474,4.318268,0.10437728,-0.3003193,-0.3103709,-0.29461232,3.8301375,0.5650752,-0.31615975,-0.22467065,-0.3157288
SRR29803842,0.3858792,-0.30845964,0.11808033,0.110504314,0.46603388,0.110640176,0.052612726,-0.17437539,-0.055726904,0.1968636,-0.29018545,0.085264646,-0.0021366077,-0.15672587,-0.31525964,-0.29727334,-0.016110448,0.92089003,-0.08631282,-0.2844091,0.04905292,0.18982673,0.09928213,1.4786395,-0.30886775,0.23661962,-0.29799035,0.12153838,0.023576358,0.16166654,1.5621204,-0.057933345,2.7232559,-0.25901368,-0.022136355,0.93962646,0.033275947,0.093660064,-0.02499311,0.08401671,0.05475577,0.021180669,-0.30710047,0.7135904,-0.011944773,0.12223014,0.064350404,0.03851274,0.15924498,0.10486618
SRR29803843,0.25694925,-0.30865127,-0.046734095,0.6984004,-0.29375884,0.027811375,1.3877381,-0.23887599,0.07663784,0.26000383,-0.31537727,0.011044758,0.052190036,-0.31561822,1.2323956,-0.29056856,-0.068005934,0.9322866,-0.14015356,0.7960631,0.012270009,0.08394306,0.16421878,11.207745,-0.30755192,19.398426,-0.291304,-0.124389395,0.013457567,0.120903455,-0.18122442,-0.04605362,3.1073213,-0.31321874,0.46499535,1.0619632,0.36204427,0.19237697,-0.0739399,0.3293032,-0.085000895,-0.11048327,-0.30541086,-0.3120369,-0.17220661,0.8070759,0.06614207,0.39765665,0.18861246,-0.3159505
SRR29803844,-0.31498164,-0.30735925,-0.21299905,-0.08133194,0.017594365,-0.0639584,-0.1177439,-0.11614962,-0.10562428,-0.08023712,-0.31541276,-0.0027388253,-0.18235758,0.4952954,-0.1139081,-0.30729362,0.11299042,0.3598086,0.48384595,0.021032855,-0.30029777,0.0006404511,0.012657176,-0.3148896,-0.31257555,-0.31352147,-0.30982915,-0.09323181,-0.047877077,-0.29070294,0.4788026,0.004484216,-0.033790436,-0.31486538,0.0678315,-0.17742053,-0.16327678,-0.2313502,0.2784,-0.09053828,-0.11057975,0.042545203,-0.31214947,-0.31478325,-0.06652737,-0.26491106,-0.16584139,0.061473615,0.16480428,-0.29884622
SRR29803845,0.50079805,1.0286536,-0.15145561,-0.16217233,-0.26213145,-0.19640861,2.8967764,-0.17310233,0.072829634,-0.0050427723,-0.31545424,-0.16866723,-0.034438346,0.035873592,-0.29481205,-0.30974677,0.15468839,-0.11491871,0.07036315,-0.3025648,-0.1181065,-0.087719426,0.28466582,0.5833481,-0.3118364,-0.3135921,-0.31137395,-0.1896183,-0.09673974,-0.06188846,0.16324148,0.039241638,-0.2612908,1.3030596,-0.17013502,-0.10946085,0.14625399,0.047239117,0.17847812,-0.08000983,0.30886576,0.10186645,-0.31105912,0.35317487,-0.11083482,-0.008027107,0.1385758,0.07824371,0.2617425,-0.2728343
SRR29803846,1.3465024,-0.30286655,-0.1959775,-0.23081343,-0.1438956,0.033643287,0.3459721,-0.084728055,-0.04598982,0.06548934,-0.2760467,-0.07487263,-0.06813333,-0.10024514,-0.3151443,-0.30810878,-0.0447599,-0.3157039,0.19816478,-0.30310476,-0.28675112,0.035700444,0.03496542,-0.3139938,-0.31128344,-0.3124767,-0.30937546,0.06787735,-0.09170063,0.1552512,0.15470718,-0.22448593,-0.31434122,0.22318077,0.1432273,-0.31544843,0.54342306,0.011810263,0.17192903,-0.21204475,0.3133961,-0.10088363,-0.30909106,-0.31435436,-0.16242772,0.13364547,0.1706812,0.39210188,0.0059319604,-0.19734594
SRR29803847,-0.030477999,-0.30436373,-0.16423215,0.1666754,-0.27534705,-0.15455535,1.5225325,0.69635093,-0.11481976,0.03709919,0.3276929,0.058194324,0.06388426,-0.108573616,-0.3150418,-0.30844697,-0.14557514,0.15381943,0.022643212,-0.100773,-0.31603116,-0.20987728,0.30391547,3.3726852,-0.31000283,-0.31351417,-0.3096521,-0.23077664,-0.05959166,-0.19432029,-0.31531334,0.017497959,-0.10224369,-0.117448375,-0.14662834,-0.19544792,-0.046094645,0.011948616,0.19320254,0.052227017,0.23908383,0.035709485,1.0098145,0.09197617,-0.12507112,-0.009740308,-0.14933221,0.42272902,0.13472585,0.30359226
SRR29803848,-0.3150646,-0.30791965,-0.09937966,0.17026126,-0.3159239,0.035130735,0.71437365,-0.31589088,-0.16934943,0.13209976,0.015694328,0.09302515,-0.074624024,0.6081157,0.27919748,-0.30770543,0.12076243,0.4545951,0.29269576,0.70268464,-0.046144027,0.13781768,0.28013226,-0.3150619,-0.31298396,-0.07976555,-0.30948842,0.09154902,-0.095553264,-0.1980929,-0.11861007,0.11367246,-0.31428555,-0.31481534,0.03352256,-0.31571352,-0.23142089,0.049305703,0.3194578,-0.19595215,1.216627,0.076480195,-0.31234193,-0.11123322,-0.2217219,0.4349173,0.1341378,-0.079850726,0.03240558,0.7778325
SRR29803849,0.10725923,-0.30463874,-0.06253653,0.2676398,0.44600734,-0.01654277,1.0266218,-0.08444383,0.041752566,0.065001786,0.11598332,-0.022335576,0.19710872,-0.05117341,2.6264193,-0.3067665,0.13031977,0.39022523,-0.02312837,-0.080078855,-0.16331372,0.045196466,-0.31618604,0.19270957,-0.3123044,-0.31324127,-0.30934012,0.15606149,-0.13260508,-0.22268821,-0.31569928,-0.014427903,0.2965182,-0.3147415,-0.18928748,0.03729133,0.030586569,0.24316645,0.08808988,-0.13140272,0.2546273,-0.05247954,-0.3106281,-0.3146834,-0.09367424,-0.17844592,-0.0029270665,-0.005977286,0.26056254,-0.05953431
SRR29803850,1.0469111,-0.2952634,-0.29223257,-0.020178933,-0.011087081,-0.19079466,0.54568595,-0.26950628,0.022826863,0.2917764,-0.31473938,0.047133803,0.017378129,-0.14162493,-0.27311936,-0.30244967,0.21323581,0.1478607,0.026074035,-0.3152873,-0.27180243,0.11259068,0.121338665,0.3251875,-0.30683294,-0.30792227,-0.3064768,-0.0802924,-0.053247627,-0.31591746,-0.3150744,-0.1965577,-0.31339288,-0.31401414,-0.11943083,0.2936941,0.20933083,0.3365072,0.04297348,-0.07185943,-0.24176326,-0.009370162,-0.30520028,1.860867,-0.22833303,-0.19487359,0.031830136,0.0049542724,0.16507557,-0.28684667
SRR29803851,-0.3148699,2.8413851,-0.06858572,0.031543847,0.08416536,-0.07830459,0.7115797,-0.31564486,-0.11436782,0.062502734,0.26071635,0.24233852,-0.09281584,-0.31534228,-0.25654033,-0.13983372,0.047700636,-0.29628125,-0.10362096,1.0735024,-0.16302894,0.09295841,0.5729108,-0.3146487,-0.31036803,-0.31425568,5.0642457,0.0932465,-0.07683925,-0.20478961,-0.31526533,0.12725672,-0.31361955,-0.3141097,0.13982879,-0.315675,0.10780489,0.023111552,0.0685947,-0.19054593,0.06514887,0.17810968,-0.30979782,-0.3142386,-0.081856504,0.19055517,0.25545764,-0.0072325594,0.3243801,-0.19620605
SRR29803852,-0.3131909,-0.30487755,-0.31618154,-0.24873228,-0.31557643,-0.11358796,-0.31582683,-0.31542194,-0.31621447,-0.18276754,-0.31402496,-0.282467,-0.27945086,-0.15989217,-0.31382847,-0.28912157,-0.3161956,2.7596717,0.6632654,-0.31480226,6.235111e-06,0.20054168,-0.0031777385,-0.312159,-0.2949197,17.914385,-0.28394973,-0.053597335,0.23757766,-0.31605095,-0.31460738,-0.31614524,-0.30782333,-0.30864945,-0.31613344,-0.31557935,-0.0048413635,0.02332529,0.06276984,-0.16808192,-0.25294155,0.32848525,-0.29957888,-0.3087365,-0.31617972,-0.31590286,-0.31620118,-0.31616986,-0.008026203,-0.22418292
SRR29803853,9.852416,-0.29818538,0.07567249,1.121876,7.7456565,0.036973286,0.9253885,5.3023796,-0.059553683,-0.3142179,-0.31273642,-0.31597146,0.44211233,-0.31247064,-0.3123543,-0.26387843,0.9804376,-0.31500912,0.19008005,-0.31506893,-0.3160208,0.16162173,0.020313222,-0.30790672,-0.2973607,-0.30029976,-0.27618793,0.104673564,-0.1297713,-0.31585184,-0.31475198,-0.043587863,-0.3059741,-0.31067827,1.9136906,-0.31402302,0.20646213,-0.015275708,-0.09448871,0.3103332,2.255171,0.37614736,-0.2848347,-0.31112742,-0.3161658,-0.315428,1.2845894,0.95601046,0.34126195,-0.31516543
SRR29803854,-0.30633324,-0.29383144,-0.037419174,-0.28708312,-0.3135227,-0.040981255,-0.31529027,-0.31293622,-0.1654969,-0.05218992,-0.30986375,2.472537,-0.115837336,8.917669,15.215476,-0.24765718,-0.31604686,-0.31464568,-0.3161156,-0.31329298,-0.31575438,-0.11617125,0.0712113,-0.30640337,-0.29061636,-0.30021006,-0.26878083,0.30545586,-0.05766248,-0.3155225,-0.31371748,-0.31600973,-0.29248282,2.0052829,-0.315916,-0.31327426,1.5016981,0.07333463,0.10619101,0.53543615,-0.31533727,0.09267248,-0.27111498,-0.31116214,0.58829695,-0.31522086,0.7226146,0.12194025,0.074474014,-0.31488848
