gene,det_rate_hc,hc_mean_count,time_glm_s,theta_glm,time_bglm_s,theta_bglm,time_lap_s,theta_lap
ENSG00000113532.14,0.9829317269076305,156.52711486816406,0.005634792032651603,2.6534012012966834,2.085610260022804,1.2777299880981445,4.836405409965664,1.3697253465652466
ENSG00000113552.17,0.9367469879518072,64.36546325683594,0.005952543986495584,1.3401965119509816,2.1066176570020616,1.0957186222076416,4.86898679099977,1.2041473388671875
ENSG00000113555.6,0.6626506024096386,26.37550163269043,0.007542839972302318,0.3612092709496588,1.9919925660360605,0.3597712814807892,4.677692373981699,0.4419308006763458
ENSG00000113558.20,1.0,4487.43896484375,0.006417571974452585,6.097000474596391,2.3152653599972837,1.44374680519104,4.833799491985701,1.6735081672668457
ENSG00000113569.18,0.9497991967871486,97.84437561035156,0.0049847280024550855,1.8111314997905734,2.1260214769863524,1.3518487215042114,5.146566068986431,1.4575680494308472
ENSG00000113575.14,0.9969879518072289,574.1927490234375,0.006172858993522823,5.328157624142125,2.4151117790024728,1.667050838470459,5.146611652977299,1.8336461782455444
ENSG00000113578.19,0.5140562248995983,11.891566276550293,0.009684810996986926,0.21837747784805664,1.0539728980511427,0.21913722157478333,4.495466912980191,0.28513526916503906
ENSG00000113580.16,0.9959839357429718,451.0231018066406,0.006489677994977683,5.878086253334031,2.256884375005029,1.8060882091522217,4.961534270958509,1.9721957445144653
ENSG00000113583.9,0.857429718875502,40.46084213256836,0.005510293995030224,0.8830332099490614,2.428747814032249,0.8419880867004395,4.627981226949487,0.9580137133598328
ENSG00000113593.13,0.9829317269076305,195.6636505126953,0.005730236996896565,3.048190761445693,2.259035410999786,1.4480862617492676,4.805071207985748,1.557611107826233
ENSG00000113594.11,0.9136546184738956,113.38253021240234,0.005001971032470465,0.9068975338767159,2.136255635006819,0.851597249507904,4.917112731956877,1.0297114849090576
ENSG00000113595.15,0.9698795180722891,190.64056396484375,0.005433319020085037,2.063123770452077,2.1070896860328503,1.2968791723251343,4.745303078030702,1.4147411584854126
ENSG00000113597.19,0.9066265060240963,44.35341262817383,0.004879113985225558,1.0318931474873836,1.3991199519950897,1.0306113958358765,4.55670736299362,1.29387629032135
ENSG00000113615.14,0.9688755020080321,177.187744140625,0.00520720100030303,2.712905066320033,2.2450534389936365,1.556861162185669,4.800496937998105,1.6784346103668213
ENSG00000113621.16,0.8985943775100401,64.67068481445312,0.00501837203046307,1.018111364748585,2.4459251780062914,0.8986086845397949,4.867653571011033,0.9799052476882935
ENSG00000113638.15,0.9919678714859438,501.0140686035156,0.006044887995813042,3.236942303110465,2.4959099560510367,1.5264538526535034,4.8499324430013075,1.682007074356079
ENSG00000113643.10,0.9889558232931727,325.0130615234375,0.006071857991628349,3.8648314841751406,2.502723338024225,2.026456832885742,5.553461384959519,2.2139692306518555
ENSG00000113645.16,0.7168674698795181,14.70883560180664,0.005910636973567307,0.47418839378811234,0.6395947689888999,0.4740457236766815,4.539678031986114,0.5395747423171997
ENSG00000113648.18,0.9969879518072289,707.0401611328125,0.00624182797037065,5.5321930209431445,2.0916432719677687,1.731838583946228,4.796098431979772,1.9148306846618652
ENSG00000113649.15,0.9939759036144579,279.0321350097656,0.005804887041449547,3.7709373790103378,2.3787555000162683,1.3780579566955566,5.271242966991849,1.494705080986023
ENSG00000113657.14,0.9548192771084337,221.19778442382812,0.005571303016040474,1.1918680230415417,2.3898594970232807,1.0535868406295776,4.8990557480137795,1.22890043258667
ENSG00000113658.19,0.9829317269076305,241.8363494873047,0.005793476011604071,2.1268740205953907,3.055506713979412,1.6470717191696167,5.205166493018623,1.8173902034759521
ENSG00000113712.19,0.9949799196787149,823.6636352539062,0.008417025033850223,10.380348025235941,2.6545762099558488,1.8527692556381226,4.967901905998588,2.040146827697754
ENSG00000113716.14,0.9357429718875502,103.8795166015625,0.0055373969953507185,1.5524745712294048,2.428647235967219,1.2123948335647583,4.987756906019058,1.3044072389602661
ENSG00000113719.18,0.9889558232931727,374.4648742675781,0.006876859988551587,4.350569396045239,2.4312998650129884,1.959354043006897,5.114201881980989,2.1295406818389893
ENSG00000113721.15,0.5983935742971888,14.169678688049316,0.00862155604409054,0.3240278064008241,2.3080367050133646,0.31638625264167786,4.665175286005251,0.3357047438621521
ENSG00000113732.10,0.9929718875502008,778.1737060546875,0.0067610369878821075,5.327648208479353,2.4586640279740095,1.8527860641479492,4.915810446953401,2.036797046661377
ENSG00000113734.19,0.7921686746987951,24.052207946777344,0.0058094519772566855,0.6058045069561551,2.460411737964023,0.5840111970901489,4.838352361985017,0.6297392249107361
ENSG00000113739.11,0.26706827309236947,2.7359437942504883,0.0097816739580594,0.11948367749933621,2.2344611630542204,0.11913279443979263,4.362120100995526,0.24670374393463135
ENSG00000113742.14,0.9959839357429718,828.4578247070312,0.006245863041840494,5.08141416196136,2.2846281699603423,1.9486589431762695,4.873372681962792,2.1722707748413086
ENSG00000113749.9,0.9508032128514057,123.74397277832031,0.005407101009041071,1.1048964309025309,2.3018127199611627,0.7523308992385864,4.850702998985071,0.8127052783966064
ENSG00000113758.15,0.9939759036144579,510.7731018066406,0.00603844498982653,3.2140416754413086,2.2961285170167685,1.607303261756897,4.9087574949953705,1.7710564136505127
ENSG00000113761.13,0.963855421686747,106.9829330444336,0.005418247950728983,2.3549552429879346,2.309101538034156,1.4194616079330444,4.778209954034537,1.5196342468261719
ENSG00000113790.12,0.6847389558232931,24.93775177001953,0.006742171011865139,0.43391806205782096,1.992190118005965,0.4323389232158661,4.7051404869998805,0.5159700512886047
ENSG00000113805.10,0.4578313253012048,2.5813252925872803,0.008137430006172508,0.36908558495771443,2.3349987789988518,0.35440415143966675,4.238669599988498,0.389082133769989
ENSG00000113810.17,0.9979919678714859,446.64959716796875,0.006687117973342538,5.145230214352482,2.247332181024831,1.5545601844787598,4.85732764902059,1.695418357849121
ENSG00000113811.12,0.9919678714859438,252.22691345214844,0.005332734028343111,2.9745460826454515,2.4049031119793653,1.364511251449585,5.025260022026487,1.487741231918335
ENSG00000113812.15,0.9588353413654619,106.63253021240234,0.005145364964846522,1.9085722084427366,2.3903777209925465,1.2740108966827393,4.747028201003559,1.3644139766693115
ENSG00000113838.14,0.8112449799196787,30.088354110717773,0.006232715968508273,0.7113451833845447,1.404558120004367,0.7109676003456116,4.6289121030131355,0.9246203899383545
ENSG00000113845.11,0.9899598393574297,368.0582275390625,0.005772665957920253,4.366864835643768,2.280802830995526,2.018824338912964,4.8426439900067635,2.1932778358459473
ENSG00000113851.17,0.998995983935743,797.6726684570312,0.006444122991524637,6.199607616773789,2.6375555729609914,1.923030972480774,5.271173509012442,2.1220815181732178
ENSG00000113889.15,0.44377510040160645,8.84337329864502,0.009904464997816831,0.1998265817331642,1.2748923599720001,0.19990912079811096,4.302170935028698,0.35551202297210693
ENSG00000113905.6,0.6365461847389559,39.138553619384766,0.009805417037568986,0.2727500505236857,2.738919462019112,0.27023571729660034,5.074427357001696,0.31873050332069397
ENSG00000113916.18,0.9759036144578314,396.9166564941406,0.004877432016655803,1.9682393545015793,2.371973636036273,0.6073493361473083,4.61276423902018,0.6566944122314453
ENSG00000113924.13,0.9236947791164659,178.5732879638672,0.004953706986270845,1.2717907925383587,2.448637212975882,1.2327759265899658,4.766850158979651,1.5260391235351562
ENSG00000113966.12,0.535140562248996,9.64558219909668,0.008013662998564541,0.3031174116467486,1.834111750999,0.30217304825782776,4.303900061000604,0.4139987528324127
ENSG00000113971.22,0.9267068273092369,79.22891235351562,0.004883730027358979,1.3659853135689928,2.347055373014882,1.1994186639785767,4.9797979349968955,1.3095961809158325
ENSG00000114013.16,0.9146586345381527,64.49497985839844,0.005785098997876048,1.0067747193696253,2.371612771996297,0.8668230772018433,4.86861799104372,0.9754406213760376
ENSG00000114019.16,0.6927710843373494,28.405622482299805,0.00657681399025023,0.4450838915509433,0.5726938649895601,0.45290815830230713,4.634983076015487,0.7114388346672058
ENSG00000114021.13,0.8644578313253012,32.68273162841797,0.005168061994481832,0.7983302545813052,2.619428099016659,0.7443565130233765,4.990100733994041,0.8160171508789062
ENSG00000114023.16,0.9718875502008032,97.55321502685547,0.00497603602707386,1.8918844459867485,2.6360410769702867,1.2044986486434937,4.767138661991339,1.3007675409317017
