,ENSG00000158292.8,ENSG00000100276.11,ENSG00000179761.13,ENSG00000196826.7,ENSG00000250021.7,ENSG00000127325.20,ENSG00000105976.17,ENSG00000187079.20,ENSG00000213088.15,ENSG00000203811.2,ENSG00000269955.2,ENSG00000136488.15,ENSG00000259753.1,ENSG00000129824.16,ENSG00000203852.4,ENSG00000288643.1,ENSG00000154153.15,ENSG00000165948.12,ENSG00000156239.13,ENSG00000188130.15,ENSG00000188811.14,ENSG00000197483.11,ENSG00000185829.19,ENSG00000072694.23,ENSG00000187116.15,ENSG00000133687.17,ENSG00000180537.14,ENSG00000071553.19,ENSG00000288859.2,ENSG00000270276.3,ENSG00000197238.5,ENSG00000278637.3,ENSG00000049759.21,ENSG00000151876.14,ENSG00000171067.12,ENSG00000100865.15,ENSG00000130958.14,ENSG00000124767.8,ENSG00000221978.14,ENSG00000118197.15,ENSG00000182093.16,ENSG00000138798.14,ENSG00000104067.18,ENSG00000139132.16,ENSG00000143149.14,ENSG00000117859.20,ENSG00000108587.17,ENSG00000157538.15,ENSG00000177885.16,ENSG00000073584.21,ENSG00000163681.18,ENSG00000153071.16
SRR28476035,-1.7307626,-1.6512816,-1.7207396,-1.6286774,-1.8402098,-1.6758951,0.80312055,0.84495306,-1.7121181,0.8259498,0.7357995,-1.7080284,0.7639144,-1.8191451,0.30203292,1.2976851,-1.7699833,-1.6945093,-1.9014009,0.24865282,-1.8692391,-1.7460036,-1.8909355,-1.9337612,0.20753475,-2.5154932,-2.0535555,0.71807903,0.15120615,-0.06087923,0.61773455,-2.1570206,1.1429201,-2.132296,0.21996059,-1.4041522,0.39048684,0.08837841,1.4482647,1.3329442,-2.331661,0.57615733,1.1004932,0.3666713,0.5142185,-0.18634877,-0.4871269,0.97586316,0.110653244,0.6305341,1.2037063,-0.5105867
SRR28476038,-0.07223918,1.4737135,-0.010670897,1.5714058,0.96567273,-0.02923985,-0.26965266,0.63979214,0.20182925,1.2659409,0.871673,0.10239971,0.9729339,1.3083613,0.84132195,0.09899335,1.2853522,0.02189909,0.6973353,-0.3581135,0.3908085,-0.12699299,-0.5480604,0.10672749,0.693892,0.39415458,0.5976164,-0.70033157,1.1047169,0.46459442,0.5033749,-0.4426537,-1.632005,-0.83169955,-0.22880703,0.2895367,0.37385154,-0.6173323,0.6360006,-0.28624058,-1.3617996,-1.5528595,-0.01914569,-0.46398205,-0.030071322,0.5297153,1.1456009,-1.0607724,0.5776607,-0.11484756,-0.0049838633,-0.41394338
SRR28476041,0.95175195,1.4296808,1.9709102,1.1877342,0.41879356,0.46572593,0.48229823,0.9028083,0.6057885,0.4670897,0.83180624,0.4631591,0.9634589,-0.09825955,0.38148257,0.5049142,-0.06400224,0.5442728,0.6623727,0.72984755,-0.01610876,1.2509029,-0.724395,0.98307455,0.21969782,0.4697358,-0.37160465,0.47918105,-0.026438,0.38328165,0.55240184,0.8125335,1.4036738,0.117126,0.03077004,0.3132093,-0.3190685,-1.0088187,-0.7666601,1.5570194,0.115840144,-0.15412723,0.74865186,0.59852,-0.35571954,0.6292567,0.49798125,0.40360492,-0.00095773727,0.003098694,-0.93301487,0.15600073
SRR28476049,1.8263319,0.811589,0.8263287,0.7155777,0.56386006,1.0741428,0.29298568,0.74434596,0.64365953,1.3668984,0.9444885,0.7438188,1.0886589,1.0688099,0.9158295,0.5592081,-0.016424816,0.473793,0.49783498,-0.30869707,0.12728953,0.2538351,0.7179375,-0.28404903,0.20907497,0.67349213,0.5629248,-0.62231445,0.8216891,1.4222177,0.95891684,1.1311731,-0.69371593,0.26058024,1.0413475,0.35655752,0.24805495,-0.8262345,0.42589253,-1.447903,-1.199467,-0.9289472,-0.031864014,0.36818403,0.4921562,-0.7155776,0.23283383,0.0044390988,0.4874724,-0.011844654,-0.097227305,-0.41607156
SRR28476052,-0.12841183,-0.054967545,-0.14683317,-0.009823059,-0.17085266,-0.12312417,-0.27723506,0.7587756,-0.1423698,0.99893427,1.0935485,-0.033381604,1.0342212,-0.2550247,0.7675969,-0.060872052,-0.31084314,-0.21423587,-0.5276106,-0.46031356,0.5118753,-0.3357922,-0.5288818,0.74933225,-0.78288984,-1.0741345,-0.69975865,-0.6119652,1.02803,0.7239256,0.8199806,0.018881623,-1.2662029,-0.14761372,0.27294427,0.8830161,0.8299792,0.35253954,-0.27163425,-1.0504836,-0.67402345,0.84235305,0.51142055,-0.22981495,0.3280518,-0.1541395,0.6176283,0.33793324,0.28298303,0.052752197,-0.12314051,-0.19185734
SRR28476055,0.25949314,-0.34529984,-0.7084323,1.286922,0.6334013,-0.49888557,0.966878,-0.7777207,0.80163467,0.7003524,0.9394016,-0.39833045,-0.5573866,-0.753093,0.43700218,-0.4612382,0.3380877,-0.7540645,-0.8137138,-1.0602696,0.5225685,0.37256414,-1.2015032,-1.027485,-0.36602455,0.28928015,-1.1192137,-1.7364098,-0.13298777,-0.0753421,0.5361238,-0.11666223,0.6644555,0.77831274,0.3497554,-0.23222744,-0.9048222,-1.0306915,0.5991215,-0.77167594,0.63741064,0.9824831,0.10080394,-0.8716948,0.048724752,0.27036574,-0.040269047,0.73056334,0.44048145,-0.36549512,0.29663855,-0.5067089
SRR28476066,0.61206836,-0.44546923,0.033690065,-0.5560552,0.38608,0.61735773,0.24699982,-0.41877678,-0.89258575,0.9735479,0.7457865,-0.4620863,0.85677063,-1.0283916,0.7017688,1.2877222,0.45633042,-0.5793402,-1.1358653,0.7549026,0.27322367,0.65245456,-0.17268914,0.63963217,0.45254418,-0.08601067,1.6475424,0.48236716,0.5873477,0.054944202,0.420745,-0.32148206,0.009341749,-0.46149457,0.7391701,-0.0015562489,0.38004288,-0.008529766,-0.35542306,-0.06806421,0.8666389,0.24896713,-0.59366655,-0.3982533,-0.47440898,-0.1584279,0.003940111,0.23196398,0.19920695,0.24920112,0.123504296,0.0359494
SRR28476067,-0.8204557,-0.37045497,0.70068353,1.2537382,-1.2510895,0.889443,0.041221227,0.72944224,0.6608589,0.98989844,0.7540936,-0.36238194,0.9891501,0.7895484,0.54702973,1.3049717,0.3339897,0.5562089,0.13889772,0.7395816,-0.10804513,0.10271416,0.23006886,0.17757104,-0.19801505,-0.34769782,1.0341777,0.14256324,0.32635283,-0.44245434,0.13665777,-0.24719784,-0.5198292,-0.96404785,0.017520085,0.5132725,-0.36163023,0.21264146,-0.61477107,0.13261783,0.2460223,0.24468482,-0.29008037,-0.37440133,-0.2823407,0.79943246,-0.008432313,0.18330684,0.14292358,0.5785445,0.07120675,-0.9281573
SRR28476068,0.8404513,0.035183996,0.93829757,1.2983807,0.032293193,0.6942767,0.49603978,-0.69163,0.58959496,0.955977,0.9388907,0.014517123,0.8665291,0.8954877,0.4100638,1.5195056,0.7057257,0.35908082,0.41579804,-0.73797774,0.64439523,0.1733403,0.11750614,-0.29032305,-0.08127031,0.32256746,0.9462564,0.078816734,0.45318437,-0.5579146,0.13826744,0.25975922,0.15661125,0.771987,-0.32689062,-0.025778024,-0.15109637,-0.19689678,0.64236057,0.56978035,1.0856113,0.79655457,-0.26569825,-0.16434844,0.60661983,0.5089978,0.2636859,0.80416405,-0.031856854,0.46028966,-0.18851839,0.13585667
SRR28476069,0.7660735,1.3456464,0.08089828,1.2586461,0.5700121,0.2743289,0.7820499,0.94527847,0.124297366,0.88297004,0.8514325,-1.2503431,0.9836769,1.4215628,0.5051803,1.0863556,1.5668437,0.0021613082,0.65823215,0.3232486,0.7103581,0.5330526,0.13030575,1.0509882,-0.6141491,0.07328174,0.53499824,-0.035145015,0.30472568,0.34853083,0.92769074,0.9446692,0.11907482,-0.5324424,0.6870969,0.72769195,-0.11405359,0.115696095,0.7477028,0.12830903,0.9603528,0.0336682,0.42646718,-0.45025313,0.38719282,0.034085784,0.118696086,0.2185563,-0.021624789,0.4553855,0.273012,0.36355758
SRR28476070,-1.01775,1.4445528,1.1823637,-0.50821465,0.61944914,0.12497112,-0.1210889,0.32892305,0.65543,0.6860414,0.68761355,-0.76281357,0.73914045,1.2375737,0.4446786,0.74461216,-1.2320918,-1.1448872,-0.25248197,0.59015757,0.12705049,0.20986415,1.2016895,0.004352347,-0.44460675,0.14297655,0.4961041,-0.55589586,0.34145382,0.44568712,0.14422362,-0.35812065,-0.9689247,-0.32284817,1.1780471,0.0330829,0.37204242,0.6961621,0.2606253,-0.08891225,0.6621826,-0.16819231,0.14495404,-0.65139264,0.7130448,0.46186602,0.2265261,-0.21110564,0.015368949,0.25061083,0.118989155,0.048807282
SRR28476071,0.5794551,1.3238877,0.3329239,-0.9888957,0.5843162,-1.2489243,-1.5324235,1.049288,0.20232676,0.74795634,0.7232349,-1.06569,0.7603153,1.0134546,0.5472855,-1.1022164,1.1249588,0.71935093,0.64969206,0.7278482,0.41230386,0.3282245,1.1625749,0.9666992,-0.13353452,-0.65425164,0.1292042,-0.0031134775,0.33141258,0.19828874,0.12907423,0.25005454,-0.8200657,1.3725846,-0.2738947,1.0901936,-0.07025783,1.534577,-0.17209767,0.53063136,-0.402196,0.69158,-0.5444447,-0.19906664,-0.027260628,-0.25925106,0.1412714,0.19377173,-0.047337,0.5946728,0.35576543,1.1050066
SRR28476072,1.442004,-1.3376945,-1.7313073,1.3123058,0.879315,0.8824495,-1.6757249,0.112824924,-1.4570447,0.50778747,1.0095472,-1.3393432,0.83657974,-1.6500728,0.20321096,1.2088819,1.3830945,0.90872097,-1.6640524,1.0037289,-1.8204747,0.5123323,0.9698499,0.14866826,0.43027586,1.4915137,0.9460737,-0.15411322,0.37154502,0.6961145,0.5113139,0.9871998,1.0968344,-0.009137166,0.19685568,0.05636281,0.63417554,0.8482522,-1.2241678,-0.4404727,1.660742,0.20075575,0.5489692,0.51705384,-0.9959317,-0.24273552,0.68696535,0.81214666,-0.42248717,0.121593624,0.562148,1.02581
SRR28476073,-0.032178994,1.5031472,0.58662593,0.6358574,0.45544958,-0.35942215,-0.09612196,0.48089218,0.062140215,0.7544377,1.0830764,0.7409818,0.9580067,0.061719,0.562086,1.2605131,-0.30880737,0.17658304,0.61201423,0.45609486,-0.0026070538,1.1498628,0.282584,0.5379056,0.77025187,0.023479482,0.40207914,-0.39084265,0.6200355,-0.13422479,0.20171763,0.1695019,0.2696331,1.001124,0.5832904,0.8610563,0.24782288,-0.2940004,0.5236832,0.40575635,0.05431914,-0.046845816,-0.7139966,-0.37343484,-0.48730525,0.030214375,0.19671226,0.30626664,-0.14117353,0.65644675,0.012462387,-0.18948597
SRR28476081,1.6138595,0.20624514,0.0048832195,1.422201,0.8540324,1.3127453,-0.4141626,0.89421403,0.56952786,0.5246289,1.079568,0.1680016,1.1944867,-0.21538022,0.35941166,1.1768371,0.11008908,0.97898906,1.6155379,1.0852754,0.50277984,-0.34194538,0.05083187,0.6018022,0.025953181,1.0172262,0.47911867,-0.98824376,0.6412412,0.3164763,0.4304563,0.5728221,-0.24095875,0.12503822,0.12789673,-0.12910195,0.546588,-0.3547932,-1.9358928,-1.5702996,1.1205477,0.706178,0.18671739,0.72136825,0.19933683,-0.083950095,-0.1887612,1.2133007,-0.10006906,0.3756345,-0.63017106,0.25614142
SRR28476085,-1.035503,1.2200617,0.80007726,1.1821419,0.37716222,0.78982943,1.2094749,1.1438929,0.5877515,0.76177204,0.5948087,-0.734127,1.0108567,1.2393421,0.61358404,0.78981906,0.8852726,-0.14057627,0.19602253,-0.37560305,-1.5050789,0.87081957,0.14341524,0.07017848,0.7683624,-0.13529207,0.377114,-0.080173716,0.5522203,0.21191305,0.085611805,0.011633587,-0.5935317,-0.5767363,-0.28255466,-0.29069966,-0.0030689547,-0.2015479,-0.3905834,1.0181271,0.3825966,0.5621296,0.1562375,-0.011844068,0.24759209,0.31385875,0.54687256,0.37213615,0.32206374,0.1749678,0.44555038,0.058868196
SRR28476087,-0.45889893,0.027000409,-0.70914626,1.3856754,0.31307817,0.7393643,0.2224135,1.3122259,0.57430375,0.70463854,0.54961914,-0.09998711,1.0593309,1.3540058,0.22269528,0.85562474,-0.819423,0.68463653,-0.6783332,0.58727616,0.56384873,0.42299512,-1.2302356,0.30669767,-0.69858736,-0.009265875,1.3995727,0.8645259,0.48801592,0.029909369,0.54093075,0.29225674,1.6851721,-0.26075113,-1.119812,-0.6286728,0.32972148,0.33066165,0.5286531,0.03533822,-0.3265247,0.46324375,0.29237548,-0.09202807,0.74352664,0.5238933,-0.12896958,0.8400688,0.8278963,0.26226822,0.56585884,0.20666227
SRR28476088,0.8991401,-0.18725367,-0.18596727,1.5033481,0.64263326,-0.8905201,-0.70417285,-0.69762397,0.61386216,0.9145556,0.74000734,-0.23159444,1.0613487,1.2560341,0.45933145,1.0153849,-0.94974023,-0.8378492,-0.6787596,0.72519064,0.7170384,-0.1094858,-1.157216,-0.2952441,0.4401764,0.23469383,1.1989464,-0.8029982,0.28291562,0.17392723,0.27931666,0.71734023,0.087712504,0.21089719,0.40552467,-1.6061713,0.48152024,0.77600473,-0.6112801,-0.6255207,1.0800037,0.16089812,0.72719854,0.58071315,-0.04723901,0.90877086,0.17498603,-0.76886576,0.8648479,0.09358815,0.74193394,0.016738497
SRR28476089,-0.37309012,1.3526974,-0.20053892,0.21683955,0.8009451,0.4545784,1.0958656,1.1380962,0.7713392,0.9162509,0.79253626,0.0843437,1.0635241,1.1814506,0.8484367,0.9582177,-0.18483692,1.4066697,0.5232882,1.2587091,0.017981362,0.23752925,0.09218178,0.34992644,0.41995963,0.49219134,0.63602126,0.5738644,0.8145393,0.69792336,0.3827944,-0.042504515,-0.10218166,1.116845,1.3867218,0.5812558,0.745535,0.1251696,-0.41633824,0.65102655,-0.015673717,0.9637335,0.73633957,0.19573636,-0.54976135,0.1414782,0.4158567,-0.069711655,0.59823656,0.57328683,0.29050952,0.94062346
SRR28476098,-0.61472625,1.2197298,0.9366228,-0.39017206,1.0546339,0.11897909,-0.8728931,-0.8024395,-0.57868886,0.7980854,0.87860835,-0.3677795,1.0706828,1.0966487,-0.02920159,1.0345458,-0.8471837,-0.9289635,-0.8099299,1.1503942,0.95685303,0.36931682,-0.122766785,0.50927895,0.6424937,-0.77433413,0.31514952,-0.1316646,0.3880097,-0.31512752,0.2990392,-0.004617901,0.8628548,1.0161126,-1.0210059,0.63414633,-0.47795454,-0.52023107,-0.8578378,-0.13794944,-0.27847418,0.2437954,-0.7757124,-0.565471,0.39884835,0.047528878,-0.2662167,-0.103748254,0.14055678,0.6513274,-0.36202502,-0.38492438
SRR28476459,0.67670745,0.82157135,1.1454439,1.0027279,1.0497805,0.5953941,0.2885309,0.28699428,0.43932235,0.811207,0.71201664,0.5996454,0.8147246,-0.27668372,0.60290027,1.257518,0.9139063,1.2495077,0.39439186,0.33072287,-0.8233716,0.07434273,-0.29672903,-0.43913612,-1.8034928,0.3130092,0.742485,0.5575577,0.4537646,0.75429606,0.3997279,1.5671529,1.4083868,0.6851559,0.3778674,-1.3999721,1.0841671,1.2468696,0.5673794,-0.2937566,-0.73931485,0.18933511,-0.3599368,1.6691424,-0.04889672,-0.2744679,0.8879528,-0.7548092,-0.46467677,0.18938875,1.0749865,0.76975095
SRR28476460,-0.13802789,1.5981147,-0.33873206,0.22722498,0.68869036,0.2231795,0.69673306,0.28153354,0.19375008,0.95676357,0.800672,0.14406705,1.0088621,-0.21344997,0.5500586,1.3766553,1.730259,-0.31053367,-0.44382113,-0.34295106,0.7444821,0.83949107,-0.03843452,0.74900484,-0.369457,-1.490443,0.7839493,-1.9675931,0.13581006,-0.37273493,0.1045837,-0.88516694,0.3055095,-0.90573996,0.36519948,-0.5428988,0.03427654,0.27814937,-0.29842216,-0.87915725,0.46737534,-0.19336973,-0.46339035,-0.34969112,-2.1317315,-0.5329358,0.5298888,-0.4044689,0.1330713,-0.35519543,0.14754751,0.09696363
SRR28476461,-0.36623496,1.2584924,0.8066138,1.1272335,0.29810882,1.0943934,0.36986876,0.22962712,0.779722,1.5084269,0.9235992,0.18825601,1.5460413,1.1501172,1.2818172,1.2576299,0.5060609,0.79380596,-0.5026906,0.32866186,0.7776746,-0.7645542,0.54166216,0.29622886,0.30381462,0.43048024,-0.34774724,0.8167204,0.966297,0.78167564,1.2734865,0.76638496,0.11266576,0.52511173,-0.014283489,1.0702355,0.23282135,0.29160535,0.71620274,-0.14459667,0.50461805,0.7921399,0.26833013,-0.023282826,1.1479466,-0.16500679,-0.06600636,1.4562865,0.4786848,0.41811788,0.19144613,-0.052181434
SRR28476466,0.58917975,1.323424,0.600111,1.2790473,0.61774755,0.81680155,0.63127047,0.05648213,0.7894486,0.8212679,0.9148079,0.7339705,0.83573806,0.9415096,0.53686714,1.2682749,0.04160273,0.26101914,0.9175756,0.8422261,-0.057923574,0.83513945,1.2613482,0.6218827,-0.13753225,1.0129842,0.35931486,0.24651869,0.60708237,-0.060488537,0.40370363,0.14570013,-0.031794883,0.032502644,0.504809,-0.28908256,-0.3961971,0.9774953,0.64180195,0.2512935,-0.52510047,0.37450236,0.6779018,-0.048392296,0.3730608,0.8365234,0.32814294,-0.11979599,0.23732173,0.36323944,-0.09509473,0.024164008
SRR28476467,0.572437,-0.06350826,0.59386116,1.1228105,0.4203033,0.69560426,0.33930522,0.25402924,0.8023295,0.8637218,1.0620936,-0.046319783,1.1345152,0.85270905,0.5272907,1.3282093,0.6856661,0.39500543,0.8272166,0.6505801,-0.42829043,-0.96039826,-0.073683284,-0.10876568,-0.024444772,0.83448476,1.2687868,0.5616925,0.17167026,-0.026975332,0.4782957,-0.45129395,0.796463,0.019912079,0.1649355,0.53903466,0.22200997,0.6677927,-0.046619013,0.8190343,-0.7039375,0.4131221,0.6660161,0.08640975,0.39896995,0.46746978,0.43340975,0.26252493,0.22492032,0.3736861,0.04562195,-0.26616207
SRR28476469,0.27735466,-1.8206251,0.49436948,-1.843631,-2.0780625,-1.9744877,1.2091631,0.3814862,-1.941696,0.4443273,0.62663066,-1.8901858,0.7471794,1.028618,0.11178322,-1.9280742,-2.0431545,-1.9596993,1.4643381,0.5743355,0.33221224,0.30998728,0.24152194,-2.2330232,0.6605199,-0.05522209,1.257588,0.74816144,0.091886975,-0.13312212,0.30959207,0.5062434,0.10599034,-0.22941837,-0.19592316,-0.3965753,-0.6918505,-0.6794519,-0.059495285,-0.56139857,-0.32197464,0.9126985,0.10205009,0.1269162,-0.14512399,0.9991998,-0.008556233,-0.66531533,-0.41412398,0.10686654,-0.13659663,-0.25128892
SRR28476471,-0.19362314,1.2273827,-0.17902027,0.067625776,0.803933,-0.019755717,-0.5704648,-0.14907406,-0.047793016,0.5613618,0.8145073,0.050569832,0.92934495,1.3008863,0.35486484,-0.08162552,-0.3087291,-0.087107174,0.8355539,0.574107,-0.5052898,0.71649075,-0.53597873,-0.58041257,-0.3087521,0.987873,1.0344871,-0.8463377,-0.085754365,0.74432534,0.63606656,0.88047993,0.7998896,-0.9889512,-1.386726,-0.021530045,-0.5090819,0.9635546,-1.518817,0.54408544,2.1077237,-1.3932443,-0.9926321,0.838121,0.73251987,1.9938658,0.024199247,0.0945342,-1.1449726,0.22541246,0.6518189,0.23951507
SRR28476479,0.5852521,1.2724258,1.1268803,1.4344436,0.6861589,0.862636,0.32871947,0.64466953,0.24111716,1.0070952,0.9866336,0.5418866,1.5916791,0.37837896,0.6629748,1.5469794,0.44382638,0.62786657,1.7077801,0.3321132,-0.5481079,0.76743066,0.15244383,1.2100173,1.0263518,0.5480027,0.768501,0.7159592,0.6562748,0.9525377,0.4227653,0.5415889,0.5701245,-0.48862857,0.8968389,-1.3018389,1.014949,1.264136,-0.03712525,0.023305977,-0.56349933,0.73169863,0.6334715,1.168177,0.020131554,1.0015391,1.2669774,-0.1365018,0.6284969,0.7755218,0.6937661,0.1427501
SRR28476481,1.3090256,0.8869419,1.0037287,1.3243608,0.21741201,-0.1005324,0.87060845,0.42317823,0.5947909,0.59963524,0.8723417,0.87688,1.2077407,-0.080029756,0.4257048,1.0187446,0.69527847,-0.51822704,-0.18685476,0.6504649,0.82954466,-0.3829292,0.7123763,-0.08404632,-0.461864,1.1437865,-0.32110304,-0.16199245,0.7675646,0.6458412,0.8048125,0.37851253,0.43334228,-0.9552386,0.56968147,2.011172,0.16695645,0.50202864,-1.2577397,0.85086346,0.8309062,0.3056982,0.24301109,0.39430466,0.65040565,0.025209026,0.5624583,-0.22698002,-0.18773639,-0.078720756,0.49825826,0.28236473
SRR28476485,-0.18403992,0.036804374,-0.24909388,-0.00035333805,0.89250773,-0.05926927,1.1070974,-0.21605583,-0.14201093,0.79656976,0.89649445,0.08429761,1.244534,-0.33533826,0.6719597,1.4655076,-0.5516262,-0.043881144,0.22346517,0.6358361,0.6424688,0.48873132,0.19479875,-0.7361851,1.5822741,-0.54800403,-0.91791886,-0.06993003,0.58019936,0.31627983,0.59188986,0.14817438,0.44741333,0.331838,0.7657993,0.47374743,-0.0821139,0.551727,0.4362753,1.320485,-0.1014473,-1.9229819,0.3571879,0.29533538,0.23065819,-0.83389044,-0.61624944,-0.05673977,0.35240883,-0.49881735,0.13974617,-0.31305552
SRR28476490,-0.58240074,-0.021151297,0.58242005,-0.13729882,0.823027,0.7292831,2.76063,1.3875117,-0.20996481,0.68115264,0.5802813,-0.12923516,0.83180165,0.691559,0.5964048,1.629887,0.65608263,0.97068375,1.0866101,0.813462,-0.37086922,-1.0252892,-0.08862114,-1.2006552,0.28341818,0.37782514,-1.1386582,0.53245187,0.39524668,0.39257434,0.10595584,-0.05169498,1.2763019,-0.3571273,1.0721029,0.81921685,0.22430955,1.4659599,0.07303888,0.5421839,-0.55390805,-0.045934808,1.8650299,0.79027456,0.7187508,0.5249869,0.54907566,0.41799057,-0.11787435,-0.12912534,0.30336142,0.085521415
SRR28476491,0.43537533,1.1648879,0.72442746,1.0662442,0.39759982,-0.066696994,-0.19752592,0.44888264,0.6896567,0.9043126,0.72049606,1.0890597,0.92835677,0.91413426,0.4720696,0.9602055,-0.3743058,1.4305799,-0.14439633,0.7449417,0.5519098,1.0101241,0.6634612,0.9207709,0.5416711,1.1716636,-0.7179245,-0.7870988,0.2108442,1.4515895,0.5976517,-0.4884499,0.83191305,0.7561241,0.94593424,0.5867538,0.59745336,0.7708166,-0.20301841,0.1540268,-0.3636583,0.46678394,2.2513208,0.5598319,0.33939254,0.35893658,0.14266144,0.31082386,0.19558519,0.9711286,0.6187041,1.5153425
SRR28476494,0.25590634,-0.98694617,-0.32653236,0.88859296,0.45072642,0.085550025,0.214917,0.026602613,0.22132774,0.7259785,0.7088502,-0.9893318,0.8648607,-1.4524081,0.5072919,1.1800431,0.6295738,0.41208056,-0.36131322,0.52654254,0.107175045,-0.36017412,-0.13903958,0.26670313,-0.18930267,-0.7641524,0.31066832,-0.52896583,0.42217767,-0.1679721,0.5559688,-0.1974499,-0.49601904,0.7302076,0.9027628,-0.106945395,-0.12840264,0.0870697,-0.4057875,-0.25181073,1.1625135,0.1127052,-0.6672001,-0.02730727,-0.1368455,0.26049885,0.14109503,0.060034763,0.5281595,0.3343785,-0.0113081215,-0.3069647
SRR28476495,0.45331255,0.048315898,0.6113113,1.2404172,0.71615624,0.44329217,0.40124586,0.28381166,0.5043365,0.7082111,0.6735638,-0.07880618,0.83593816,0.44477868,0.47211474,1.0926571,-0.15965316,-0.12833066,0.24263169,0.15802883,0.4644661,-0.11492468,0.27483383,0.36380115,-0.2943815,-0.20957175,0.6485324,-0.10608169,0.46588692,-0.37752315,0.19664888,0.22356705,-0.23828758,0.23950878,0.44370124,0.11610532,0.6114101,0.0021444934,-0.15496194,-0.23564184,0.84750694,0.15873635,-0.24017476,-0.26263565,0.24438582,0.107562095,0.32018033,-0.5252733,0.426724,0.56887853,0.104641505,-0.53338975
SRR28476497,0.45369816,-0.42980957,0.89190555,0.9216849,0.6336312,-0.39666298,-1.2409817,0.8563563,0.5218881,0.70585424,0.7854412,-0.4704136,0.9742289,1.1943684,0.248317,0.940807,0.7118127,-0.5900024,0.28872937,0.24413505,0.1260078,-1.1851948,0.27792478,-0.027213933,-0.09663188,0.17832135,1.8437916,0.5881971,0.2444204,-0.4074308,0.5000743,0.8092945,0.4872055,-0.26503956,0.050399985,0.71225184,-0.23396955,0.627384,0.12692295,0.5015533,-0.29307184,-0.01852683,0.6889889,-0.10675276,0.5625649,-0.08936393,-0.08099998,0.024102364,0.18972516,0.1976963,0.33513254,-0.16149162
SRR28476498,-1.5685071,-1.3192759,-1.4293631,1.3575172,0.7310646,-1.3860104,1.3533307,-1.4707524,-1.3781381,0.9697631,0.7683709,-1.3867803,0.9259419,1.3407276,0.9305193,1.1899412,1.7281005,0.1830294,0.10710822,0.112662904,-1.8523643,-0.040467337,0.25540695,-1.8042573,-0.0047696084,-0.14127396,-1.9254887,-2.3045056,0.14510079,0.98333436,0.5423067,0.036668982,-1.7657006,0.26600036,0.4046188,0.9775169,-2.882593,0.92818326,-0.43946257,-3.3667138,0.20713176,0.8943925,0.8618526,-0.31356457,-0.012153101,0.80888355,0.8583799,-0.03253864,0.0813722,0.26279065,0.2482292,0.47760394
SRR28476501,-0.43569946,-0.13192348,-0.35289863,-0.14287496,0.6126571,-0.2905712,0.74441934,0.8362507,-0.18557787,0.8231458,0.8493998,-0.22309326,1.1284827,1.0995144,0.4923002,1.3296304,-0.46284196,-0.30821404,1.1916347,-0.7105032,0.18337665,-0.37390956,0.45319992,1.1552998,0.17042074,-0.24749424,-0.317593,-1.4158932,0.029313566,-0.2711064,0.28432262,0.19943096,-0.46207273,-1.2762766,1.7905117,-1.7285544,0.5457726,0.8536212,0.18201803,-0.2091199,0.5022782,0.24078728,0.3997523,-0.5786995,-0.4314287,0.15897298,0.5040272,0.5581075,-0.73035544,0.61542916,-0.32606044,1.0948517
SRR28476502,-0.7042115,0.080081955,-0.5503117,1.1956989,0.5174894,-0.383992,0.15318246,0.5374358,0.63818085,0.59971166,0.81067616,-0.06531556,0.94170064,1.0173912,0.4118468,1.1473393,1.1034445,-0.55133164,-0.7684443,0.7685229,-0.2127547,0.43117326,-0.5328176,-1.1333444,-0.527876,0.013396234,-1.2229195,1.1729585,0.70643103,0.28352538,0.63313466,-0.027476126,0.39429787,0.35684425,0.32494572,-1.3604138,1.1963722,-0.44729853,0.19697826,0.48600617,0.31700468,0.3539648,0.1933289,-0.15781644,-0.30779895,0.11008171,1.0433097,0.48386398,0.062300265,0.8143603,0.4841189,-0.05202263
SRR28476504,1.1425412,0.1218768,-0.25341558,1.4086376,0.8010768,-0.18999289,-0.26387212,0.6901549,0.49070048,0.82309437,0.624725,2.9058,0.70585454,-0.60306424,0.39868084,1.0160719,-0.65141326,0.547782,0.52697724,-0.8040335,-0.3024045,-0.59841007,0.05875461,-0.93187547,-0.65716213,0.5814653,-0.11556981,1.2958716,0.50196815,0.5686662,0.22096394,0.27265802,-0.56699675,-0.22052562,1.9413095,-1.1730262,0.5995083,0.6925583,-0.15948984,0.70577294,-0.92207307,-0.6673808,0.9811788,1.2857603,0.1788896,0.05975093,-0.19307986,0.1454631,0.09002266,0.8402814,0.77644885,0.56322056
SRR28476506,-0.94772667,-0.40407038,-0.83754605,1.1735901,0.28760293,-0.6718894,1.2051681,0.027389538,0.6386351,0.79193574,0.69134194,-0.4997318,0.8964382,1.1354178,0.85774773,0.87710094,-1.009497,-0.85557854,0.25830367,-1.2378088,0.1491499,-0.09873585,0.6431435,0.1255798,-0.8702036,0.5002013,0.33582097,0.4937096,0.48856476,0.56869006,0.5568416,0.31803358,0.21252133,0.18428397,0.0012196922,0.58184445,-0.13011225,0.5404682,0.87696594,0.5590362,1.2415301,-1.65305,0.36208025,0.32786053,-0.1579242,-0.10006116,0.19246058,0.3586944,0.07975548,0.38511628,0.17203137,0.9008868
