,ENSG00000158292.8,ENSG00000100276.11,ENSG00000179761.13,ENSG00000196826.7,ENSG00000250021.7,ENSG00000127325.20,ENSG00000105976.17,ENSG00000187079.20,ENSG00000213088.15,ENSG00000203811.2,ENSG00000269955.2,ENSG00000136488.15,ENSG00000259753.1,ENSG00000129824.16,ENSG00000203852.4,ENSG00000288643.1,ENSG00000154153.15,ENSG00000165948.12,ENSG00000156239.13,ENSG00000188130.15,ENSG00000188811.14,ENSG00000197483.11,ENSG00000185829.19,ENSG00000072694.23,ENSG00000187116.15,ENSG00000133687.17,ENSG00000180537.14,ENSG00000071553.19,ENSG00000288859.2,ENSG00000270276.3,ENSG00000197238.5,ENSG00000278637.3,ENSG00000049759.21,ENSG00000151876.14,ENSG00000171067.12,ENSG00000100865.15,ENSG00000130958.14,ENSG00000124767.8,ENSG00000221978.14,ENSG00000118197.15,ENSG00000182093.16,ENSG00000138798.14,ENSG00000104067.18,ENSG00000139132.16,ENSG00000143149.14,ENSG00000117859.20,ENSG00000108587.17,ENSG00000157538.15,ENSG00000177885.16,ENSG00000073584.21,ENSG00000163681.18,ENSG00000153071.16
SRR31741890,-0.14029895,1.1943488,-0.527557,0.2294021,-0.6161408,0.6346188,-0.61754143,0.53696406,-0.42112413,0.8080723,-0.21705519,0.6061494,0.50842816,-0.3215829,-0.602682,0.16003321,1.0662955,0.28024706,-0.52145666,0.061073728,1.1523958,-0.49003625,0.8374332,0.5295262,-1.2897897,-0.307334,0.07104012,-0.06681014,-1.6568352,-0.7859448,-1.1447701,-1.1385529,-0.8840957,0.8330888,0.076216355,-0.31010774,-1.1248003,0.3386981,0.8655621,-0.23654985,-0.24199769,-1.2090412,-1.474327,-1.5154101,0.60766053,-0.31397218,-0.87066305,-0.57158923,-0.81358194,0.4741953,-0.113165304,-0.20284459
SRR31741891,0.8271758,-1.0557305,0.795953,2.2706802,1.5753099,1.144429,-1.4502466,-1.3164151,-1.2982168,-1.3432252,-1.4820952,-0.93858474,1.1736116,-1.4426198,1.3199625,-1.2774174,0.01434712,-0.3313196,0.63124084,-0.06879149,-0.29649574,-0.15831496,-1.8270749,-0.24735275,-1.315952,-0.7245064,1.6116972,0.6478308,0.1636809,-1.5284176,-1.7092032,-0.010403293,-1.428201,0.26725352,-0.8648042,-1.7306036,0.23134279,1.2062119,0.5187949,-1.9796983,0.41120878,0.6533704,-0.3220415,-0.23825996,0.7812543,-0.66458637,0.17093748,0.1333778,0.614406,-0.039330937,0.4567786,-0.59181863
SRR31741893,-0.44660214,-0.3076356,2.8799458,-0.37388584,-0.7354689,-0.52748233,-0.78322256,-0.5034208,-0.73081595,-0.7803663,-0.69975334,-0.4317729,1.0760587,-0.6340639,-0.8995258,-0.6314277,-0.7084994,-0.5869538,-0.77622503,-0.7171851,-0.96005386,-0.78419566,1.4978116,-0.9548592,0.11008931,-1.2574914,0.2719186,1.1393714,-1.8641328,-1.6631151,-1.1813483,-1.1834023,-1.7628684,-1.8325018,-0.6983154,0.10610093,-0.4130708,-1.958839,1.3346938,-2.529012,-1.4049927,0.3913666,1.327942,2.0946918,-2.7858396,1.130442,0.3695388,-0.60131013,-1.4972328,-0.1332604,1.3094883,0.9926124
SRR31741894,-0.276283,1.6045113,-0.12395116,0.7353262,0.84224,0.24079835,-0.5009367,1.1897953,-0.3580681,0.7681077,0.74415594,-0.14907634,-0.65599406,1.7752976,-0.38507882,-0.46704742,0.72389,0.55079794,0.012647828,0.51534295,-0.4449822,0.8357323,0.44108453,-0.8836331,-0.7502983,0.06744426,0.113890596,-0.6371495,0.46342275,0.90351427,-0.9875571,0.6546093,-0.038796823,0.57260543,-0.21209326,-0.34829476,0.009332155,-0.020600762,-0.7725892,0.38324663,0.47149062,0.28312448,-0.1964393,0.20676668,-0.8511808,-0.89344656,0.09557757,0.028586155,-0.33736643,0.19934136,0.2290099,0.76476973
SRR31741895,0.19451843,1.4344673,0.39646557,-0.43171257,-1.0371131,1.5327828,-0.4225243,-1.0605285,-0.87768155,0.21910578,-0.62684494,-0.40138733,-0.5792428,0.8303865,-0.85530883,-0.37679574,0.12779215,-0.42285714,0.16741484,0.4089944,0.60431755,0.14400125,0.6589686,0.57614845,-1.1906935,-2.1736798,-0.420787,2.2381647,0.355705,-1.6043054,-0.12717675,-0.062171046,-0.20294361,0.6356487,0.61248666,-0.42138344,-2.1718,-0.7744763,0.65114784,-0.45670718,2.0571594,-2.2008011,-2.2967799,-1.4583013,-0.19067292,-0.6981127,-0.99364096,-0.22369334,-1.1497407,-0.48511422,0.0075083124,0.75197244
SRR31741897,0.6755441,-0.004161435,1.2829169,-0.16856512,-0.79041016,-0.113774255,-0.9134602,-0.78586346,-0.6070286,-0.5562997,-0.33049577,-0.062296953,-0.26258013,1.0753175,0.3981756,-0.112326786,-0.7215426,3.6306815,0.3357889,-0.9536906,1.0851233,-0.37403053,1.7132845,-0.020360094,-0.4457925,-0.88018674,-0.5183452,3.1558163,-0.3840498,-1.4549906,0.37542638,0.93896466,-0.21261059,-0.12177745,0.72195864,-0.5472712,-0.74283046,-0.50152767,1.0058256,-0.3954476,0.21792728,-0.5562043,-1.9239635,-2.2939181,-0.6894101,-0.58352596,-1.4085099,0.5208647,-0.81858,-0.5132506,-0.59619063,2.0447502
SRR31741900,-0.058033332,0.1281283,-0.15245354,-0.028594844,-0.46986634,0.5898589,-0.26864025,-0.16131574,0.61907095,0.6262781,-0.43346095,0.05212171,-0.5307274,-0.3514813,-0.26860917,-0.26367122,0.8084289,0.5439947,0.09160544,0.2949687,-0.9154956,0.13890103,0.13042423,-0.71532,-1.5195124,-0.6121369,-0.8016808,0.5032331,-0.12845923,-1.8173198,-0.89011765,-0.42080632,0.002669262,0.15693241,-0.22388852,1.1869322,-0.4630366,-0.2977107,-0.8186969,0.11014311,1.4566652,-0.16822027,-0.9274413,0.043814376,-0.04638235,0.48182052,-0.14252326,-0.15848278,0.07033553,-0.011966641,-0.027682975,-0.3086594
SRR31741901,1.652224,0.95870364,0.35587704,0.65639806,-0.0009333814,0.28705168,0.12509453,0.20983745,0.45770416,0.6205665,-0.08942566,1.0733962,-0.14522251,1.1625758,0.7451598,0.32616687,1.0727144,0.74310756,0.19604023,0.8420235,0.87986404,1.5275079,0.9317892,-0.43592888,0.76111686,-0.43489987,-0.21030718,-0.12899515,0.53164804,1.8556678,-0.3277864,0.398913,0.16192047,0.29031703,-0.018810522,0.14150189,0.0341624,-0.2933569,0.6658635,0.0010720865,0.4221448,0.32000422,-1.0849146,0.2676452,-0.7088861,-0.35748386,-0.23183513,0.12292024,-0.52047557,-0.4168947,0.079069585,0.6033827
SRR31741902,0.6180266,0.97724855,0.7511808,1.0223205,-0.053088773,0.29634017,0.15067375,0.63633454,0.21728012,0.21333797,-0.066509664,1.6045473,-0.17759576,-0.058066662,1.238463,0.8720818,0.9279578,0.56938237,0.67970926,0.69967467,-0.17128848,1.257706,-0.18399335,0.14620763,-0.37224615,-0.6697024,-0.1814012,0.5271006,-0.02853592,-1.5726167,-0.40852955,-0.5675046,0.7382857,0.3625953,0.830806,-1.5957338,-0.40491736,-0.76765823,-0.97883743,0.5238177,1.0437913,-0.25809082,-0.71228164,-0.0063443114,0.8170222,-0.3054113,-0.19093756,0.2104097,0.07275831,-0.33819562,-0.13164392,-0.4855409
SRR31741906,-0.22303447,-0.11933024,0.19895233,-0.2474377,-0.59558904,0.33883467,-0.43516928,-0.25756827,-0.32671985,-0.4636569,-0.5261971,-0.20699792,-0.6061824,2.0077016,1.1163822,-0.41333848,2.1050503,0.85839725,2.0404017,1.0797131,0.8267763,-0.71525145,0.51572376,-0.7080353,-0.1221362,1.079673,0.4611935,-1.2153289,0.24917844,0.9147452,-1.0818485,-1.0509311,0.8242039,-0.6335668,0.22693807,0.17603768,0.35733384,-0.1288767,-0.21835437,-0.39971024,0.9224065,-0.3182472,0.81438476,0.48891777,0.71827936,-0.18869749,0.3719584,0.06348693,-0.36909267,0.08136508,0.8378958,1.4642189
SRR31741911,1.5676712,2.1784778,0.46028468,-1.4199514,0.8128483,-0.3945423,1.3553771,-1.5237571,-1.4306717,1.1330862,-1.684242,-1.4171721,-1.742615,-1.6466246,-1.460372,-1.6065007,0.46367207,0.51296335,-1.6458848,1.5352436,0.8675161,1.9179255,0.6915669,0.77441204,0.3263057,-0.76821053,0.13726725,-0.51421195,0.079075485,2.001601,-1.7832274,-1.7259667,-0.86230725,0.495039,-0.05895985,-0.49415943,0.8125738,-0.7282088,0.58815634,-0.42192742,0.6736853,-0.25529605,0.11453896,0.54372823,-0.04706928,-0.68101126,0.13403225,-0.13289623,-0.9624938,-0.6316573,-0.06178835,0.41859764
SRR31741913,2.026992,2.5639431,0.3056941,0.25003615,-0.22680539,0.1790241,-0.15886739,-0.033258546,1.3542182,0.015456424,-0.29991648,0.2653096,-0.46683633,1.5168635,1.6051722,0.39379197,0.53767276,0.5986159,-0.22000137,1.085011,0.6633266,2.179545,1.2560838,1.3915044,0.694026,0.018759029,0.8876151,0.58206064,0.21699537,0.5490772,-0.6056798,0.74227124,0.24539632,0.59062177,0.9253305,0.15031464,-0.48403445,0.9047693,1.7763017,0.0096819885,0.38418946,-0.3723841,-1.0234449,0.1372384,-0.6690381,-0.5770718,-0.51106894,0.43987244,-0.59861577,-0.69442093,-0.716706,0.07845541
SRR31741915,0.51865065,1.0009364,0.45134512,1.6416919,-3.2469667e-05,0.7577465,0.15105015,0.3752535,1.4568307,0.76663876,0.67271,0.95614374,-0.14672868,-0.05479678,0.32350737,0.25484338,0.42098728,0.4690772,0.28555417,0.73567665,0.6253712,0.67472786,0.30705968,0.764394,-0.49715427,-0.54444116,0.99745625,-0.86823976,0.12582618,1.9133185,-0.48969775,0.46451697,-0.05800654,0.40666118,-0.4564901,-0.12437396,-0.013378063,-0.28362736,-1.6388229,-0.5554182,-0.050153263,0.21531491,-0.64465827,0.56472373,0.24407174,0.30996203,0.345802,0.14330125,-0.40116343,-0.38972804,0.15062903,-0.22997251
SRR31741917,0.33293298,-0.67418724,-0.90796584,-0.75620836,0.1302095,-0.6159691,-1.3185419,-1.2180882,-0.9131503,0.43753123,-0.91134566,-0.75212103,-0.84527946,-1.0236315,-0.87555593,-0.7495166,0.028421698,-0.5879362,0.6967828,0.008267726,0.6831118,2.2646518,0.92330825,-0.44676468,0.55484915,-2.084218,-1.418199,1.2133175,-1.5524203,-1.3109156,-1.2937303,-1.0018396,-0.43721944,0.25854105,0.9014207,-0.5513382,-2.2259758,-1.151462,1.2724375,-1.0094345,2.1953285,-1.8726975,-2.6692169,-2.2023566,-1.3627926,-0.79281723,-1.057996,0.58360016,-1.6395524,-0.8808026,-0.06479693,2.3428936
SRR31741922,1.3842607,2.0325851,0.42094016,-0.3552508,0.7149194,0.051718738,-0.67109185,1.2753175,-0.54224575,-0.5909639,-0.7334586,-0.28571036,-0.76151055,1.9464043,0.9368345,-0.55727774,0.7972671,-0.13738646,0.06519839,0.29515862,0.013397972,-0.73656225,0.40348583,0.19979753,-1.0054612,-0.6495901,0.4716543,0.46326885,-0.021217247,-1.9645268,0.5315577,-1.1802031,0.4694901,0.18047766,0.6695802,-0.79225427,0.42456135,-0.42035228,0.29866838,-0.11777366,-0.49619123,0.37043232,0.4854071,0.8225495,0.011514666,0.29144543,0.23539773,0.064803,-0.13697512,0.1016465,0.17829637,0.32737628
SRR31741923,-0.5426943,1.5420843,0.3188515,-0.3999063,0.44630203,0.67550725,-0.7219449,1.3717332,1.4334244,-0.62360454,-0.8689898,-0.28311786,0.9659476,-0.80820584,-0.50429887,-0.61152536,0.84383583,-0.0012870646,0.39185035,0.25197965,-1.1298194,-0.6578349,-1.2545326,0.13780697,-0.3336046,-0.15890613,-1.065442,-0.39625666,-0.002205354,1.4151956,0.48094368,0.06816163,-0.3186023,-0.38796717,0.21131264,-1.137991,0.15793976,-0.20329955,0.52124053,0.12086349,0.6348164,-0.21751331,-0.047149822,0.60896623,-1.0644019,0.33133563,0.008138248,-0.29395244,-0.3920519,-0.4252342,-0.06305515,0.04030323
SRR31741924,0.6049773,1.9594599,0.78724426,1.2348064,1.1868542,-0.115136914,-1.8929309,-1.8501025,0.69807655,-1.8463782,-1.9539125,-1.7059548,-1.9985925,1.2787806,0.74202555,-1.8721211,1.0796258,0.632954,0.33618346,0.06615165,1.5521774,0.2397508,0.856079,1.4096754,0.8391405,0.710496,0.56891316,0.28548226,0.49244472,2.3997343,-2.0924284,0.78700864,0.39185002,-0.18088546,0.28110433,0.34285113,0.9629304,-0.19060187,0.9070648,-0.15318587,1.3339578,-0.49767682,-0.54172325,0.17121072,-0.37580475,0.3550446,0.11647362,0.35173786,-0.45569643,0.08135671,0.11453399,0.565556
SRR31741931,0.86038214,2.4392552,0.24660833,0.007779344,-0.44524723,-0.5272213,-0.5253906,-0.31714964,-0.32306653,-0.41257417,-0.31079817,0.3123231,2.0347853,-0.38710508,-0.25723442,-0.0710057,0.42081648,2.0098553,-0.57531226,1.4991394,0.68271315,1.8180673,-1.1793383,-0.28402445,-0.7339178,-1.3579196,-0.8080102,0.43637463,-0.665849,0.6307971,1.4511441,1.4099782,-1.8909408,-1.8030055,1.3269166,-0.004240822,-0.46567664,-0.8080179,-2.1867883,1.1606231,1.2445796,0.4448614,0.9016474,-0.13606761,1.4462812,0.2566115,-0.7852266,1.6228188,1.0560504,-1.0336242,-0.0029891978,-0.8994944
SRR31741933,-0.72865427,1.3560932,0.99282444,1.0790567,1.4274182,0.41695285,-0.8845913,-0.8428423,-0.6802441,-0.7519932,-1.0214458,-0.45764238,0.5136052,-0.910665,1.8165934,-0.84564817,1.4137591,0.08163063,-0.9890599,0.75646734,1.6875321,1.3463908,0.72896683,0.7141858,0.9793191,0.52292836,-1.2087437,0.20044191,0.008375702,-0.32762355,-1.2450521,0.046293728,0.014216554,0.6992772,-0.32199645,0.42249504,0.5946598,-0.6332228,1.5830166,0.3763877,0.76582247,-0.3607292,-0.88781834,0.22620076,0.3703648,0.43169102,0.1770244,-0.1525496,-0.51476115,-0.14249094,-0.49586493,-0.21146035
SRR31741934,1.5537168,1.700585,0.8828264,0.26974103,-0.2646962,-0.13034743,-0.14822364,0.8381866,0.17806095,-0.035061195,-0.35705873,0.5598429,-0.45537987,1.1329037,1.1162697,-0.052262325,0.9563736,0.70034516,0.8198286,-0.29215908,1.3088161,0.62047684,1.5644174,0.3258193,0.33700737,0.6606703,-0.19834447,0.19413665,0.3306367,0.87654907,-0.54868656,1.3823662,-0.37055355,-0.29304925,0.08762478,0.29985404,0.119057216,-0.68922186,1.8622139,-0.28401703,1.0807931,-0.15394907,-1.5973887,0.0910499,-0.06579116,-0.1924011,-0.45387745,-0.23720787,-0.5115915,-0.18159293,-0.31483313,0.45797944
ERR15158500,1.0411335,0.7431359,0.034979094,0.6423475,1.0245312,-0.10701861,2.0640194,1.0290037,2.1901078,0.68875945,0.92933005,0.3617925,0.82818073,1.7090268,1.4742147,0.23971845,0.7606118,-0.622701,0.31708807,0.3334541,0.18870522,-0.107254446,-0.0933166,0.42975122,0.42770505,0.6737549,0.27347663,-0.32487562,1.0955199,0.70048344,1.061627,1.6314728,0.43968764,0.66658586,0.3502195,0.942157,-0.24967264,1.0081215,-0.29902428,0.36849886,0.48115396,0.9066715,1.1817973,-0.34160623,1.2782525,0.33238828,-0.46502423,0.30087864,0.43267718,0.22439806,-0.18007082,-0.21330212
ERR15158501,1.0939183,1.0754156,0.36986548,0.16879272,1.4268516,0.54840267,0.94311255,1.4970411,0.6115498,0.6985332,1.1846182,0.5435094,0.9904162,-0.51932555,-0.4297378,-0.35158426,0.4812976,0.5254493,0.33600852,0.6949471,0.39034063,-0.16743772,0.5221451,0.2443711,0.3615434,0.7817127,1.0018872,-0.2312186,0.8368093,0.3917667,1.1415063,0.6297298,0.033362057,1.1787598,-0.2567538,1.4197817,-0.077778,1.3695196,-0.5240627,0.11192883,0.22007465,0.27814302,0.56843066,-0.2590299,1.2179806,0.55256885,0.052152604,0.12475408,0.38680393,0.18262242,-0.435368,-0.19834055
ERR15158502,-0.8834524,1.6356863,0.36634886,0.8047743,1.0864258,1.0706204,0.8512475,0.10771233,1.2875757,0.6741162,0.88733363,-0.22054344,0.99984455,-1.03536,0.6404319,0.7129477,-0.34817386,0.8441239,0.19599105,-0.33714488,0.28218454,-1.3042951,-0.008093787,0.5330616,0.71304554,0.49966067,-1.4075266,0.72171384,0.21555825,0.032174546,0.77549356,0.21352728,0.09629724,1.1727711,-0.36035258,0.69261956,0.4252413,1.0985546,-0.29913285,0.6330482,1.0827887,0.16122273,0.28656885,0.998319,0.09594688,0.13292158,1.0556973,-0.3296136,0.59149265,0.032697737,0.3975822,-0.56187445
ERR15158504,-1.0098025,-0.6893226,0.3961201,0.68095,1.0730149,0.34608006,0.27236646,1.504196,-1.0270656,0.53046036,0.7751367,-0.5417241,0.689945,-0.30888674,0.83648026,0.62134594,0.80598104,-1.2045958,-0.41644818,-0.18841198,0.61377954,-0.25800434,-0.89248675,1.0129641,0.6710405,0.5860397,1.3540967,-0.3792547,0.9021772,0.508511,0.99597025,0.21038204,-1.9650589,0.12113267,-0.4058161,1.0537335,1.2935189,0.6553588,0.46989062,0.86188275,1.352562,1.0092139,0.057652123,0.6491245,-0.006566034,0.49737212,-0.38391888,0.08899199,0.36032003,0.24328426,0.70073104,-0.5421024
ERR15158505,-0.46679366,0.14221662,0.73729056,1.1297799,0.7028794,0.32350168,0.8564143,0.59802955,-0.51777714,0.9186801,0.62512624,0.6483625,0.7176796,0.68106234,0.9034997,0.7756333,0.20562708,1.7673339,-0.12557125,-0.8021087,-0.4038672,-0.13313961,-0.76851654,0.34762928,0.08393226,0.6302803,0.6859791,0.41023368,0.58608377,0.5181273,0.4116045,0.728577,0.6736598,0.20119771,-0.7476963,0.1770013,-0.45076096,0.18884492,0.40861118,-0.20256385,-0.9460655,0.6774797,0.3882376,-0.0082948925,0.4246158,0.5172844,-0.09794886,-0.28916818,0.68491685,0.6110686,0.73720723,0.554839
ERR15158506,1.0714658,0.36344454,0.3294967,0.16356239,0.47575423,0.21442819,1.6040155,1.3050824,-0.02988107,0.5992592,1.2338951,1.0982412,0.85379446,-0.33400604,1.1338212,0.48267367,1.4657279,-0.52255535,0.49725428,0.2967844,-0.18896422,-0.5045239,0.113964744,0.92654866,0.8485077,0.26872298,-0.092162766,-1.5457714,0.6143234,0.45273197,1.27649,0.7878908,0.63025916,1.540053,-0.73975664,0.37098452,1.0125928,0.95361906,-0.20757727,0.14696406,1.4562855,1.1295863,0.39860663,1.0920397,0.31769451,-0.0055168965,0.6154891,-1.1421794,0.15254746,0.51636785,1.2633678,0.60355777
ERR15158508,-0.8284161,0.77915937,-0.5210298,0.96326345,0.42084876,0.7185443,0.5387308,0.59238887,-0.08495904,1.1383427,0.79063636,-0.044340342,1.0185647,-0.9652624,1.0900178,0.41267392,0.68635553,0.17532353,-0.0027583034,1.2925701,0.6380397,-0.31595758,0.34884372,0.75474125,0.5851492,0.9493392,-0.8328698,0.67081136,0.49291888,0.057859786,0.3946665,0.4629655,0.42641416,0.91224074,0.29883143,0.8243446,0.41527084,1.4124063,0.844413,1.3676846,-0.42682993,0.23813559,0.14280216,0.4574374,0.7376384,1.1689947,0.03582431,-0.024179861,0.4442055,0.7857562,0.18104427,-0.6535736
ERR15158509,0.3498355,1.3863225,0.35251006,1.072921,1.110833,0.9173402,0.7262697,0.8588115,0.40186372,0.7393748,1.0496994,0.67319393,0.7934713,2.027103,0.5201923,0.01123432,0.27133414,0.36595404,0.44561872,-0.0022315602,0.48976085,0.26619786,0.83344203,0.8008983,0.1860849,0.52864385,-0.5947202,0.43237838,0.44967493,-0.1478003,0.59660906,0.9647116,-0.10983948,0.3541558,0.043714773,0.80299443,-0.65238327,1.9521296,0.819978,-0.103303015,0.040354565,0.2198455,0.4142552,-0.45157862,0.74589974,0.65434617,0.21649842,-0.2084782,0.47017354,0.4015879,-0.065323316,-0.3383631
ERR15158510,0.83568704,-1.1942075,-1.611603,-1.2309835,0.5633048,0.84662336,0.09614546,0.099906325,0.43823332,0.47601497,1.1401261,-1.3029419,0.32674873,2.575498,-0.057799347,-1.4804364,1.6345795,1.2881397,0.8074602,1.0924649,1.3313683,0.33816603,0.8253484,0.66336894,1.0970572,1.428974,-0.39856878,2.3703911,0.17842904,-0.7538818,0.06255636,-0.2926519,-0.594819,0.37351042,-0.90956986,1.2154032,-0.69582534,0.1962755,2.0207272,-0.28946102,0.15464263,-0.7354497,-1.5934786,0.00024010526,0.24343961,-0.059375074,-0.7043917,0.74445266,-0.24863496,-0.24149056,-0.5823731,-0.85450494
ERR15158511,0.39404374,0.59168094,0.31335405,0.6244649,0.91421074,0.19773428,0.34081858,-0.21643628,1.0554082,1.5631044,1.1671022,1.1673983,1.0224373,-0.4742608,1.2776722,0.052846193,0.65779984,0.56682754,1.0127015,0.5669072,0.5954667,0.10309207,-0.17369393,0.17868009,0.92633563,-0.9490896,-0.11515372,0.03674724,0.7079042,0.29824105,0.82147664,0.83630794,-0.4203464,0.5369638,-0.25458243,-0.04851468,-0.0144720925,0.37667435,0.10240951,-0.22648323,-0.4714199,0.23340522,-0.19181256,1.2241094,0.019672763,0.41943082,0.61172456,0.15768817,0.460406,0.088233955,0.1886425,-0.32180783
ERR15158512,0.23529819,-1.4675717,0.6861564,0.7299429,0.3095506,-1.7013946,0.8484728,0.9084829,0.63030994,0.8661934,0.62259674,-1.305428,0.7413024,-1.8856592,0.87768877,-1.583074,0.60881305,-1.791848,0.22164416,1.3914238,0.2128364,0.588574,0.7199309,0.16219145,0.99640334,0.19058032,0.63619494,-0.35371387,1.0538361,0.086438745,0.571829,0.18999472,0.2609128,-0.74692845,-0.1567988,-0.35851198,-0.36037752,-0.06933564,0.73079544,0.65351325,0.18069664,-1.10566,-0.5864032,-0.30968192,0.47948587,0.98519117,-0.15294912,-0.06886032,0.6378533,0.22089262,-0.1899994,-0.77817947
ERR15158513,0.27996847,-1.1776121,0.7207668,0.71176374,0.63492066,0.79044956,-1.733934,-0.20974171,-1.4688119,0.7303543,0.77196974,-1.0238265,0.80975455,-1.6290245,0.44983572,0.71273917,1.1214176,-1.6172465,0.49410364,-0.37941223,-0.27812085,0.26376912,0.06956006,-0.42663562,-0.17662412,-0.3146293,0.4754303,0.20233287,0.45492202,0.24451888,0.8821327,-0.36373645,-0.85167503,1.1011084,-0.058601826,0.64741296,0.33534545,0.755252,-0.24098758,1.5557908,-0.15516269,0.9234357,-0.7257886,0.9765157,0.6420127,0.59822214,0.20775042,-0.104067445,0.42136902,0.4921486,0.40313965,-0.03575752
ERR15158514,0.65093327,-0.18740357,-0.86392605,1.2171924,0.6825893,1.1084323,0.84599143,1.1290058,0.40338704,1.085998,0.621386,0.07298931,0.7133956,-0.8849206,0.96922404,0.68960315,-0.8685716,0.29668918,-0.21682967,1.5774179,-0.5145225,0.61607844,-1.1989807,0.029941872,0.8347597,-0.044829868,-0.37236097,0.04267559,0.89091164,0.172451,0.97401035,0.111961,-1.3166698,0.31241906,-1.7676916,0.24289674,0.022471415,0.26389197,-0.08291006,0.49262553,1.0060129,0.6576442,0.2721511,0.6582714,-0.014382436,0.9018865,0.28582528,0.35968575,-0.104433306,0.28546172,0.046294644,-0.38876644
ERR15158515,1.0365487,1.516511,0.6865236,-1.6392819,1.0501167,0.7030115,0.88195556,0.18313992,-1.8308369,1.1349125,0.7487997,-1.5000725,0.71738183,-1.9762479,1.2687274,0.68637526,-1.9625056,-1.8927748,0.3981671,1.123978,-0.18039346,-2.0181313,-0.49820685,0.87080413,0.5034947,0.4946109,-0.5997877,-0.100137934,0.9719176,0.30317423,0.9277406,0.32934347,-0.28067172,0.82571083,0.13349873,-0.13049023,-0.3774851,0.51112276,-0.056815386,0.16911897,0.6609614,-0.20562649,0.95581555,0.20858611,0.38823304,-0.3940055,-0.17959766,-0.24816848,0.42431873,0.16198209,0.06497451,-0.12052217
ERR15158516,1.1546774,0.90760416,1.5920132,0.8308684,0.4609242,-1.9092956,0.5381802,0.41576436,1.0874217,0.74524295,0.7193876,-1.6226268,0.609203,0.3242289,0.98888075,0.7270766,0.9792033,1.836832,-0.25645086,1.1277256,-0.38627663,-0.24267979,0.46761703,1.0144118,0.6370665,0.4104823,-0.23572932,0.9362985,0.96819013,0.6238305,0.62363374,0.36318848,0.5113474,1.3510827,-0.732822,0.14368208,0.1651366,-0.06571223,0.10773301,0.44910902,-0.37687802,0.23693289,0.49138993,-0.25817403,-0.20804957,0.3478899,-0.48892596,-0.25203258,0.5987579,0.23167159,0.32696956,-0.2705775
ERR15158517,-3.5266047,-3.36153,-0.22453766,0.9319126,0.5654148,-0.27190855,0.47812492,-0.1345452,-3.5596457,0.763813,0.64222,-3.280279,0.6668153,-3.600004,0.7333288,1.1936218,0.007263787,-3.5713365,-0.32633528,1.6451274,0.5843859,0.08848812,0.21538207,0.17240696,-0.44232482,0.035288643,1.1834726,0.06573461,0.730275,0.21243227,0.4034695,-0.41083956,0.07309158,0.3054812,0.14899004,0.20577657,0.25563815,0.29722378,0.42114064,0.94743913,-0.36820284,0.8352394,-0.6599796,-0.1680363,0.07904694,0.76595926,-0.048860844,0.20358515,0.66657245,0.6668027,0.7131411,-0.2704891
ERR15158518,-0.67230636,-0.38874117,0.9082158,0.56965405,0.7411974,-0.58064455,0.8425082,0.060511917,1.7055978,0.49146798,0.78706026,-0.2353494,0.5504362,1.0903194,0.7725735,0.25960794,0.23451029,-0.7808076,0.48995233,0.8821723,0.1646594,-1.094131,0.10611417,1.2909584,0.7030965,0.6416124,1.646006,-1.7178179,1.042868,0.6744203,0.9729955,1.1723167,1.3487971,1.1006656,0.31893542,-0.7203242,1.9277368,-0.31399265,-0.4480059,0.96777225,-0.38149622,-0.09343512,0.90012443,-0.588972,-0.17511018,0.45450526,-1.0229195,-0.31420693,-0.25795484,0.4172204,0.78573996,-0.26649034
ERR15158519,-0.48286077,0.17456816,0.110692024,1.2185906,0.33136678,0.105957724,0.39228347,0.7213546,1.5044712,0.9622263,0.57576066,3.1365707,0.737156,0.6875007,1.1785488,0.6741971,0.51349485,1.1515366,0.2884831,-0.7966719,0.29926637,-0.25168803,0.040536344,0.10396743,0.49356556,1.5145929,0.716334,0.6393418,0.54152095,0.27131122,0.3300619,0.14275676,-0.35577664,0.4858195,-1.4552734,0.04265865,0.15243584,0.2535848,0.45359328,0.44082692,0.49364913,1.3847185,1.400124,0.5762193,0.17576861,1.0612423,-0.18806967,-0.39118192,0.059642423,0.84603935,0.8364891,0.022004258
ERR15158520,0.9324844,1.2651262,-2.2681885,-1.9633029,0.33262882,-2.16566,-0.3815316,-2.3036118,0.49844572,0.7283628,0.64493924,-1.8156691,0.8996441,0.64338183,0.5864103,0.55079985,1.103498,1.0540231,-0.14550279,0.39644676,0.67278653,0.32346544,0.055263996,0.6809658,0.3730887,-0.052538164,2.0558739,-0.66387963,0.82397115,-0.08505413,0.36478174,0.19375372,0.5451575,0.2977988,-0.29246745,-0.0708505,-0.6512987,0.08781035,0.47416532,0.495758,0.27938402,0.24396986,0.4067866,0.22987941,0.23431024,0.37544686,-0.35628402,0.3981886,0.67445177,0.4205981,0.06007301,-0.5664807
