,ENSG00000158292.8,ENSG00000100276.11,ENSG00000179761.13,ENSG00000196826.7,ENSG00000250021.7,ENSG00000127325.20,ENSG00000105976.17,ENSG00000187079.20,ENSG00000213088.15,ENSG00000203811.2,ENSG00000269955.2,ENSG00000136488.15,ENSG00000259753.1,ENSG00000129824.16,ENSG00000203852.4,ENSG00000288643.1,ENSG00000154153.15,ENSG00000165948.12,ENSG00000156239.13,ENSG00000188130.15,ENSG00000188811.14,ENSG00000197483.11,ENSG00000185829.19,ENSG00000072694.23,ENSG00000187116.15,ENSG00000133687.17,ENSG00000180537.14,ENSG00000071553.19,ENSG00000288859.2,ENSG00000270276.3,ENSG00000197238.5,ENSG00000278637.3,ENSG00000049759.21,ENSG00000151876.14,ENSG00000171067.12,ENSG00000100865.15,ENSG00000130958.14,ENSG00000124767.8,ENSG00000221978.14,ENSG00000118197.15,ENSG00000182093.16,ENSG00000138798.14,ENSG00000104067.18,ENSG00000139132.16,ENSG00000143149.14,ENSG00000117859.20,ENSG00000108587.17,ENSG00000157538.15,ENSG00000177885.16,ENSG00000073584.21,ENSG00000163681.18,ENSG00000153071.16
SRR28476504,1.3421067,-0.020532908,-0.46486294,1.3422154,0.6417576,-0.4157069,-0.17471585,0.59834504,0.61645883,0.94192505,0.543058,3.1802,0.6393954,-0.5166611,3.162742,0.25628808,-0.6567505,0.41529888,0.5018335,-0.86213404,-0.52651745,-0.68862027,3.1056774,-1.0875865,-0.4706394,0.77931684,0.0016683128,1.186867,1.0609357,0.3942812,0.41877455,-0.03466917,-0.35789967,-0.46056917,2.2244172,-1.3512764,0.90391076,0.48752323,-0.20722054,1.0250835,-1.2820758,-1.1906908,1.1752933,1.5499946,-0.18988651,0.036299836,-0.25502586,0.40144458,0.18420975,1.5962287,1.1561007,0.62650484
SRR28476506,-0.91684264,-0.58128196,-0.8750505,0.91474605,0.31472415,-0.8517585,1.6671275,-0.23793206,0.15832244,0.78456503,0.5529386,-0.7779321,0.716218,0.9449945,3.156505,-0.3518012,-1.083126,-0.92753464,0.007213423,-1.2839354,-0.1902071,-0.23669147,3.1378644,-0.25770006,-0.6820599,0.62911993,0.32489985,1.1622884,1.0914326,0.3545407,0.4720889,-0.09406194,0.16645448,-0.08129886,0.318752,0.043181866,0.100983314,-0.17150699,0.5192356,1.000717,1.2347757,-2.178634,0.6906721,0.12425858,-0.84859926,0.022332937,-0.34560388,1.1097759,0.055861957,0.44140482,0.18402267,1.1638838
SRR28476507,0.15758623,-0.52714443,0.75808203,-0.54826224,0.48138052,-0.8181443,0.73854333,0.4658184,-1.1034958,0.69051296,0.7294945,-0.73922306,0.66911805,0.92615294,3.1473331,0.9766232,-1.12119,-0.023348695,0.20073685,-0.25406292,0.059505846,-1.2077272,3.0681455,0.5423514,0.08673812,0.21228164,0.81829935,1.9291149,1.496538,0.31161842,0.5604117,-0.069313765,-0.28024033,-0.260565,0.65545416,-0.08948235,-0.10157323,0.035906117,-0.5702241,0.7614376,1.0263146,-0.5708013,0.14723645,0.3980789,-0.8270352,0.22613133,-1.4585086,-0.033410672,-0.19737549,0.76295114,0.568422,0.3911136
SRR28477174,0.08003563,-0.10129544,-0.66815567,-0.04237004,0.7561634,-0.22687924,-0.7755478,0.07739122,-0.7073665,0.50592077,0.59233266,-0.30989856,0.8955771,0.90926015,3.1077676,5.6120014,0.082708485,-0.8589091,-0.7754568,0.5361093,-1.2582675,-0.6108018,3.1369529,-0.20276907,0.08228354,1.205454,0.59825987,0.18153387,-0.12032529,-0.48737687,-0.21585187,-0.65891075,-1.8972139,0.83022666,-1.0449169,-1.6982148,0.55743414,0.2941841,-0.9583537,0.60354865,-1.723912,0.8591717,0.14353679,1.0269489,0.36081156,1.8879167,0.25345355,0.7003363,1.8358896,2.4701498,1.2093955,0.47456157
SRR28477175,-1.9715244,-1.836189,-1.9392997,-1.8106406,-2.1541753,0.27369505,-2.1666584,0.5620479,-2.2270424,1.449294,0.9758154,-1.9206052,0.867477,0.87304336,3.1442697,5.087754,-1.9894116,0.69381714,-0.068212934,-2.1774936,-0.42843062,-2.1206777,3.2028208,-0.16183753,1.1801008,-0.52011895,-2.2390938,-2.7273405,0.9994138,-0.6396862,0.13912883,-1.2839944,-0.46342224,0.22425558,0.22141315,-0.9485103,-1.6651753,0.29636452,0.10711075,0.23540483,-3.1436038,-0.7779372,-0.9772128,1.057677,0.77509,0.035842773,0.32535082,0.9856874,2.6749077,0.7343752,0.69768286,-1.6430556
SRR28477177,0.28802347,-0.19255759,1.3256179,-0.12606977,0.5568475,0.16873193,-0.59061664,-0.56257284,-0.496088,0.86207294,0.63924956,0.26414824,1.2290001,1.1909583,3.1245134,-5.6120014,-0.87995887,-0.5130466,-0.7616357,0.25434348,0.7025658,-0.18366878,3.0959291,-1.1690006,0.86658156,0.09290407,-1.1387011,0.7735199,-0.07702281,0.35239023,0.17411284,-0.946771,0.9846651,0.49786496,0.28925383,-0.015318305,-1.3247724,1.3143368,-0.26327416,1.1619157,0.09497383,1.8446339,-0.16395852,-0.07259909,1.5872811,0.8324457,0.8034425,1.1943033,1.4315885,0.05420381,-0.21175894,-2.1195064
SRR28477182,-0.81743145,-0.5519185,-0.8587714,-0.51493573,0.9990423,-0.910951,-0.9765531,1.1180508,-0.7747975,0.2508183,0.8434347,-0.8697377,1.0344732,0.2529693,3.0930307,-5.6120014,-0.99340236,-0.943628,0.4710151,-1.1749858,0.5585484,-1.091753,3.140968,0.57334054,0.20548037,0.1824847,-1.3027842,-0.742053,0.3094947,-0.63031065,0.47252893,-0.6083763,1.6381525,0.58679473,0.83629376,-0.15155123,0.8383453,-0.36003336,-0.10204967,1.5872282,0.12759292,0.3859757,0.8874703,-0.98513544,0.55102444,-0.29467878,0.6038464,2.0408087,1.2551322,0.6506465,-0.19025546,-0.57008827
SRR28477186,-0.0095815575,0.48268685,-0.16326848,1.4971313,-0.30688056,0.27064312,1.3033233,0.5464988,0.83712596,0.4537298,0.6695408,-0.08238839,1.1241407,1.394307,3.133253,-3.8035614,0.47744223,-0.27263382,1.2187701,0.6151064,0.48045614,0.61940706,3.0938628,-0.24565692,0.24193117,0.34946445,1.2957639,1.4637961,0.21979119,-0.65707093,0.6733341,-0.3819898,-0.035964675,0.58947456,0.21717,0.15437718,-0.8450286,1.6141505,0.796916,0.07763583,-0.2912071,1.0125953,1.1914179,-0.7624594,-1.2725881,1.1392174,-0.92083573,-0.068980746,0.5191168,-0.0979648,-0.7737886,-0.41982597
SRR28477187,0.2225213,0.46803334,1.1413832,1.0086501,0.42750922,0.026579415,-0.2903833,0.25927746,-0.6825194,0.45396563,0.9353574,0.06846769,1.6768017,1.4245225,3.0870838,5.6120014,0.010804022,0.05544558,0.862425,0.0053927237,0.17685296,0.16355713,3.1243527,0.043683957,0.20717752,0.6080067,1.4132961,-0.28799373,0.086288914,-0.9272507,-0.03840476,-0.767035,0.97422856,0.18855609,0.9354908,-0.40370262,-0.029548187,0.34701625,-0.14051768,0.67063344,-0.9388473,0.029952612,-0.62958276,0.10645029,0.95328563,1.1508396,0.75724375,0.69121385,2.4444075,2.045604,-0.5705035,-0.7874343
SRR28477190,1.6170962,0.66702336,0.11562687,1.7588454,-0.24507569,0.18984312,-0.31414455,-0.091285,-0.06297983,0.568752,0.51869345,0.24777283,0.790475,-0.1061597,3.1495113,2.9125795,-0.11540491,0.22143078,0.71683174,0.4429322,0.33124843,-0.1087798,3.1410336,0.04491568,-0.76272774,0.36570042,1.3451331,0.5715697,0.6236923,0.10169563,0.4102636,-0.10239182,0.6696694,1.118141,0.16664751,-0.74268913,-0.69848084,-0.50758684,-0.039041758,0.53450567,-1.7225572,-2.3018973,0.096384175,0.61014706,0.69194317,-0.056382064,1.654084,-0.30325237,0.9556781,-0.28371435,-1.3959656,-1.0480815
SRR28477197,-0.45720452,-0.258722,-0.56837624,-0.20198153,0.7260668,1.8868785,-0.6085095,0.9685214,-0.62004054,0.600646,0.52370435,-0.564692,1.2676502,-0.64961773,-0.17489707,-1.512673,-0.57189214,-0.72190183,-0.59417015,0.5531914,1.2205825,-0.72113377,-0.17464098,2.8746552,0.7349585,2.1296892,-0.92022353,1.0805824,0.012401204,-0.6928481,0.1824163,-1.3929456,-0.64740986,-1.2523243,-0.57846636,0.7572576,-1.8088766,0.16237272,-1.5661627,1.0419418,-0.80521476,0.53439754,1.117597,1.606523,0.25938183,1.6770098,-2.9906843,-1.6317526,1.6370891,0.6965604,-0.88168174,0.90579146
SRR28477200,0.38100505,-0.40578467,-0.5378555,0.85335577,0.0067627304,-0.15717743,-0.2607123,-0.5992413,-0.6849953,0.40313518,0.93065345,-0.75985414,1.1788794,1.7202542,3.0791774,-5.6120014,0.82419765,-0.33102164,0.5664074,0.09300936,0.78716636,0.16341259,3.1313624,0.98571557,0.46412718,0.02894704,-0.44679105,0.43692154,0.54799247,-0.859315,-0.35922784,-1.2918625,0.64937586,0.063908406,0.71300226,0.20933121,-0.31134805,-0.33183253,1.3395566,0.33395866,-0.8347044,-0.10680336,-1.8448343,-0.98111653,0.181675,0.3912375,-0.4800002,0.60060817,2.1382277,2.0563536,-0.91311836,-0.6147257
SRR28477202,0.2699637,1.4324194,-0.026400255,0.6485763,0.37918976,0.33515444,0.93468344,-0.024107771,-0.44411266,0.53046507,0.78505796,0.13053428,1.54357,1.21263,3.100269,5.0769477,0.22917007,-0.52120763,0.82725704,0.17647272,-0.48480284,-0.07110569,3.0845912,-0.4064988,0.28920987,0.24823597,0.4100871,0.6307754,0.09176404,-0.5506249,0.028465608,-1.1516631,-0.3031312,0.68431306,0.23110713,0.09956452,0.21215682,0.702437,0.6759264,0.8334759,-0.45167667,2.014119,0.061699193,0.23514271,0.7669785,1.2894742,-0.38426134,0.18687204,3.0326436,1.9520917,0.3583299,-0.2908771
SRR28477203,-0.31282195,0.76436436,1.1502252,1.09163,0.27036086,-0.37873533,-0.5974913,0.44584292,-0.372277,0.20079836,0.6987839,0.017901735,1.0322853,1.2986321,3.1235437,5.6082487,0.5634614,0.7147557,-0.5473114,-0.8245771,0.32810685,0.20217182,3.1209314,0.21380472,0.35333306,0.19021241,0.9029341,-1.413826,0.5617957,-0.35369334,0.106769726,-0.08113552,-0.046756845,0.39924932,0.8083498,-0.0022306147,0.21642298,0.12179045,0.8314091,0.29810947,0.39074665,1.0062056,0.1207602,-1.053399,0.46343797,0.49289405,-0.053740624,0.7724513,1.6130008,1.1364452,0.037468646,0.122915134
SRR28477204,-2.0126092,-1.8442408,-2.0373378,1.3863585,0.8168089,-2.1006618,0.38965565,0.0066151293,0.019242883,0.8711073,0.79590756,-1.9584849,0.855536,1.142148,3.1448324,5.6120014,0.5092066,-2.123708,-2.100018,-2.2306147,-0.01271768,-2.2514203,3.0893633,0.0248676,-0.082776524,-1.4884475,-0.5898403,0.023508117,0.52823853,-0.3888391,0.0009336267,-1.0624918,-0.6669793,0.6569927,-0.76004034,-0.30823043,0.9067008,1.0980315,0.014840785,0.5804163,-0.7646389,0.8637686,1.104803,1.0303823,0.44190556,1.9481081,0.6179237,0.202079,1.0644468,1.8347951,0.3269733,-0.38593063
SRR28477217,-1.4573438,-1.2811351,-1.49808,-1.2419381,-1.6473088,-1.5663259,0.7299575,-1.5151354,-1.6234396,0.529847,1.0030416,-1.3232241,0.8541452,1.1169271,3.0514882,5.6120014,0.795538,-1.5665401,-1.5682448,-1.6775107,-0.2937271,-1.6539687,-1.1881423,0.5746848,-0.46345446,0.7352586,0.46796304,-2.5546997,0.38413674,-0.59976727,0.19132748,-1.0465283,0.5912944,0.36799344,0.4465199,0.5171988,-0.7491055,0.3536219,-0.32951677,-0.109810464,0.057974342,-0.18625854,0.45999178,1.3648217,0.101911895,-0.19073166,1.4050877,0.60792434,1.6791599,0.6966869,-0.15224732,-0.69006324
SRR28477219,0.0029943003,0.56340843,0.32111198,0.6607319,0.49567887,0.8096014,0.1722352,1.764617,1.2597551,3.1402273,0.95702493,0.09314129,1.2621998,1.5728073,3.3185878,-5.6120014,0.09044387,0.43000156,1.0893178,0.016250605,-0.6652311,0.5846259,3.0964706,0.11155798,-0.21263263,1.0051079,1.4613008,1.0634222,2.2932827,1.4354994,1.979233,2.4650707,1.5070026,-1.6088585,1.1942194,1.3664126,-0.81015325,0.13945805,-0.077097476,-0.25076142,0.1324993,0.71334815,0.8311425,-0.61746216,1.3362749,-0.41634074,-0.41665056,-0.20208725,0.07482616,-1.0834198,-0.27774897,-1.4686658
SRR28477221,0.5674052,-0.07186442,-0.44323608,-0.006520992,0.7450292,-0.46004224,0.7457937,0.5990275,0.773834,1.7222143,0.78168285,-0.30114573,0.70512587,-0.50708383,3.2363863,-5.6120014,0.2904282,1.3933252,1.4213525,-0.7059179,1.3451139,0.28529954,3.1538827,-0.16110533,0.55181235,2.0305283,0.11633266,0.4873402,0.6802967,0.09541555,0.9777448,-0.48312256,1.3124202,-0.7974055,1.3209015,1.7131103,-0.3486107,-0.3842822,-0.58495,0.46177492,0.15770136,0.22771417,0.82757324,-0.46059945,2.1947331,0.92457616,0.94812405,0.27956396,0.7489517,0.33648464,-0.4238523,-0.5089042
SRR32981815,0.6982348,1.2272383,1.1066362,-0.17552836,0.65516037,0.00839782,0.26557007,0.12318297,-0.05176435,0.4767194,1.1602664,0.14148515,1.1948423,-0.64354146,3.1136672,-5.6120014,0.06421857,0.2638052,0.2935994,-0.1657487,0.2698636,0.42201823,3.1079051,0.6652068,0.31409827,0.15006983,-0.352275,0.26924476,0.34626186,0.49889198,0.52510625,0.5163394,0.7083233,0.18210056,0.03425675,0.6097987,-0.030091181,0.4154107,0.35750642,0.42184222,0.62920195,-0.1492154,-0.5753962,-0.1661047,1.0155483,0.11362069,-0.08616804,0.045925204,0.6714616,0.54748756,0.13857527,0.3009966
SRR32981816,0.7974308,-0.4994146,0.92734325,1.3648518,0.8704249,0.70227355,0.3158165,-0.2165164,-1.0175722,0.62712383,0.9071871,-0.26185617,1.1590813,-0.9327438,3.0924914,5.6120014,0.75430983,0.9526477,0.035582226,0.7127653,0.16571231,0.6809313,3.062563,-0.39830476,-0.6788068,-0.26370773,1.0682945,0.38862467,0.19571295,0.018095832,0.42949712,0.26489457,-0.024380783,0.39468154,1.0058503,0.4357038,0.90323997,-0.22282076,0.061761085,0.57024753,-0.3954475,0.13000454,-0.15091014,0.32120773,0.0490628,-0.18340908,0.42630687,0.28303328,0.15129848,0.9183007,0.4163102,0.6139154
SRR32981820,0.52722377,0.60111123,0.62842256,0.67619884,0.46366212,0.23216242,0.27684563,0.09407591,0.07004283,0.64063317,0.92085314,1.519845,1.058197,-0.14603077,3.131707,5.6120014,0.47599268,0.36168373,0.9545503,0.018540043,0.10774828,0.01867894,3.077168,0.23644853,-0.6093727,-0.012621416,0.7881109,-0.15155661,-0.013892933,-0.24164039,0.5454126,0.1095099,-0.1525226,-0.07357603,0.30342147,0.61040676,0.2389003,0.24190597,0.19985496,-0.28566292,0.95516413,0.08588173,0.76362914,0.3346644,0.83728105,0.26965004,0.07340803,0.120537825,1.0555619,0.5522872,0.22590232,0.65378225
SRR32981821,-1.0767186,-0.718038,0.40102953,1.3214142,0.96841794,0.16579685,-0.34386858,0.8761143,-0.04240107,0.41345742,0.9627295,-0.515967,1.2723746,-1.0674617,3.1161556,5.6120014,0.4799428,0.2607563,0.3592811,-0.17653613,0.08427226,0.24659424,3.087775,-0.42998323,-0.5496331,-0.00022078885,0.39348972,0.48506564,-0.036745805,0.4113719,0.60313714,-0.22338852,0.21145287,0.39494747,0.060751807,0.04944219,-0.24575582,0.48114377,0.11754624,-0.6710704,0.998547,0.456102,-0.025374983,0.19023485,0.9384754,0.20751578,0.23914944,0.16508223,0.69012564,0.66289127,0.4706073,-0.7122486
SRR32981823,0.7984836,-0.74571663,1.1371548,0.94342136,0.74724454,1.0695771,0.10612413,1.2157937,-1.1487135,0.42282274,1.1208956,-0.5688416,1.0042229,0.9884418,3.1063392,5.6120014,0.42299882,-0.10815111,0.51565695,0.37066475,0.2512959,0.53125274,3.0341995,-0.069701485,0.27015093,0.18628426,0.1711215,-0.38396367,0.05932105,0.14941478,0.49568358,-0.008201096,0.38854533,-0.3395207,0.7049974,-0.26778552,-0.24714573,-0.46933413,-0.18058988,0.10245361,-0.9282371,0.56085426,0.552419,0.51384306,0.47772703,0.1788238,0.66838276,0.7281545,0.48239586,-0.45919582,0.23359586,0.90378416
SRR32981824,0.8914962,0.66085494,0.24027382,0.49859726,-0.15472524,0.805923,0.5490169,0.29803362,0.5793302,0.6237047,1.1325091,1.7525141,0.72850996,0.025151027,3.6984878,-5.6120014,1.3862014,0.016469348,0.28241253,0.10395004,0.6595886,0.22285374,3.1016936,0.23409553,-0.111277185,0.30213413,-0.8323539,0.19563946,0.23853397,0.299888,0.117802985,0.16487323,-0.036446914,0.2936994,0.13153182,0.5212385,-0.2332415,-0.10624679,0.15461239,-0.08529632,-0.29090008,-0.60809,-0.57532233,0.044714045,0.6010487,0.16938372,-0.05300912,0.07082847,0.56130034,0.5824284,0.4843303,0.5864758
SRR32981826,0.7673078,0.58929867,0.43517014,0.723332,0.4207261,0.034241285,0.47476128,0.24668284,-1.7911834,0.53105676,0.8458637,-1.3571403,0.8174875,-1.7098663,3.149171,-1.4314547,0.95411897,0.09164245,0.79701525,0.7237772,1.1281295,0.21407904,3.1604643,0.76557827,0.78929895,0.42284554,-0.75356543,0.3424403,0.23992541,0.26864573,0.19649455,-0.42034763,-0.14265208,0.29599762,0.49173844,0.37889168,0.10082292,0.4597837,1.3994855,0.33287108,-0.72455484,-0.53782564,-1.2624716,0.18365037,0.37318748,0.11716779,0.5650357,0.30570793,0.3503672,0.4426422,0.44198945,-0.45695242
SRR32981828,-0.3284395,0.16901885,0.6497984,0.16132076,0.6707311,0.4234919,0.20832004,0.99189866,1.2650836,0.91483766,0.9973498,0.5398138,0.85478103,1.2091228,3.25473,-5.6120014,0.6359131,0.86417854,0.12925105,0.8340071,0.81313163,0.50472754,3.124718,0.56721616,0.34490436,1.0589626,1.761326,0.22280258,0.42354277,0.258406,0.38757473,0.6433322,0.25037608,0.4337819,-0.019061226,1.0435917,0.7441421,0.3255157,-0.409982,0.16247605,-0.20246437,-0.032568388,-0.37332475,0.9501797,-0.10800832,0.25059384,0.9813726,0.070894234,0.17090434,0.115028925,0.45348206,0.30948445
SRR32981829,-0.3132695,0.32519746,0.24684164,1.2509847,0.091897376,0.5231805,0.5768878,0.36487025,-0.2392872,0.7590661,0.75504977,0.7216822,0.8355581,-0.2668435,3.183495,-5.6120014,-0.094824955,0.7558798,0.22072718,0.6735487,0.9232642,-0.17137553,3.1033297,1.193694,-0.20825784,0.116648495,0.15973242,0.1269656,0.113678105,-0.24519458,0.22344434,-0.32218093,1.1051323,0.6206596,-0.19090965,0.37788954,0.14157623,1.1254944,0.62708366,0.95398504,0.837073,-0.10803696,-0.43097034,-0.49094316,0.47652695,0.57811165,-0.5346453,0.22619237,0.11126186,0.37984484,0.2821857,0.989372
SRR32981832,0.5150676,1.4936305,0.21420181,0.88635993,0.51020545,0.12461095,-0.026976973,0.50407463,0.35109466,0.83056486,0.63019675,1.5728297,0.99573594,-0.16419443,3.1355753,5.6120014,1.4104785,0.63980985,-0.3104622,0.99030834,-0.29374924,-0.4774214,3.0609787,-0.8016818,-0.92921084,-0.3975702,0.99912775,0.36571482,0.069743514,-0.0077121975,0.23468435,-0.25080615,0.4317506,-1.054965,-0.107981816,-0.8489694,1.2532529,-0.010313505,-0.20668033,0.019096982,-0.71226007,0.2793721,0.59418076,0.7802477,-1.3793548,0.9439015,0.61315835,0.06924627,-0.10073082,-0.16483793,1.179024,0.05100354
SRR32981835,0.5197272,0.73155284,0.12327067,-0.17458002,-1.1953498,0.8312317,-0.44744587,-0.35042483,-0.89869344,0.37867925,0.5533373,0.09053722,0.74171287,1.0057148,3.1136608,5.6120014,0.78736913,0.23332651,0.931216,0.7154932,0.8866331,0.19638123,3.123099,0.7961976,1.0235173,0.682872,-0.411847,0.772619,0.39875302,-0.09553599,-0.20162527,-0.90968657,-0.11778899,-0.40863353,0.60397494,0.05596341,0.31559032,-0.30925083,1.4168626,-0.021511668,-0.21042229,-0.49224675,-1.7802253,0.34746087,0.28030947,-0.07867444,0.14170866,0.38947964,0.63511646,-0.9857774,-0.5411242,-0.7412718
SRR32981836,1.0251883,-0.13456166,0.7035964,-0.13950078,0.89496493,0.9628569,-0.7889232,0.2751841,-0.477431,0.35317507,0.67283124,0.097727515,0.6997582,-0.5762951,3.2917874,-3.2642882,0.019828457,1.0624357,0.01992104,0.4928869,0.61358273,0.99347526,3.121685,1.2090337,0.434748,0.06274662,0.99439996,0.38756695,0.005878862,0.00035577107,0.18144074,-0.70602053,1.2831541,-0.793494,0.24522717,1.2436066,0.09691765,-0.007958306,0.8314197,0.18087636,-0.31310996,-0.4016876,-0.8026585,-0.6252764,0.9274987,0.12415113,0.06731185,0.56890494,0.69017035,-0.05275258,0.46940714,0.04227921
SRR32981842,-0.74473494,-0.45381856,0.9176256,-0.4293875,0.5249436,1.0987365,-1.0512899,0.10282661,-0.87800634,0.6128989,0.8119236,-0.2899511,1.0822655,-0.9291025,-0.2900454,5.6120014,0.03817597,-0.052564543,0.20625953,-0.07592781,-0.46074086,0.31902003,3.05705,-0.00047991762,0.13203368,0.39691973,-1.2729223,0.088132456,0.15033475,-0.22837043,0.41367427,-0.37361747,-0.13024758,0.34216312,0.3350289,0.58127296,0.7300291,-0.19964528,0.616704,0.2886426,-0.7633359,0.26637158,0.21322231,0.91032565,0.29711372,-0.45866194,0.17058587,0.304802,0.6397918,0.3850049,0.32264277,0.9575212
SRR32981846,-1.884421,-1.5917176,0.3678654,-1.5773895,0.5337502,-0.10626385,-0.60411584,0.29842272,-0.2981896,0.69323623,0.7803212,-1.42642,0.9193381,-1.8187599,3.1907425,2.0297062,0.69541293,0.038213316,0.08385156,0.5021675,0.2583897,-0.1171728,3.111888,0.31405672,0.46224996,-0.029996412,-0.31406462,0.49869692,0.18085209,-0.18353187,0.31942117,0.3183582,0.21644181,0.8650045,0.6415861,0.26944047,-0.24249263,0.7121211,0.5524836,-0.5110457,0.7374627,-0.5726416,-0.70030224,-0.2614887,0.27570644,0.45208085,0.10216532,-0.039304253,0.92379344,0.47169164,0.27336192,-0.20447402
SRR32981847,-0.39269885,0.9120493,0.71551794,0.28331223,0.0903836,0.2047995,-0.6726626,0.8597835,-0.34531006,0.5382071,0.918495,0.7287015,0.9285429,-0.37642878,3.1226623,5.6120014,0.22491804,0.67867047,0.5450774,0.07205891,0.4707027,0.021830248,3.1066115,0.30982682,-0.8748224,-0.52773815,-1.0330752,-0.11470181,0.24546415,0.8417958,0.33854854,0.1825996,-0.4029524,0.020782122,0.271141,0.83020914,0.7476906,0.6453041,0.82425064,0.6664002,1.189129,0.65350443,-0.1280232,0.60959446,0.17798257,0.29362476,1.0828918,0.56272304,0.08989552,0.1821818,0.46546322,1.6022956
SRR32981848,0.38668683,0.91031945,0.66104496,-0.3576626,0.3287639,0.05591101,0.21846922,0.19312486,-0.79644585,0.61523104,0.93046045,-0.15050226,1.166232,1.0138853,3.1260295,-5.6120014,0.84789366,0.5239154,-0.015824627,0.93073624,0.5330627,-0.4599891,3.0888016,-1.4099805,-0.36232817,-0.21005884,1.3661052,0.48861626,0.21560088,0.36734265,0.42291552,-0.1452426,0.18748699,0.002350391,0.78767866,-0.8575348,-0.22291517,0.29007256,0.21365036,0.36948735,0.51214254,0.23291412,0.4675421,0.7468572,-0.9547641,-0.18512608,1.2388957,0.41093007,0.10329727,-0.6551796,0.47705,-0.1803809
SRR32981849,0.8508448,0.8781708,0.63077563,1.1019608,0.9949033,0.5538072,-0.6512378,0.33568466,0.38637033,0.28054512,0.5174272,0.9027873,0.7185894,-0.17925178,3.1303945,-5.6120014,0.09392971,1.0311693,0.82748944,0.29012904,0.6717427,-0.018812586,3.1100273,1.472133,0.5081631,-0.09258441,-0.69579023,0.17034978,-0.05666867,-0.297613,0.10488053,-0.43358588,-0.2956009,-0.67727566,0.30957854,0.10275433,0.75447416,0.69147897,1.6627944,0.82587755,0.035033885,-0.26281363,-0.45836744,-0.125181,0.31302845,0.28397328,0.026203744,-0.24625874,0.7664428,0.60950476,-0.1445742,0.039486796
SRR32981854,0.5714054,0.9456647,0.7895042,1.2946309,0.1590678,0.5020655,-0.19956146,-0.54059595,-0.19650802,-0.2597961,0.9431616,1.6392016,0.9559888,1.1056852,3.1193454,-5.6120014,0.8923316,0.7474065,0.7855847,0.96041095,1.0059556,1.2443261,3.160797,1.7511718,0.50041115,-0.30070126,-0.2098117,0.6349719,0.6959719,0.4070324,0.26682013,0.8533915,0.11849577,0.19348912,0.32775402,0.3215026,-0.017689513,-0.25427076,1.2449411,0.31503662,0.19567335,-0.3234997,-1.3837831,-0.44019395,-0.2328067,-0.2742916,-0.1869298,0.46053022,0.020382792,-0.71579844,-0.57296365,-0.5399494
SRR32981861,0.63117284,1.2864491,0.45285895,1.7907729,0.95075804,-1.7011223,-0.40659744,0.5176178,0.20352651,0.96515965,0.7725124,-1.0216519,0.876548,0.85516846,3.1462624,5.6120014,0.8628831,1.1882962,0.81738335,1.180443,0.47638398,0.28044173,3.1145113,-0.08818512,-0.12173959,-0.09205263,0.4350689,-0.48389754,0.4240707,0.10115411,0.21674292,0.058953132,0.30813736,-0.21146442,0.72476757,0.3977506,0.23993579,-0.12746802,0.19348167,0.37335354,-0.5290989,0.82252383,-0.17923264,0.4759352,0.6139555,0.056729395,0.88489383,0.44175455,0.87109417,0.6420994,0.3367276,1.7177519
SRR32981862,0.30004343,0.99093497,0.40969643,1.2233915,0.9725761,0.18328466,0.4282396,0.16782668,0.657244,0.87994444,0.93157053,-1.5282681,1.1672583,1.1778898,3.1766217,-5.6120014,0.7436939,0.35451263,0.24558917,0.26754433,0.24687062,0.39300755,3.1428277,0.5998338,-0.02440809,0.3447141,1.8373343,0.4463041,0.22660151,-0.19062157,0.31688622,0.5517413,0.6006387,0.4043697,0.21810973,0.54076916,-0.40836704,0.12506968,0.12473535,0.24208397,0.68811756,-0.28094366,0.33473027,0.07348069,0.34914893,-0.04821606,-0.07823144,-0.06765885,0.9095826,0.009018202,0.021476278,-1.3364604
SRR32981865,-0.17054413,1.20524,0.6337209,1.252804,0.8211536,0.54390365,0.20775712,0.27917895,0.70114845,0.72688293,1.1889814,1.3409052,1.2581781,-0.23863363,3.109517,5.6120014,0.6833444,0.31064853,0.15085654,0.35442483,-0.6588933,0.95821595,3.1222057,0.265844,-0.53008425,0.054822654,0.52348435,0.061912857,0.22706991,0.18971792,0.3962224,-0.19455026,0.17186572,0.08686644,0.11996624,0.1306697,0.28572,-0.012694873,-0.008021499,0.018795317,-0.1828268,-0.10411789,0.21522999,0.35441086,-0.40073535,0.06348931,0.08222338,0.32096684,1.0743401,0.1558478,0.6192553,0.31733766
SRR32981866,0.3922235,-0.3066026,0.20736061,-0.23960108,0.5017526,0.024600036,-0.050551336,0.34061497,0.10487976,0.7677041,0.7147856,0.07628581,0.7379984,0.9851864,3.1460078,5.6120014,0.7316704,0.2354196,0.35243207,0.765863,0.4935283,0.0624626,3.1328392,0.56182116,-0.018262925,-0.16709168,-0.021879883,-0.14350407,0.32177782,-0.42306623,0.041671786,-0.20663704,-0.1305978,0.3332017,0.50113535,0.50180745,-0.39791158,0.113701604,0.7914075,0.5241035,-0.10321016,0.10265386,-0.6448347,0.23479974,0.45987743,-0.1364507,0.36464038,-0.050572388,0.8280058,0.71368194,0.19718811,0.6694584
